# Time-averaged data for fix favg
# TimeStep v_vpe v_vke v_vT v_vE v_vRg
100000 80.2406 252.849 301.871 333.09 65.6854
200000 38.3832 250.628 299.219 289.011 69.477
300000 26.9681 259.463 309.766 286.431 71.9929
400000 22.813 251.793 300.61 274.606 74.5965
500000 19.9583 254.112 303.379 274.071 77.825
600000 17.6487 259.712 310.064 277.36 78.6314
700000 26.9437 246.979 294.863 273.923 82.0497
800000 30.3121 250.566 299.145 280.878 83.0027
900000 15.0562 246.262 294.007 261.319 86.2897
1000000 11.4188 247.582 295.583 259.001 89.6291
1100000 37.6815 249.512 297.887 287.194 92.3868
1200000 58.3106 248.907 297.164 307.217 96.1788
1300000 59.0297 245.919 293.597 304.949 96.6315
1400000 37.3133 255.959 305.584 293.272 99.3957
1500000 37.8269 248.822 297.063 286.649 101.478
1600000 45.4244 255.627 305.187 301.051 101.251
1700000 48.8315 254.606 303.968 303.437 102.932
1800000 44.5582 253.494 302.641 298.052 103.979
1900000 23.6872 253.279 302.384 276.967 103.121
2000000 27.0527 251.68 300.475 278.733 102.191
2100000 14.8501 248.873 297.124 263.723 104.277
2200000 20.9628 252.909 301.943 273.872 105.309
2300000 22.5339 255.213 304.693 277.747 106.144
2400000 33.7039 255.978 305.606 289.682 106.774
2500000 23.3815 251.804 300.623 275.186 107.824
2600000 41.9453 259.123 309.361 301.068 107.415
2700000 60.0796 250.711 299.318 310.791 111.162
2800000 48.0457 248.995 297.269 297.041 113.799
2900000 54.7148 247.54 295.532 302.255 115.141
3000000 36.4324 256.075 305.722 292.508 114.395
3100000 8.4518 247.901 295.963 256.353 116.054
3200000 14.5047 250.652 299.248 265.157 118.085
3300000 19.7144 246.656 294.477 266.37 117.471
3400000 24.0418 252.566 301.533 276.608 118.049
3500000 27.7748 246.576 294.381 274.351 118.098
3600000 21.6329 250.069 298.552 271.702 116.757
3700000 35.5651 246.31 294.064 281.875 114.594
3800000 13.5649 251.518 300.281 265.083 116.496
3900000 5.30477 255.235 304.719 260.54 114.688
4000000 -7.27259 249.925 298.38 242.653 116.923
4100000 -3.63419 250.395 298.941 246.761 120.964
4200000 -2.86564 248.547 296.734 245.681 120.983
4300000 -5.60163 254.142 303.414 248.54 122.239
4400000 4.85656 252.127 301.009 256.984 127.018
4500000 -7.94246 252.038 300.902 244.095 125.253
4600000 5.19051 252.736 301.736 257.927 124.668
4700000 20.8281 254.631 303.998 275.459 126.398
4800000 2.71198 245.898 293.572 248.61 127.984
4900000 -13.3321 249.336 297.676 236.004 127.619
5000000 -18.7178 255.513 305.051 236.795 126.389
