time_ns,Rg_reg,Rg_enh,dRg,RMSD_reg,RMSD_enh,dRMSD
0.0,86.8456485188905,86.8456485188905,0.0,85.79767319741565,85.79767319741565,0.0
0.5,34.62590181717216,58.24892472239553,23.623022905223365,28.609921811576772,58.29522505678668,29.685303245209905
1.0,23.4188941329593,28.76126852267176,5.342374389712461,19.238424428396645,26.51463043401338,7.276206005616736
1.5,21.28621931191577,21.033469819153225,-0.2527494927625433,20.80241635155157,19.940264206351912,-0.8621521451996585
2.0,30.901090505275207,22.15744100191673,-8.743649503358476,26.365388482904837,20.474390581715696,-5.890997901189142
2.5,20.090811335515475,21.025412609940545,0.93460127442507,16.415738729941314,15.75845181940574,-0.6572869105355732
3.0,19.34648311416189,21.17498735697261,1.8285042428107197,17.947460071654724,16.859115181495202,-1.0883448901595223
3.5,26.424200262727297,20.797536803300265,-5.626663459427032,21.78559023547022,16.144721836090206,-5.640868399380015
4.0,22.06722993490244,19.10686868868517,-2.9603612462172677,20.733347768089857,15.480648999892615,-5.2526987681972415
4.5,26.45773281127955,22.36781700639018,-4.089915804889369,24.09089399523435,16.240869332213002,-7.8500246630213475
5.0,19.954895902996224,20.20358637204931,0.24869046905308423,20.507784623339266,14.686482977844843,-5.821301645494422
5.5,35.61048730167659,27.135336385234638,-8.475150916441955,30.018777551436827,24.404738948721874,-5.6140386027149525
6.0,26.343911299377844,27.83803420510035,1.4941229057225058,24.00762692797464,23.307718434988114,-0.6999084929865269
6.5,29.490229853007275,25.488121045548603,-4.002108807458672,26.72188502441748,21.51067318254102,-5.211211841876462
7.0,21.63643446954968,40.732565126253576,19.096130656703895,20.62173836708976,34.91007076283023,14.288332395740472
7.5,25.240288247552243,24.099712460182023,-1.1405757873702207,21.54604393760316,22.72507616787668,1.1790322302735206
8.0,34.22854832323544,22.211101531344152,-12.017446791891285,28.124887571620537,19.47378801018976,-8.651099561430776
8.5,27.08128484892274,26.184020653535523,-0.8972641953872156,26.61445738908246,22.41374229599039,-4.200715093092072
9.0,48.96502488647384,28.669584468363325,-20.295440418110516,44.54492018957051,24.58114313596509,-19.963777053605423
9.5,23.36152528761386,32.17443313224038,8.812907844626523,22.777613802634235,27.678888050996413,4.901274248362178
10.0,28.518679745840902,23.52833174470655,-4.990348001134354,25.037972872197816,20.47029435207549,-4.567678520122325
10.5,23.69296102558181,27.56757715016005,3.8746161245782424,22.94909965800385,24.007026982734885,1.0579273247310361
11.0,30.03457070511234,25.602751271233924,-4.431819433878417,26.185976142990757,23.67044877053368,-2.5155273724570755
11.5,27.285202531428723,26.744512451042365,-0.5406900803863586,22.858510875545598,21.665568977587853,-1.1929418979577449
12.0,21.57377016174795,25.704018433687946,4.130248271939994,19.81051604452048,22.08711437996046,2.2765983354399815
12.5,29.54125714881196,23.63510684202849,-5.90615030678347,22.782188084964545,19.82768900038021,-2.9544990845843344
13.0,30.012070016956496,27.225558347349445,-2.7865116696070515,23.98671986516833,21.499770953391423,-2.4869489117769064
13.5,28.73242870158351,24.928454301708257,-3.8039743998752513,24.139491853109856,20.084047319122263,-4.055444533987593
14.0,31.835630524682283,31.95099269075264,0.11536216607035499,26.29334554356439,26.774386040142872,0.48104049657848336
14.5,28.474702396784217,28.187992632607315,-0.2867097641769014,25.67553550162551,24.20761508779976,-1.4679204138257518
15.0,28.66359748051145,22.76966042584629,-5.893937054665159,24.938760909455198,19.955991633159694,-4.982769276295503
15.5,30.298536650867145,24.359835828531885,-5.93870082233526,25.382135864765,21.92085463544121,-3.4612812293237916
16.0,26.81805988909398,25.71814163243059,-1.0999182566633898,20.87225496028953,21.798935426031573,0.9266804657420415
16.5,25.70568859851316,26.663255784527557,0.9575671860143977,20.626075328661003,22.97564971107448,2.349574382413479
17.0,29.03964309356545,29.6783454660283,0.638702372462852,22.902042979544238,25.40000586000654,2.4979628804623033
17.5,21.174171559069435,29.790284299114507,8.616112740045072,20.784161542677825,23.74948692912302,2.965325386445194
18.0,20.995499623310742,24.563665714082404,3.568166090771662,19.7617809967045,21.185947528283243,1.424166531578745
18.5,30.5137937943029,24.28537844579093,-6.2284153485119695,24.12555445665496,19.680589823760783,-4.444964632894177
19.0,21.48279031453543,24.66273649133569,3.179946176800261,15.805361401132672,21.82587322066024,6.02051181952757
19.5,22.638295665723938,24.641799638392587,2.00350397266865,19.353151333186226,18.50569995695863,-0.8474513762275961
20.0,22.160391807328622,22.317287217150632,0.15689540982200967,18.125223715447227,16.513251866654798,-1.6119718487924288
20.5,22.50267483221491,22.255692218654715,-0.24698261356019557,21.00419805025228,14.871455706977688,-6.132742343274593
21.0,25.30880996410752,29.70870094458333,4.39989098047581,21.72697895712919,24.15831581179215,2.431336854662959
21.5,22.600493408848543,29.03102788584,6.430534476991458,20.67790761140157,24.024376906701598,3.346469295300029
