time_ns,Pe
0.0,80.875924
0.09999999999999999,37.591508
0.19999999999999998,36.120126
0.3,39.67687
0.39999999999999997,26.212022
0.5,27.289136
0.6,14.614061
0.7,9.7894864
0.7999999999999999,-1.9647124
0.8999999999999999,-14.985966
1.0,-6.5467927
1.0999999999999999,-15.793956
1.2,-20.391036
1.3,-11.595872
1.4,-4.7671039
1.5,9.4221559
1.5999999999999999,-1.8715566
1.7,7.1194445
1.7999999999999998,6.8703132
1.9,-6.8103397
2.0,11.086173
2.1,12.102324
2.1999999999999997,17.275718
2.3,15.92602
2.4,17.914063
2.5,9.8672342
2.6,-4.7962219
2.6999999999999997,0.60103489
2.8,9.3541938
2.9,10.305722
3.0,9.3156004
3.0999999999999996,3.8496039
3.1999999999999997,3.275823
3.3,-4.5355632
3.4,-4.6336141
3.5,-7.2049237
3.5999999999999996,-4.0564518
3.6999999999999997,-8.6476374
3.8,-5.7757543
3.9,-13.535599
4.0,-27.85579
4.1,-16.07975
4.2,-19.637495
4.3,-17.630454
4.3999999999999995,-11.182421
4.5,-19.713525
4.6,-21.222245
4.7,-32.379445
4.8,-32.86795
4.8999999999999995,-19.26984
5.0,-12.819733
5.1,-5.340886
5.2,-12.309251
5.3,-21.830603
5.3999999999999995,-19.661088
5.5,-20.070191
5.6,-28.112956
5.7,-17.863633
5.8,-27.740287
5.8999999999999995,-29.095239
6.0,-22.109802
6.1,-33.746357
6.199999999999999,-28.888199
6.3,-31.122502
6.3999999999999995,-25.41526
6.5,-23.830338
6.6,-21.528083
6.699999999999999,-16.718094
6.8,-26.248879
6.8999999999999995,-10.430223
7.0,-12.935057
7.1,-15.85308
7.199999999999999,-12.069042
7.3,-25.67933
7.3999999999999995,-26.487901
7.5,-27.822318
7.6,-20.066951
7.699999999999999,-20.092997
7.8,-32.947087
7.8999999999999995,-26.57591
8.0,-27.393404
8.1,-24.651977
8.2,-29.407323
8.299999999999999,-19.624711
8.4,-26.159907
8.5,-24.744572
8.6,-41.57435
8.7,-32.884511
8.799999999999999,-25.45602
8.9,-26.302502
9.0,-31.34719
9.1,-32.196933
9.2,-36.852707
9.299999999999999,-32.62063
9.4,-30.495171
9.5,-25.95626
9.6,-24.845928
9.7,-17.862414
9.799999999999999,-29.514748
9.9,-28.429461
10.0,-34.730308
10.1,-33.914335
10.2,-23.425324
10.299999999999999,-28.515117
10.4,-29.490165
10.5,-31.53245
10.6,-30.554948
10.7,-35.295563
10.799999999999999,-29.974073
10.9,-32.970144
11.0,-18.136884
11.1,-19.887942
11.2,-17.784823
11.299999999999999,-19.544591
11.4,-14.243263
11.5,-22.912248
11.6,-20.603507
11.7,-22.379958
11.799999999999999,-21.730828
11.899999999999999,-13.176456
12.0,-6.1830426
12.1,-13.681994
12.2,-13.228608
12.299999999999999,-21.782829
12.399999999999999,-17.873851
12.5,-8.0484515
12.6,-3.5035501
12.7,-3.2359555
12.799999999999999,-21.482969
12.899999999999999,-14.877276
13.0,-19.825612
13.1,-21.246094
13.2,-18.678724
13.299999999999999,-24.311351
13.399999999999999,-12.809839
13.5,-13.47067
13.6,-11.230541
13.7,-9.2849272
13.799999999999999,-15.579517
13.899999999999999,-11.940099
14.0,5.396533
14.1,-5.5578622
14.2,-25.339584
14.299999999999999,-9.8099709
