time_ns,Pe
0.0,67.16814
0.09999999999999999,35.443164
0.19999999999999998,35.502735
0.3,35.240784
0.39999999999999997,15.517173
0.5,16.140216
0.6,18.218072
0.7,-6.6970842
0.7999999999999999,-8.2136113
0.8999999999999999,3.8268997
1.0,-1.1701721
1.0999999999999999,-9.2267006
1.2,-17.913429
1.3,-25.542514
1.4,-22.090614
1.5,-25.296003
1.5999999999999999,-14.842208
1.7,-11.971068
1.7999999999999998,-2.243752
1.9,-6.5868695
2.0,-8.0998168
2.1,-20.598742
2.1999999999999997,-20.501577
2.3,-19.386979
2.4,-23.81073
2.5,-26.880793
2.6,-35.48839
2.6999999999999997,-27.140035
2.8,-29.959745
2.9,-16.074476
3.0,-22.274428
3.0999999999999996,-20.628862
3.1999999999999997,-23.309979
3.3,-26.11899
3.4,-14.363828
3.5,-20.269825
3.5999999999999996,-18.492831
3.6999999999999997,-24.298154
3.8,-28.22254
3.9,-24.359321
4.0,-23.189027
4.1,-25.325298
4.2,-14.015655
4.3,-18.241081
4.3999999999999995,-22.262313
4.5,-16.495933
4.6,-0.97105681
4.7,-11.460597
4.8,-4.8962804
4.8999999999999995,-15.452983
5.0,-13.643392
5.1,-8.7584316
5.2,5.4296908
5.3,-8.5836146
5.3999999999999995,-10.278807
5.5,-16.479505
5.6,-23.612038
5.7,-19.055485
5.8,-18.387277
5.8999999999999995,-21.368679
6.0,-18.173253
6.1,-14.665954
6.199999999999999,-1.2942596
6.3,-14.372997
6.3999999999999995,-10.141523
6.5,-5.1856103
6.6,-5.0108286
6.699999999999999,-11.639424
6.8,-20.344726
6.8999999999999995,-19.817886
7.0,-19.131313
7.1,-8.941649
7.199999999999999,-15.019943
7.3,-28.096841
7.3999999999999995,-21.086758
7.5,-20.629531
7.6,-17.504245
7.699999999999999,-23.53362
7.8,-16.238768
7.8999999999999995,-9.9539126
8.0,-0.47224995
8.1,-1.9722242
8.2,-2.2383148
8.299999999999999,-11.793001
8.4,-1.3199319
8.5,-2.7242618
8.6,3.0613161
8.7,-2.1612266
8.799999999999999,8.2809634
8.9,-0.1330034
9.0,8.5159704
9.1,10.82993
9.2,2.3157757
9.299999999999999,-5.6557655
9.4,-0.40701951
9.5,-9.2248801
9.6,-6.1476897
9.7,-26.58985
9.799999999999999,-7.4486304
9.9,-19.776571
10.0,-1.505394
10.1,-2.3609052
10.2,2.8006339
10.299999999999999,-17.413353
10.4,-20.88209
10.5,-20.815004
10.6,-13.799837
10.7,-6.0398795
10.799999999999999,-11.354168
10.9,-4.1050607
11.0,-6.8041758
11.1,-23.106734
11.2,-19.614755
11.299999999999999,-16.150196
11.4,-7.7863161
11.5,-9.4861883
11.6,-23.42861
11.7,-20.849577
11.799999999999999,-16.195358
11.899999999999999,-1.784897
12.0,-18.466638
12.1,-22.741812
12.2,-21.026582
12.299999999999999,-8.6389827
12.399999999999999,-26.011976
12.5,-13.025602
12.6,-24.314779
12.7,-11.229961
12.799999999999999,-14.06717
12.899999999999999,-2.2003987
13.0,-12.699996
13.1,-22.358086
13.2,-13.217271
13.299999999999999,-19.363445
13.399999999999999,-10.194547
13.5,-14.179121
13.6,-9.0883646
13.7,-10.481577
13.799999999999999,-8.7427696
13.899999999999999,-9.9070821
14.0,-8.9394627
14.1,-6.9291304
14.2,-10.852086
14.299999999999999,-2.4464425
14.399999999999999,-9.6848775
14.5,-16.203635
14.6,-11.6243
14.7,-13.146501
14.799999999999999,4.0528654
14.899999999999999,-0.086719486
15.0,-12.305279
15.1,2.5212794
15.2,-10.224014
15.299999999999999,-19.548343
15.399999999999999,-20.792344
15.5,-22.129409
15.6,-7.2444326
15.7,5.4750911
15.799999999999999,-2.8519018
15.899999999999999,-3.5447478
16.0,-1.5163413
16.099999999999998,-15.834194
16.2,-15.176697
16.3,-3.7948675
16.4,-19.159538
16.5,-4.1489266
16.599999999999998,-10.31194
16.7,-10.340403
16.8,-11.937348
16.9,-4.9479772
17.0,-7.2318601
17.099999999999998,-14.56979
17.2,-11.002453
17.3,-13.831443
17.4,-17.306858
17.5,-24.995783
17.599999999999998,-20.985543
17.7,-12.546118
17.8,-17.096554
17.9,-1.3550168
18.0,-7.9706413
18.099999999999998,-7.6465599
18.2,-20.747864
18.3,-14.856716
18.4,-16.844493
18.5,-11.423952
18.599999999999998,-12.188287
18.7,-19.341664
18.8,-23.702961
18.9,-14.141834
19.0,-8.5646165
19.099999999999998,-18.186622
19.2,-18.941078
19.3,-18.486135
19.4,-21.344664
19.5,-19.745006
19.599999999999998,-10.259322
19.7,-22.626509
19.8,-16.564031
19.9,-19.914431
20.0,-20.793918
20.099999999999998,-12.486106
20.2,-10.81948
20.3,-28.028088
20.4,-12.39776
20.5,-9.3882184
20.599999999999998,-14.064037
20.7,-14.658164
20.8,-32.987403
20.9,-17.48507
21.0,-17.780561
21.099999999999998,-19.72866
21.2,-21.931302
21.3,-1.4037604
21.4,-17.365178
21.5,-18.755775
21.599999999999998,-23.063138
21.7,-28.620911
21.8,-18.2717
21.9,-26.166933
22.0,-22.605732
22.099999999999998,-20.94811
22.2,-15.753943
22.3,-9.1917558
22.4,-10.241089
22.5,-13.401913
22.599999999999998,-11.022695
22.7,-12.653931
22.8,-11.408864
22.9,-5.5688969
23.0,-7.9300774
23.099999999999998,-5.8902913
23.2,-11.22563
23.3,-23.286884
23.4,-25.139095
23.5,-23.946911
23.599999999999998,-24.000364
23.7,-24.210066
23.799999999999997,-16.093617
23.9,-6.122884
24.0,-7.4128766
24.099999999999998,-11.148761
24.2,-20.044883
24.299999999999997,-18.127865
24.4,-8.0375255
24.5,2.8488026
24.599999999999998,-2.6596785
24.7,-10.305864
24.799999999999997,-5.883613
24.9,-13.934674
25.0,-15.512055
25.099999999999998,-15.155199
25.2,-13.767847
25.299999999999997,-0.32370345
25.4,-2.831658
25.5,-4.5703253
25.599999999999998,-7.9217958
25.7,4.7518729
25.799999999999997,-6.8565415
25.9,-16.157189
26.0,-18.022603
26.099999999999998,-15.653608
26.2,-25.764366
26.299999999999997,-16.37944
26.4,-10.837268
26.5,-12.509548
26.599999999999998,-15.877748
26.7,-21.359839
26.799999999999997,-19.635508
26.9,-23.657773
27.0,-11.129433
27.099999999999998,-17.710396
27.2,-12.386176
27.299999999999997,-9.2552754
27.4,-17.371242
27.5,-23.197497
27.599999999999998,-18.040068
27.7,-12.936143
27.799999999999997,-11.401332
27.9,-18.971804
28.0,-26.575036
28.099999999999998,-30.687429
28.2,-27.147788
28.299999999999997,-15.071908
28.4,-22.348025
28.5,-14.53293
28.599999999999998,-10.183906
28.7,-23.10522
28.799999999999997,-11.182247
28.9,-12.467838
29.0,-1.6663097
29.099999999999998,2.4828268
29.2,-2.831776
29.299999999999997,1.5843227
29.4,-2.7495763
29.5,-0.16923725
29.599999999999998,-7.6035927
29.7,-9.5237469
29.799999999999997,-2.7691864
29.9,-5.3811678
30.0,-8.7060643
30.099999999999998,-17.032229
30.2,-29.584094
30.299999999999997,-11.59994
30.4,-16.497865
30.5,-22.765212
30.599999999999998,-14.620305
30.7,-5.471392
30.799999999999997,-15.163455
30.9,-9.1086295
31.0,-21.348801
31.099999999999998,-1.0151962
31.2,-11.91715
31.299999999999997,-8.5746685
31.4,-11.549738
31.5,-8.8653627
31.599999999999998,-0.74427582
31.7,-6.4657825
31.799999999999997,-2.4971808
31.9,-13.179172
32.0,-18.689681
32.1,-3.2843894
32.199999999999996,-8.4089028
32.3,-2.1118812
32.4,-5.0904032
32.5,-15.908705
32.6,-16.380214
32.699999999999996,-27.79379
32.8,-28.881532
32.9,-24.879117
33.0,-17.73448
33.1,-20.057354
33.199999999999996,-25.989847
33.3,-4.3642449
33.4,-24.884939
33.5,-10.206617
33.6,-7.4297599
33.699999999999996,-17.891372
33.8,-23.010113
33.9,-13.766328
34.0,-13.497353
34.1,-0.98990311
34.199999999999996,-10.553839
34.3,-5.2851336
34.4,-7.6736304
