time_ns,Pe
0.0,135.70706
0.09999999999999999,67.32518
0.19999999999999998,59.112089
0.3,48.333095
0.39999999999999997,44.129455
0.5,32.980838
0.6,38.209467
0.7,18.626016
0.7999999999999999,40.560347
0.8999999999999999,28.490563
1.0,21.666806
1.0999999999999999,28.155854
1.2,12.961618
1.3,-7.7502825
1.4,-15.665349
1.5,-16.165842
1.5999999999999999,-4.4296502
1.7,-14.4065
1.7999999999999998,-26.157971
1.9,-24.683403
2.0,-3.0302086
2.1,-0.38294893
2.1999999999999997,-11.622493
2.3,-0.88415986
2.4,6.8310903
2.5,3.1158172
2.6,7.287274
2.6999999999999997,3.2455066
2.8,-17.338266
2.9,-5.4136416
3.0,-6.3041775
3.0999999999999996,0.65009658
3.1999999999999997,12.409769
3.3,1.1514503
3.4,0.087270217
3.5,12.370775
3.5999999999999996,5.6232904
3.6999999999999997,0.98900981
3.8,12.533165
3.9,9.7406129
4.0,-8.2068196
4.1,-0.92080101
4.2,-31.088795
4.3,-31.697495
4.3999999999999995,-35.5937
4.5,-20.403629
4.6,-12.005317
4.7,-20.649754
4.8,-29.114316
4.8999999999999995,-9.1646098
5.0,-24.739222
5.1,-18.655434
5.2,-11.924664
5.3,-7.1763884
5.3999999999999995,-6.1430127
5.5,-25.571705
5.6,-16.914735
5.7,-12.108818
5.8,-13.88324
5.8999999999999995,-13.803877
6.0,-13.723637
6.1,-14.998987
6.199999999999999,-7.5554922
6.3,-18.454108
6.3999999999999995,-11.0705
6.5,4.0538021
6.6,-25.303819
6.699999999999999,-32.46605
6.8,-23.153387
6.8999999999999995,-29.460809
7.0,-30.654801
7.1,-27.2294
7.199999999999999,-52.40835
7.3,-36.56633
7.3999999999999995,-38.662981
7.5,-28.425359
7.6,-20.949396
7.699999999999999,-21.822853
7.8,-21.178213
7.8999999999999995,-25.069998
8.0,-33.466648
8.1,-38.45819
8.2,-33.54474
8.299999999999999,-24.527587
8.4,-16.944645
8.5,-29.192718
8.6,-38.615596
8.7,-44.858657
8.799999999999999,-31.528237
8.9,-20.875931
9.0,-35.387817
9.1,-21.743175
9.2,-35.527661
9.299999999999999,-35.719914
9.4,-22.961282
9.5,-8.205684
9.6,-18.202091
9.7,-14.892353
9.799999999999999,0.36451247
9.9,-13.883056
10.0,-31.140466
10.1,-28.235054
10.2,-26.895742
10.299999999999999,-38.776472
10.4,-28.332242
10.5,-42.439764
10.6,-44.944473
10.7,-47.438712
10.799999999999999,-30.057317
10.9,-39.628246
11.0,-34.586416
11.1,-37.482253
11.2,-25.09226
11.299999999999999,-40.260556
11.4,-43.932929
11.5,-49.822509
11.6,-49.743149
11.7,-52.587292
11.799999999999999,-28.926987
11.899999999999999,-23.68243
12.0,-38.742494
12.1,-31.184166
12.2,-38.540013
12.299999999999999,-30.030877
12.399999999999999,-35.864437
12.5,-23.024048
12.6,-46.940185
12.7,-39.156053
12.799999999999999,-33.550158
12.899999999999999,-22.713137
13.0,-31.47786
13.1,-19.081029
13.2,-32.52413
13.299999999999999,-22.805526
13.399999999999999,-34.751977
13.5,-17.1116
13.6,-11.102764
13.7,-39.373307
13.799999999999999,-21.545848
13.899999999999999,-38.523511
14.0,-34.711932
14.1,-37.363964
14.2,-25.658054
14.299999999999999,-48.100409
14.399999999999999,-50.511074
14.5,-46.066909
14.6,-43.820627
14.7,-25.239525
14.799999999999999,-43.347313
14.899999999999999,-48.116924
15.0,-50.103073
15.1,-38.834958
15.2,-60.987338
15.299999999999999,-64.556318
15.399999999999999,-41.883936
15.5,-60.390455
15.6,-48.369899
15.7,-38.842912
15.799999999999999,-47.239092
15.899999999999999,-41.236568
16.0,-46.958786
16.099999999999998,-36.148359
16.2,-42.160242
16.3,-53.557626
16.4,-52.985685
16.5,-55.796559
16.599999999999998,-50.754563
16.7,-63.942833
16.8,-44.985125
16.9,-24.594753
17.0,-48.529995
17.099999999999998,-27.573167
17.2,-34.708946
17.3,-35.512228
17.4,-32.348747
17.5,-40.859741
17.599999999999998,-21.679023
17.7,-25.867335
17.8,-29.76386
17.9,-47.189049
18.0,-42.057167
18.099999999999998,-14.934063
18.2,-27.391715
18.3,-38.145786
18.4,-31.673826
18.5,-42.151737
18.599999999999998,-21.336879
18.7,-13.016944
18.8,-20.978871
18.9,-22.576147
19.0,-26.75898
19.099999999999998,-11.290337
19.2,-20.063355
19.3,-15.991183
19.4,-5.5385766
19.5,-18.850111
19.599999999999998,-13.650428
19.7,-8.4636096
19.8,-15.925079
19.9,-20.380284
20.0,-27.428171
20.099999999999998,-29.520051
20.2,-10.373179
20.3,-11.512202
20.4,-22.03143
20.5,-17.507359
20.599999999999998,-23.932266
20.7,-29.688069
20.8,-30.224533
20.9,-31.53224
21.0,-39.12371
21.099999999999998,-24.532846
21.2,-31.473147
21.3,-40.896178
21.4,-35.582914
21.5,-39.202143
21.599999999999998,-33.239528
21.7,-21.132661
21.8,-17.887384
21.9,-21.75249
22.0,-22.601371
22.099999999999998,-25.785465
22.2,-37.139473
22.3,-33.868376
22.4,-35.596882
22.5,-32.063204
22.599999999999998,-24.093567
22.7,-18.516628
22.8,-37.070938
22.9,-26.863163
23.0,-22.86641
23.099999999999998,-12.708531
23.2,-15.873847
23.3,-6.9404137
23.4,-22.609018
23.5,-16.016066
23.599999999999998,-15.899494
23.7,-12.450032
23.799999999999997,2.4473642
23.9,7.0339053
24.0,-22.859575
24.099999999999998,-7.5488937
24.2,-17.524389
24.299999999999997,-18.988181
24.4,-27.86637
24.5,-30.457566
24.599999999999998,-22.040808
24.7,-18.468876
24.799999999999997,-11.783669
24.9,-17.364442
25.0,-4.8365731
25.099999999999998,5.4349155
25.2,-10.792556
25.299999999999997,-21.742549
25.4,-10.933192
25.5,-7.3947459
25.599999999999998,-18.388164
25.7,-28.331766
25.799999999999997,-36.102459
25.9,-31.478645
26.0,-4.4591347
26.099999999999998,-28.521708
26.2,-27.286469
26.299999999999997,-39.362625
26.4,-27.356593
26.5,-40.947239
26.599999999999998,-9.1724304
26.7,-23.057822
26.799999999999997,-18.129242
26.9,-30.51908
27.0,-30.560756
27.099999999999998,-24.65415
27.2,-18.137593
27.299999999999997,-7.6683598
27.4,-5.9536975
27.5,-20.112174
27.599999999999998,-10.586913
27.7,-18.067926
27.799999999999997,-11.728137
27.9,-10.473653
28.0,-23.038207
28.099999999999998,-14.672531
28.2,-23.121171
28.299999999999997,-9.4974875
28.4,-25.08065
28.5,-23.79906
28.599999999999998,-23.736123
28.7,-28.807047
28.799999999999997,-41.939873
28.9,-17.531885
29.0,-29.731367
29.099999999999998,-28.262986
29.2,-25.088928
29.299999999999997,-29.979127
29.4,-19.556486
29.5,-22.063201
29.599999999999998,-13.834581
29.7,-16.269588
29.799999999999997,-12.385215
29.9,-26.679941
30.0,-35.38609
30.099999999999998,-33.318348
30.2,-44.846614
30.299999999999997,-49.612092
30.4,-37.956523
30.5,-32.208583
30.599999999999998,-11.054889
30.7,-23.596515
30.799999999999997,-31.62121
30.9,-26.204448
31.0,-32.357494
31.099999999999998,-13.530264
31.2,-32.091729
31.299999999999997,-24.475415
31.4,-29.988253
31.5,-16.505096
31.599999999999998,-27.616076
31.7,-28.127086
31.799999999999997,-26.024433
31.9,-7.170911
32.0,-19.366144
32.1,-2.635501
32.199999999999996,-21.169504
32.3,-24.491239
32.4,-22.063625
32.5,-26.458479
32.6,-17.888163
32.699999999999996,-19.798408
32.8,-30.159836
32.9,-30.389512
33.0,-19.658438
33.1,-15.058688
33.199999999999996,-23.222929
33.3,-30.238828
33.4,-27.112728
33.5,-38.198796
33.6,-25.67093
33.699999999999996,-33.002745
33.8,-27.057941
33.9,-34.181784
34.0,-25.910913
34.1,-27.718851
34.199999999999996,-12.445456
34.3,-11.988663
34.4,-22.327438
34.5,-2.8181545
34.6,1.4828931
34.699999999999996,-1.2681736
34.8,-19.704289
34.9,-26.945771
35.0,-21.163767
35.1,-37.919504
35.199999999999996,-26.947736
35.3,-19.315115
35.4,-39.968741
35.5,-41.196792
35.6,-25.810733
35.699999999999996,-54.600582
35.8,-45.186948
35.9,-37.941017
36.0,-27.079581
36.1,-47.022355
36.199999999999996,-43.926921
36.3,-34.150679
36.4,-49.356271
36.5,-40.619591
36.6,-37.272719
36.699999999999996,-37.800169
36.8,-38.043594
36.9,-39.433843
37.0,-39.683739
37.1,-50.045204
37.199999999999996,-35.115442
37.3,-10.488611
37.4,-31.39414
37.5,-14.312013
37.6,-10.351607
37.699999999999996,-17.645784
37.8,-22.473217
37.9,-40.075564
38.0,-32.748486
38.1,-33.912038
38.199999999999996,-20.851257
38.3,-41.546288
38.4,-46.873611
38.5,-42.103927
38.6,-41.406916
38.699999999999996,-35.482006
38.8,-25.580593
38.9,-11.916485
39.0,-14.68912
39.1,-37.582488
39.199999999999996,-21.21347
39.3,-55.083743
39.4,-32.921287
39.5,-50.990332
39.6,-40.44719
39.699999999999996,-36.834932
39.8,-34.871905
39.9,-22.641036
40.0,-42.48281
40.1,-47.105232
40.199999999999996,-40.841529
40.3,-33.635125
40.4,-33.817681
40.5,-26.763983
40.6,-40.112839
40.699999999999996,-60.675417
40.8,-59.0079
40.9,-37.124568
41.0,-33.523508
41.1,-37.716197
41.199999999999996,-49.170775
41.3,-34.649081
41.4,-38.229774
41.5,-18.03037
41.6,-20.243356
41.699999999999996,-42.299552
41.8,-43.209226
41.9,-21.792622
42.0,-35.278513
42.1,-31.827062
42.199999999999996,-27.446462
42.3,-21.240362
42.4,-22.191527
42.5,-30.693906
42.6,-23.721977
42.699999999999996,-27.730434
42.8,-30.854029
42.9,-28.04922
43.0,-26.940801
43.1,-42.293507
43.199999999999996,-36.876151
43.3,-52.086265
43.4,-66.477696
43.5,-52.348503
43.6,-62.007551
43.699999999999996,-55.045386
43.8,-60.613291
43.9,-39.735476
44.0,-44.700137
44.1,-55.878636
44.199999999999996,-64.709354
44.3,-47.525002
44.4,-54.132583
44.5,-36.873648
44.6,-27.418168
44.699999999999996,-24.575605
44.8,-23.44002
44.9,-19.683573
45.0,-21.566697
45.1,-25.262371
45.199999999999996,-13.601145
45.3,-30.083449
45.4,-33.288725
45.5,-23.877185
45.6,-42.617887
45.699999999999996,-32.900776
45.8,-37.317886
45.9,-6.4913501
46.0,-10.403869
46.1,-20.447804
46.199999999999996,-31.172152
46.3,-33.814301
46.4,-28.142499
46.5,-20.907161
46.6,-24.668323
46.699999999999996,-38.05005
46.8,-29.90219
46.9,-20.474812
47.0,-34.570855
47.1,-42.517338
47.199999999999996,-49.812631
47.3,-56.969619
47.4,-57.96798
47.5,-49.184773
47.599999999999994,-42.376595
47.699999999999996,-38.886467
47.8,-41.288589
47.9,-47.492838
48.0,-34.120787
48.099999999999994,-49.242059
48.199999999999996,-65.037814
48.3,-38.661302
48.4,-25.275821
48.5,-41.220748
48.599999999999994,-50.953343
48.699999999999996,-48.986291
48.8,-56.833174
48.9,-40.439301
49.0,-43.662431
49.099999999999994,-50.328015
49.199999999999996,-53.387155
49.3,-52.598704
49.4,-52.33153
49.5,-52.443934
49.599999999999994,-41.100156
49.699999999999996,-35.653789
49.8,-34.94528
49.9,-29.797882
50.0,-19.954215
50.099999999999994,-28.316895
50.199999999999996,-11.553609
50.3,-21.339805
50.4,-25.898627
50.5,-35.800699
50.599999999999994,-27.267932
50.699999999999996,-38.712706
50.8,-43.214067
50.9,-40.822777
51.0,-37.169034
51.099999999999994,-54.003092
51.199999999999996,-47.580119
51.3,-40.987397
51.4,-9.3579887
51.5,-22.724942
51.599999999999994,-36.485113
51.699999999999996,-41.310716
51.8,-33.839977
51.9,-71.42383
52.0,-51.279388
52.099999999999994,-63.194184
52.199999999999996,-36.823703
52.3,-42.313619
52.4,-50.139655
52.5,-49.007297
52.599999999999994,-40.720295
52.699999999999996,-64.386899
52.8,-51.944898
52.9,-59.766639
53.0,-34.671817
53.099999999999994,-44.496918
53.199999999999996,-52.189099
53.3,-42.208324
53.4,-58.823749
53.5,-63.382187
53.599999999999994,-47.734092
53.699999999999996,-38.487887
53.8,-48.018325
53.9,-43.987192
54.0,-51.831282
54.099999999999994,-51.779924
54.199999999999996,-49.483987
54.3,-51.238183
54.4,-45.276579
54.5,-36.683485
54.599999999999994,-22.853218
54.699999999999996,-40.243693
54.8,-43.209102
54.9,-48.424484
55.0,-27.020906
55.099999999999994,-22.859888
55.199999999999996,-27.823451
55.3,-38.86958
55.4,-28.672355
55.5,-35.476951
55.599999999999994,-42.771415
55.699999999999996,-57.000743
55.8,-46.073223
55.9,-51.761882
56.0,-22.514451
56.099999999999994,-52.451382
56.199999999999996,-49.373549
56.3,-38.771204
56.4,-44.118286
56.5,-20.599356
56.599999999999994,-21.624169
56.699999999999996,-32.999911
56.8,-31.361711
56.9,-28.624914
57.0,-54.262174
57.099999999999994,-54.018677
57.199999999999996,-48.791925
57.3,-49.547308
57.4,-54.385981
57.5,-52.166361
57.599999999999994,-51.262473
57.699999999999996,-32.983189
57.8,-51.554753
57.9,-58.025729
58.0,-50.273191
58.099999999999994,-32.96921
58.199999999999996,-18.592687
58.3,-21.901565
58.4,-23.000998
58.5,-36.120735
58.599999999999994,-56.401403
58.699999999999996,-53.013304
58.8,-53.310588
58.9,-62.026828
59.0,-57.089481
59.099999999999994,-46.98268
59.199999999999996,-36.546822
59.3,-38.498509
59.4,-43.451909
59.5,-46.43369
59.599999999999994,-45.673702
59.699999999999996,-57.507232
59.8,-43.004624
59.9,-43.079327
60.0,-36.350664
60.099999999999994,-56.689071
60.199999999999996,-49.714049
60.3,-37.473386
60.4,-42.559383
60.5,-53.011293
60.599999999999994,-53.392121
60.699999999999996,-43.931442
60.8,-41.272148
60.9,-46.321761
61.0,-40.610879
61.099999999999994,-39.496592
61.199999999999996,-50.563333
61.3,-52.582515
61.4,-42.242044
61.5,-60.902762
61.599999999999994,-48.187
61.699999999999996,-38.889854
61.8,-39.112089
61.9,-31.926852
62.0,-34.815776
62.099999999999994,-44.153862
62.199999999999996,-30.875278
62.3,-45.331903
62.4,-44.081503
62.5,-49.63488
62.599999999999994,-52.319506
62.699999999999996,-61.535977
62.8,-45.624781
62.9,-57.079712
63.0,-42.904911
63.099999999999994,-15.241742
63.199999999999996,-22.246903
63.3,-30.571149
63.4,-33.831095
63.5,-35.85949
63.599999999999994,-37.99116
63.699999999999996,-32.213333
63.8,-26.982863
63.9,-18.950409
64.0,-29.92021
64.1,-35.751334
64.2,-42.248227
64.3,-27.683112
64.39999999999999,-26.31917
64.5,-34.388429
64.6,-36.104786
64.7,-25.150656
64.8,-21.978678
64.89999999999999,-47.779771
65.0,-46.207399
65.1,-34.143216
65.2,-33.544869
65.3,-21.299231
65.39999999999999,-40.274358
65.5,-45.691759
65.6,-49.414414
65.7,-35.538231
65.8,-33.21172
65.89999999999999,-25.189715
66.0,-35.638543
66.1,-14.264659
66.2,-31.233104
66.3,-39.99999
66.39999999999999,-47.086827
66.5,-42.063287
66.6,-45.306971
66.7,-54.032064
66.8,-50.840629
66.89999999999999,-49.279068
67.0,-47.389778
67.1,-53.352113
67.2,-45.942501
67.3,-61.101113
67.39999999999999,-55.366282
67.5,-50.309706
67.6,-50.674623
67.7,-36.464168
67.8,-43.02269
67.89999999999999,-40.7374
68.0,-52.050558
68.1,-49.96443
68.2,-48.257136
68.3,-50.325479
68.39999999999999,-49.445857
68.5,-27.989461
68.6,-42.865479
68.7,-40.088526
68.8,-30.600573
68.89999999999999,-26.5532
69.0,-54.032966
69.1,-61.207629
69.2,-60.937082
69.3,-33.348295
69.39999999999999,-40.351143
69.5,-33.438126
69.6,-36.645721
69.7,-32.092558
69.8,-34.213521
69.89999999999999,-58.800331
70.0,-42.843306
70.1,-45.980016
70.2,-40.198604
70.3,-32.458387
70.39999999999999,-21.399242
70.5,-37.238719
70.6,-54.883603
70.7,-46.565982
70.8,-41.266555
70.89999999999999,-41.675871
71.0,-49.153138
71.1,-57.060308
71.2,-28.453627
71.3,-29.550365
71.39999999999999,-49.276487
71.5,-44.828773
71.6,-41.558007
71.7,-41.332263
71.8,-55.46634
71.89999999999999,-41.390211
72.0,-43.292073
72.1,-20.473519
72.2,-43.46583
72.3,-40.348313
72.39999999999999,-56.354255
72.5,-43.555542
72.6,-46.568827
72.7,-47.526256
72.8,-67.769067
72.89999999999999,-48.914178
73.0,-43.265407
73.1,-46.342876
73.2,-42.181323
73.3,-32.570683
73.39999999999999,-30.030262
73.5,-39.287107
73.6,-50.833372
73.7,-45.81088
73.8,-39.992378
73.89999999999999,-54.794616
74.0,-32.49013
74.1,-31.791307
74.2,-49.252355
74.3,-71.142756
74.39999999999999,-55.95151
74.5,-47.118839
74.6,-45.711775
74.7,-49.705389
74.8,-52.348832
74.89999999999999,-44.834679
75.0,-47.282856
75.1,-48.362244
75.2,-39.611461
75.3,-35.044955
75.39999999999999,-29.237278
75.5,-29.848087
75.6,-48.385045
