# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT
100000 16.3659 48.7298 333.629
200000 6.07952 45.8574 313.964
300000 -6.92057 44.8669 307.182
400000 -12.1389 43.26 296.18
500000 -8.12945 47.4956 325.179
600000 -3.76804 43.7101 299.262
700000 0.450573 43.7213 299.339
800000 21.638 50.0689 342.798
900000 6.25302 46.1232 315.783
1000000 -7.11676 46.4801 318.227
1100000 -12.1006 44.1738 302.437
1200000 -4.63553 50.7067 347.164
1300000 9.53663 44.8163 306.836
1400000 -4.60563 47.7721 327.072
1500000 -11.3891 42.3507 289.954
1600000 -1.70207 47.1203 322.61
1700000 -10.6428 44.0215 301.394
1800000 -7.81204 43.3568 296.843
1900000 -7.17652 44.9532 307.773
2000000 -6.14366 45.3116 310.226
2100000 -4.68016 47.3846 324.42
2200000 -6.09565 44.5797 305.216
2300000 -7.49861 44.0746 301.757
2400000 -8.37907 44.5332 304.897
2500000 -6.57509 45.1066 308.823
2600000 -6.34408 44.1427 302.224
2700000 -6.12807 46.5085 318.421
2800000 -1.18695 44.7463 306.357
2900000 -8.521 44.2129 302.704
3000000 -6.66082 44.0698 301.725
3100000 -6.94784 42.5645 291.418
3200000 -7.18443 45.8745 314.08
3300000 -7.14251 45.3854 310.732
3400000 0.575988 45.4581 311.23
3500000 -2.98541 47.1234 322.631
3600000 -10.271 46.3801 317.542
3700000 -3.95007 42.7322 292.567
3800000 -13.1402 43.3368 296.706
3900000 -4.65676 46.9503 321.446
4000000 -6.20788 45.7775 313.416
4100000 -9.39169 45.3009 310.153
4200000 -10.9686 45.0642 308.533
4300000 -14.9696 47.9057 327.987
4400000 -13 46.4621 318.104
4500000 -4.89091 48.6356 332.984
4600000 1.03584 50.9187 348.615
4700000 -6.85496 44.9091 307.471
4800000 3.11451 48.744 333.726
4900000 3.93333 49.0681 335.945
5000000 -1.95508 45.6536 312.568
5100000 9.90707 47.7671 327.038
5200000 13.5332 52.2938 358.03
5300000 14.4564 50.3976 345.048
5400000 4.66651 50.5657 346.199
5500000 13.711 50.7022 347.133
5600000 13.9958 49.9473 341.965
5700000 21.4759 53.5573 366.681
5800000 25.7918 51.3543 351.598
5900000 6.16145 51.5746 353.106
6000000 9.94593 52.437 359.011
6100000 0.214459 50.2698 344.173
6200000 3.17249 51.7029 353.985
6300000 4.5337 55.5652 380.428
6400000 18.5113 48.0403 328.908
6500000 31.7484 50.5638 346.186
6600000 32.1763 53.1057 363.589
6700000 31.6847 54.3242 371.932
6800000 29.4718 56.4218 386.293
6900000 14.5617 51.1443 350.16
7000000 28.2252 53.4262 365.783
7100000 34.8767 54.5937 373.777
7200000 28.3662 55.3406 378.89
7300000 35.5423 57.3791 392.847
