# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT
100000 28.2194 44.4398 304.258
200000 16.289 44.2968 303.279
300000 20.8918 45.7249 313.056
400000 28.6747 44.0348 301.485
500000 21.6839 48.8796 334.655
600000 0.812438 44.8869 307.319
700000 4.05768 42.4328 290.517
800000 13.3417 49.8558 341.339
900000 -0.0846889 47.1523 322.829
1000000 5.36043 43.617 298.624
1100000 6.6195 44.3221 303.452
1200000 12.6607 42.8134 293.122
1300000 7.83116 42.9973 294.382
1400000 -0.67735 43.3054 296.491
1500000 -3.83531 47.0641 322.225
1600000 -2.97593 43.3601 296.866
1700000 -8.78244 43.217 295.886
1800000 -8.38308 41.1912 282.016
1900000 -2.51174 44.9673 307.869
2000000 8.04956 47.2235 323.316
2100000 3.57239 44.8857 307.311
2200000 3.63266 47.0912 322.41
2300000 11.3558 46.6038 319.074
2400000 -0.803614 47.2521 323.512
2500000 0.85328 44.4392 304.254
2600000 7.51507 47.0007 321.791
2700000 -7.90731 41.8493 286.522
2800000 -11.884 44.4823 304.549
2900000 -20.6445 43.8549 300.253
3000000 -13.7034 40.8245 279.506
3100000 -13.4131 45.8091 313.632
3200000 -4.53141 44.3888 303.909
3300000 -13.9672 40.661 278.386
3400000 -4.83709 44.8826 307.289
3500000 -14.0361 44.6205 305.495
3600000 -13.1206 43.5361 298.071
3700000 -9.35122 44.8469 307.045
3800000 -10.9824 44.845 307.032
3900000 -9.78957 43.4311 297.352
4000000 -11.1265 44.0588 301.65
4100000 -8.57137 42.8223 293.183
4200000 -13.4002 47.2153 323.26
4300000 -8.67195 45.5654 311.964
4400000 -2.84222 43.7948 299.842
4500000 -1.97513 48.8831 334.679
4600000 -0.0766024 45.8916 314.198
4700000 -4.32805 48.8055 334.148
4800000 -10.3753 46.3408 317.273
4900000 -11.1951 47.6096 325.96
5000000 -2.76608 46.8327 320.641
5100000 0.354587 50.5443 346.052
5200000 0.746578 47.6665 326.349
5300000 0.0728131 49.375 338.047
