# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT
100000 19.7488 49.2068 336.895
200000 16.472 43.8636 300.313
300000 2.75119 44.0512 301.597
400000 -3.42088 42.0821 288.116
500000 1.44236 45.3473 310.471
600000 -5.06783 42.2033 288.946
700000 -4.97413 44.9672 307.869
800000 -11.2245 44.9673 307.869
900000 -3.03061 45.3401 310.422
1000000 -4.56086 45.7074 312.937
1100000 -6.34667 46.0542 315.311
1200000 -5.73723 41.5471 284.453
1300000 -7.55808 44.0104 301.318
1400000 -9.84984 42.6807 292.214
1500000 -10.0961 43.9039 300.589
1600000 3.18936 44.5397 304.942
1700000 -5.18557 43.0581 294.798
1800000 4.27071 48.2022 330.017
1900000 1.82972 47.0598 322.195
2000000 -5.91824 46.1572 316.016
2100000 -2.05796 45.7392 313.154
2200000 0.195432 43.5635 298.258
2300000 -3.15691 46.4657 318.128
2400000 -2.46258 43.8909 300.5
2500000 -6.4621 43.4067 297.184
2600000 -1.84227 46.1605 316.039
2700000 1.26702 44.6576 305.749
2800000 8.54184 45.2009 309.469
2900000 -1.78134 42.6825 292.226
3000000 -0.00271332 47.4285 324.72
3100000 -8.78941 42.7797 292.892
3200000 -6.22884 43.1182 295.209
3300000 -1.56724 41.1239 281.555
3400000 -1.12538 45.0675 308.556
3500000 -8.57785 43.7932 299.831
3600000 -4.32003 42.1855 288.823
3700000 -6.54312 41.4866 284.039
3800000 -3.22031 46.4049 317.712
3900000 0.58013 45.6851 312.784
4000000 -0.0599152 44.8501 307.067
4100000 -1.8906 43.9954 301.215
4200000 -5.49784 46.0933 315.579
4300000 -1.69527 43.5313 298.038
4400000 -1.76331 44.2765 303.14
4500000 -0.0286997 45.1869 309.373
4600000 -2.7822 47.3575 324.234
4700000 -3.39976 47.6152 325.998
4800000 -5.63983 47.4874 325.123
4900000 10.8331 45.4261 311.01
5000000 13.8738 47.127 322.656
5100000 8.86055 46.693 319.684
5200000 2.68555 47.4549 324.901
5300000 -0.61135 47.3706 324.324
5400000 10.6192 49.8252 341.129
5500000 18.7232 51.2054 350.579
5600000 19.5975 49.5233 339.062
5700000 15.322 51.2633 350.975
5800000 13.0676 49.8291 341.156
5900000 13.9916 49.7875 340.871
6000000 10.5549 51.1843 350.434
6100000 18.011 53.6394 367.243
6200000 22.8138 52.8541 361.867
6300000 32.5053 51.1609 350.274
6400000 31.2031 55.6852 381.249
6500000 33.6238 52.2137 357.482
6600000 34.8389 57.5045 393.706
6700000 34.6702 54.412 372.533
6800000 27.4472 52.4399 359.031
6900000 37.1121 56.9172 389.685
7000000 30.9772 53.9649 369.471
7100000 33.6192 57.0814 390.809
