# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT
100000 15.8274 48.6164 332.853
200000 -2.06133 45.5056 311.554
300000 -5.6798 41.1025 281.409
400000 -3.10264 46.6737 319.552
500000 -10.6711 42.2767 289.448
600000 -1.95106 43.4655 297.587
700000 -11.4648 42.9738 294.221
800000 -5.0973 44.1224 302.085
900000 -1.25104 41.8966 286.846
1000000 -4.41262 43.1711 295.572
1100000 -10.1108 48.8094 334.174
1200000 -11.2463 45.0439 308.394
1300000 -11.3736 44.8056 306.762
1400000 -2.23282 44.5733 305.172
1500000 -3.86792 41.2996 282.758
1600000 -15.6645 42.2765 289.447
1700000 0.628124 46.8738 320.922
1800000 -0.852685 45.8963 314.229
1900000 -3.20683 45.5549 311.892
2000000 -1.3741 44.8372 306.978
2100000 -4.88766 40.1697 275.022
2200000 8.24347 46.1269 315.809
2300000 -0.157316 43.2607 296.185
2400000 5.51193 44.9952 308.06
2500000 1.2214 41.7025 285.517
2600000 2.43555 48.2437 330.301
2700000 -5.77486 39.8181 272.615
2800000 6.07837 48.3379 330.946
2900000 -3.44089 39.573 270.937
3000000 3.65595 43.9867 301.155
3100000 3.69045 46.7749 320.245
3200000 -1.20753 44.8742 307.232
3300000 -6.53933 44.3734 303.803
3400000 -1.64338 41.3545 283.134
3500000 -2.77621 45.1833 309.348
3600000 -4.68173 42.577 291.504
3700000 2.8762 42.3747 290.119
3800000 -0.380937 45.1822 309.341
3900000 13.3108 45.9892 314.866
4000000 -1.79621 43.0995 295.081
4100000 2.29444 46.4362 317.926
4200000 -0.380476 44.1415 302.216
4300000 -4.51257 42.0322 287.774
4400000 3.17124 46.0001 314.941
4500000 7.57442 45.1541 309.149
4600000 4.3565 48.6114 332.819
4700000 5.21812 48.5291 332.255
4800000 6.93784 48.6807 333.293
4900000 6.73324 49.6153 339.692
5000000 7.75264 48.7019 333.438
5100000 -0.339445 47.112 322.553
5200000 5.90749 50.1836 343.583
5300000 4.24918 49.0356 335.723
5400000 7.36521 45.8065 313.615
5500000 -1.51568 52.3186 358.2
5600000 12.8311 49.2155 336.955
5700000 16.8315 49.9925 342.275
5800000 17.5193 51.6531 353.643
5900000 23.584 50.4059 345.105
6000000 27.7978 49.5578 339.299
6100000 26.7895 54.9772 376.403
6200000 22.1764 52.0675 356.481
6300000 33.5883 54.6646 374.262
6400000 20.9221 50.9937 349.129
6500000 25.5329 51.4974 352.578
6600000 31.0803 52.9301 362.387
6700000 34.1373 54.6575 374.213
6800000 34.9013 56.3957 386.114
6900000 32.9306 55.1623 377.669
7000000 31.9385 52.2467 357.708
7100000 34.6074 50.303 344.4
7200000 31.1307 54.2419 371.368
7300000 35.8425 63.4128 434.157
7400000 33.909 53.4549 365.98
7500000 34.7591 58.7611 402.309
7600000 34.6359 56.9562 389.951
7700000 35.5439 59.4882 407.287
7800000 33.367 57.8361 395.975
7900000 33.8295 61.4902 420.994
8000000 38.9743 61.0326 417.861
8100000 34.043 59.1562 405.014
8200000 35.3931 57.0477 390.578
8300000 37.0682 59.8304 409.63
8400000 38.4383 61.5776 421.592
8500000 37.3211 57.9637 396.85
8600000 41.848 64.656 442.668
8700000 35.8564 62.7881 429.88
8800000 41.2836 62.6296 428.794
8900000 38.0644 60.2223 412.313
9000000 42.2791 66.1144 452.653
9100000 39.2937 62.4058 427.262
9200000 35.5399 60.7233 415.743
9300000 42.1232 64.0707 438.661
9400000 36.9186 65.0696 445.5
9500000 41.8722 66.5117 455.373
9600000 45.0232 70.1903 480.559
9700000 41.2392 64.869 444.127
9800000 41.6931 68.798 471.026
9900000 38.5989 66.1505 452.901
10000000 43.484 69.8348 478.125
10100000 38.8235 63.5029 434.773
10200000 44.1501 72.7274 497.93
10300000 44.4881 69.4121 475.231
10400000 43.4848 67.9926 465.513
10500000 39.0392 64.5185 441.727
10600000 39.2989 71.2566 487.859
10700000 41.2466 60.5658 414.665
10800000 44.9366 68.0196 465.697
10900000 50.6847 76.0748 520.848
11000000 41.1212 70.3695 481.786
11100000 40.7598 69.2141 473.875
11200000 43.637 73.4364 502.783
11300000 44.6312 73.2747 501.676
11400000 47.2309 80.7624 552.941
11500000 48.3885 72.12 493.771
11600000 45.1306 69.7854 477.787
11700000 46.6151 71.3989 488.834
11800000 48.6202 75.1666 514.629
11900000 46.5637 73.2496 501.504
12000000 41.3867 72.9354 499.354
12100000 46.4571 72.6759 497.577
12200000 44.8692 73.4802 503.083
12300000 44.3745 74.497 510.045
12400000 48.9741 74.2103 508.082
12500000 49.7207 75.3119 515.624
12600000 43.7032 73.1795 501.024
12700000 50.6766 76.9889 527.106
12800000 49.0103 69.2645 474.22
12900000 48.5442 77.6644 531.731
13000000 46.7081 72.7357 497.986
13100000 48.3552 78.2356 535.641
13200000 44.8379 70.9744 485.928
13300000 48.7965 72.1317 493.851
13400000 46.5066 77.0609 527.599
13500000 46.3134 71.5156 489.633
13600000 53.3764 74.4684 509.849
13700000 47.1725 78.0631 534.46
13800000 49.8006 74.8752 512.634
13900000 44.5608 68.8167 471.154
14000000 49.8228 80.5677 551.608
14100000 48.5663 69.5429 476.127
