# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT
100000 28.7872 45.0186 308.221
200000 13.6424 50.2714 344.184
300000 -13.0359 42.9564 294.101
400000 -9.41599 42.1994 288.919
500000 -9.45473 44.5729 305.169
600000 -2.90248 46.6498 319.389
700000 10.0817 44.4265 304.167
800000 21.2267 48.475 331.885
900000 8.32511 42.7514 292.698
1000000 6.25107 46.7367 319.984
1100000 -9.42313 41.4678 283.91
1200000 -9.80812 44.1468 302.252
1300000 -11.9963 42.7835 292.918
1400000 -6.07906 44.0369 301.499
1500000 -13.148 44.3421 303.589
1600000 -13.037 45.0399 308.366
1700000 -12.1551 40.9388 280.288
1800000 -1.33733 46.5553 318.741
1900000 -11.7486 45.6045 312.232
2000000 -5.47558 46.0261 315.118
2100000 -1.91719 44.2502 302.96
2200000 -6.40488 45.6177 312.322
2300000 -11.9691 44.8895 307.337
2400000 -6.91135 44.2788 303.156
2500000 -11.025 44.2142 302.713
2600000 -7.64748 44.361 303.718
2700000 -5.59795 44.3606 303.716
2800000 -15.0282 43.228 295.961
2900000 -17.3059 43.0992 295.079
3000000 -14.2819 43.7907 299.814
3100000 -8.60529 44.1972 302.597
3200000 -10.7447 45.7235 313.047
3300000 -0.226012 44.3376 303.558
3400000 -7.97204 45.8636 314.006
3500000 -10.0146 43.8219 300.027
3600000 -16.1898 40.2232 275.389
3700000 -20.3499 45.4002 310.833
3800000 -8.36844 45.9045 314.286
3900000 -15.1747 45.1074 308.828
4000000 -10.4276 44.6732 305.856
4100000 -12.4785 43.457 297.529
4200000 -13.6436 43.9827 301.128
4300000 -4.27449 45.572 312.009
4400000 6.71859 47.8234 327.424
4500000 -2.9591 46.4632 318.111
4600000 -0.482757 44.6967 306.017
4700000 -0.357308 44.5336 304.9
4800000 -3.72911 48.7514 333.778
4900000 -2.86035 49.6978 340.257
5000000 7.86736 51.572 353.089
5100000 -1.7853 47.4366 324.776
5200000 0.614319 45.2436 309.761
5300000 6.97647 44.7408 306.319
5400000 -6.59984 49.4375 338.474
5500000 10.7338 51.7936 354.606
5600000 -0.528319 48.0706 329.116
5700000 12.6524 49.8984 341.63
5800000 14.9594 50.6405 346.711
5900000 11.6814 52.3456 358.385
6000000 6.1513 51.7908 354.587
6100000 12.7579 54.1765 370.92
6200000 19.717 56.1588 384.492
6300000 18.5049 54.0293 369.912
6400000 12.3187 57.6634 394.793
6500000 9.40965 53.616 367.083
6600000 18.1945 55.0129 376.647
6700000 12.6814 54.8982 375.861
6800000 29.8178 54.0505 370.058
6900000 34.3523 62.0515 424.836
7000000 33.1343 52.1222 356.855
7100000 22.0333 55.0057 376.598
7200000 32.661 51.1899 350.472
7300000 32.4971 58.5725 401.017
7400000 35.601 57.7411 395.326
7500000 32.5139 57.358 392.702
7600000 35.2571 56.269 385.247
7700000 33.7846 58.2665 398.923
7800000 37.585 59.8819 409.982
7900000 40.5366 64.0695 438.653
8000000 40.3077 56.8678 389.347
8100000 33.238 58.9682 403.727
8200000 38.4891 58.2498 398.808
8300000 35.6052 60.5868 414.808
8400000 44.6187 61.1271 418.508
8500000 36.4 61.5433 421.357
8600000 39.639 63.9928 438.128
8700000 40.3526 61.4498 420.717
8800000 41.4994 63.2632 433.132
8900000 26.6194 59.188 405.231
9000000 39.908 63.9158 437.6
9100000 41.3508 68.5006 468.991
9200000 37.0411 61.7474 422.755
9300000 40.3411 62.8959 430.618
9400000 40.2 66.3065 453.969
9500000 39.575 60.9853 417.537
9600000 40.6465 65.3683 447.545
9700000 40.8398 62.6891 429.202
9800000 38.5991 64.4383 441.178
9900000 43.2075 68.749 470.691
10000000 39.7393 62.645 428.9
10100000 42.6811 66.088 452.473
10200000 42.0543 69.311 474.539
10300000 43.3844 63.4759 434.588
10400000 41.2856 65.1074 445.759
10500000 41.1425 63.6111 435.514
