# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT
100000 28.9094 45.7169 313.002
200000 28.2628 42.9324 293.937
300000 24.2667 46.3409 317.273
400000 19.087 45.7534 313.251
500000 -1.32051 43.4811 297.694
600000 4.25316 47.2323 323.377
700000 -9.28183 45.1349 309.017
800000 -29.5475 43.7396 299.464
900000 -24.9406 42.3194 289.74
1000000 -22.4353 45.6049 312.235
1100000 -19.7333 46.6204 319.187
1200000 -26.2764 42.4894 290.904
1300000 -20.3008 43.0319 294.618
1400000 -5.27671 45.1104 308.849
1500000 -4.41945 41.8657 286.634
1600000 -12.9203 44.4479 304.313
1700000 -5.54335 44.3425 303.592
1800000 1.05681 44.7611 306.457
1900000 -0.382815 47.0087 321.846
2000000 -6.91379 46.8494 320.755
2100000 -3.29583 45.0772 308.622
2200000 -5.91629 46.9877 321.702
2300000 -6.89417 48.4857 331.958
2400000 -19.5521 48.747 333.747
2500000 -11.6644 49.679 340.128
2600000 -11.7393 47.8713 327.752
2700000 -23.0349 42.6402 291.937
2800000 -14.7936 45.4373 311.087
2900000 -21.0953 45.5341 311.75
3000000 -22.3396 46.8825 320.982
3100000 -17.7257 40.7151 278.757
3200000 -14.1051 42.9014 293.725
3300000 -23.8878 44.2019 302.629
3400000 -17.7333 41.3823 283.325
3500000 -18.3132 45.1817 309.337
3600000 -26.8059 43.9675 301.024
3700000 -18.569 41.5985 284.805
3800000 -17.2167 41.0564 281.093
3900000 -15.3156 47.2289 323.353
4000000 -22.2683 41.8391 286.452
4100000 -21.1775 42.9449 294.023
4200000 0.213931 48.9896 335.408
4300000 -7.06574 48.3212 330.832
4400000 -21.3487 44.0966 301.908
4500000 -15.6719 43.987 301.158
4600000 -15.6227 47.6604 326.308
4700000 -11.9719 44.8076 306.776
4800000 -14.4327 47.9744 328.457
4900000 -14.4327 45.5091 311.579
5000000 -11.9164 45.7056 312.924
5100000 -10.9177 51.8106 354.722
5200000 -17.0638 46.2911 316.933
5300000 -11.8828 49.9108 341.715
5400000 -9.79761 51.4845 352.489
5500000 -3.26578 55.0498 376.899
5600000 -9.75102 51.362 351.651
5700000 14.8792 53.2119 364.316
5800000 -3.25807 52.0803 356.568
5900000 9.3678 49.2471 337.171
6000000 -5.71191 49.9558 342.023
6100000 -4.33073 57.2513 391.972
6200000 -10.4568 53.9785 369.565
6300000 -4.79097 54.7739 375.01
6400000 17.3603 55.5239 380.145
6500000 2.48511 51.4062 351.954
6600000 -3.72704 54.7641 374.943
6700000 -2.13154 49.0352 335.72
6800000 -3.23609 51.3369 351.479
6900000 6.23502 57.1908 391.558
7000000 23.2339 55.3323 378.834
7100000 33.4757 55.5239 380.145
7200000 6.63181 54.8302 375.396
7300000 24.477 59.6505 408.398
7400000 32.7112 58.0902 397.716
7500000 27.6795 58.0374 397.354
7600000 25.9917 55.7292 381.551
7700000 34.5983 57.8471 396.051
7800000 28.758 58.4089 399.898
7900000 37.6171 63.5913 435.379
8000000 40.7773 58.3187 399.28
8100000 37.0478 59.7769 409.263
8200000 29.8267 59.2139 405.409
8300000 36.4814 63.6946 436.086
8400000 35.6935 55.4399 379.57
8500000 37.9748 54.7781 375.039
8600000 39.7105 63.1969 432.679
8700000 35.0468 62.6036 428.617
8800000 33.4648 58.5885 401.127
8900000 41.3317 61.6625 422.174
9000000 43.004 62.2083 425.91
9100000 42.3995 60.8676 416.731
9200000 38.4608 63.9024 437.509
9300000 42.3008 65.209 446.454
9400000 40.1039 67.5713 462.628
9500000 38.7777 60.9983 417.626
9600000 42.0393 69.0356 472.653
9700000 38.0245 66.8696 457.824
9800000 43.8003 62.2969 426.517
9900000 37.9931 61.9734 424.302
10000000 42.4684 67.3584 461.171
10100000 43.8814 68.7507 470.703
10200000 38.2902 65.5798 448.993
10300000 45.0774 65.46 448.173
10400000 43.7591 69.6721 477.011
10500000 41.541 66.1456 452.867
10600000 43.6026 71.7932 491.533
10700000 43.0544 65.6216 449.279
10800000 40.2413 69.1341 473.328
10900000 44.2284 70.8456 485.045
11000000 39.449 74.82 512.256
11100000 43.6946 69.6873 477.115
11200000 44.1876 69.9631 479.004
11300000 47.3517 70.4614 482.415
11400000 45.2393 75.5755 517.429
11500000 46.3555 81.3176 556.742
11600000 42.3565 74.9923 513.436
11700000 47.9257 80.3219 549.925
11800000 43.0359 71.0304 486.311
11900000 42.4787 71.4058 488.881
12000000 48.1573 73.2041 501.193
12100000 47.3302 81.1298 555.457
12200000 46.7782 75.6386 517.861
12300000 43.3858 68.0366 465.813
12400000 43.9494 71.8867 492.173
12500000 45.8894 76.7838 525.702
12600000 44.7282 72.9947 499.759
12700000 44.4141 72.1934 494.273
12800000 44.1526 69.2448 474.086
12900000 46.1261 75.8182 519.09
13000000 45.5217 68.5842 469.563
13100000 49.3362 77.0472 527.505
13200000 42.861 70.8716 485.223
13300000 46.7629 77.0894 527.794
13400000 42.2015 73.5313 503.433
13500000 40.4383 70.3981 481.982
13600000 46.2185 75.2142 514.955
13700000 45.3871 73.2606 501.58
13800000 46.9718 76.8067 525.858
13900000 44.0439 81.7058 559.4
14000000 47.2808 75.4207 516.369
14100000 45.7369 70.0612 479.675
14200000 42.1312 74.3592 509.102
14300000 44.6233 70.9727 485.916
14400000 44.4858 70.1887 480.548
14500000 46.3468 75.9179 519.773
14600000 48.445 77.2979 529.222
14700000 49.4979 71.7619 491.319
14800000 49.0714 73.9041 505.986
14900000 44.8708 70.3023 481.326
15000000 46.2151 67.258 460.483
15100000 47.562 69.4975 475.816
15200000 51.4091 79.3037 542.954
15300000 44.5181 75.0499 513.83
15400000 46.6235 73.9268 506.141
15500000 48.2447 81.1099 555.32
15600000 46.8543 77.3138 529.33
15700000 46.5002 72.3942 495.648
15800000 46.4384 73.1301 500.686
15900000 52.825 74.0361 506.889
16000000 44.7534 71.8855 492.165
16100000 48.1915 72.1938 494.276
16200000 45.9557 77.2272 528.737
16300000 48.8873 73.8307 505.483
16400000 48.9426 67.7495 463.848
16500000 46.8994 78.3277 536.272
16600000 40.5251 68.8659 471.492
16700000 47.1443 73.7837 505.162
16800000 44.9469 78.6019 538.149
16900000 47.2198 76.323 522.547
17000000 45.9512 75.384 516.117
17100000 48.5345 75.1679 514.638
17200000 50.5276 78.7626 539.249
17300000 47.4333 80.3997 550.458
17400000 46.9374 77.8292 532.859
17500000 47.052 77.3633 529.669
17600000 47.2054 78.4443 537.07
17700000 47.8844 75.166 514.625
17800000 47.5629 71.2936 488.113
17900000 49.2939 73.9767 506.482
18000000 52.8825 80.2024 549.107
18100000 43.4704 73.8561 505.657
18200000 47.1845 75.7482 518.611
18300000 46.3714 71.5442 489.828
18400000 46.9353 75.1224 514.327
18500000 42.592 77.523 530.763
18600000 43.2655 74.4907 510.002
18700000 49.5826 73.1997 501.163
18800000 47.6483 77.6129 531.378
18900000 47.5029 75.4268 516.411
19000000 48.1097 71.6711 490.697
19100000 48.6357 73.1628 500.91
19200000 46.1574 68.8031 471.061
19300000 48.0787 71.8106 491.653
19400000 46.3172 68.3004 467.62
19500000 47.8191 71.5297 489.729
19600000 46.0952 74.4819 509.941
19700000 44.746 76.7454 525.438
19800000 48.981 79.6008 544.988
19900000 46.3541 78.0781 534.563
20000000 44.3352 72.7776 498.273
20100000 46.156 76.1784 521.557
20200000 43.4611 72.357 495.393
20300000 50.1554 74.884 512.694
20400000 46.0789 68.0439 465.863
20500000 47.528 70.5432 482.975
20600000 44.9795 69.8819 478.447
20700000 48.283 76.5905 524.378
20800000 50.751 72.0666 493.405
