# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT
100000 26.9738 48.7716 333.915
200000 11.1001 43.5759 298.343
300000 3.95283 43.8915 300.504
400000 7.42349 44.7706 306.522
500000 3.44699 43.6609 298.925
600000 0.293169 42.929 293.914
700000 7.85457 43.6673 298.969
800000 4.15204 45.1086 308.837
900000 7.25484 47.0434 322.083
1000000 6.31217 46.3088 317.054
1100000 2.82929 44.7763 306.562
1200000 3.91765 42.0949 288.203
1300000 7.32624 43.5932 298.462
1400000 6.26384 46.1442 315.927
1500000 -0.686135 43.6511 298.858
1600000 -1.31533 47.0098 321.854
1700000 -1.52365 44.0967 301.908
1800000 -4.07064 43.5023 297.839
1900000 10.7719 44.0791 301.788
2000000 6.57962 43.0488 294.734
2100000 -0.473297 39.9969 273.84
2200000 6.82284 44.4306 304.195
2300000 1.31003 45.4222 310.984
2400000 -0.430143 44.587 305.266
2500000 2.25474 44.3655 303.749
2600000 8.22162 46.4157 317.785
2700000 -2.02703 44.8162 306.835
2800000 8.75982 46.0913 315.565
2900000 5.9417 47.2071 323.204
3000000 12.3362 46.9243 321.268
3100000 4.83625 46.4054 317.715
3200000 3.07767 43.7679 299.658
3300000 2.37067 47.3239 324.004
3400000 5.97257 45.949 314.59
3500000 -5.41745 44.4732 304.486
3600000 7.65634 44.3812 303.857
3700000 4.93351 40.3182 276.039
3800000 3.22925 43.9197 300.697
3900000 1.44167 42.6459 291.976
4000000 1.4152 42.3277 289.797
4100000 3.28139 44.821 306.868
4200000 4.7653 43.3094 296.519
4300000 6.13266 46.1599 316.035
4400000 2.81429 44.262 303.041
4500000 6.56178 44.1748 302.444
4600000 7.7375 46.2402 316.584
4700000 12.5901 46.5742 318.871
4800000 10.7669 52.2691 357.861
4900000 8.85995 45.0702 308.574
5000000 11.927 47.3454 324.151
5100000 7.06282 43.7581 299.59
5200000 8.43466 48.6302 332.947
5300000 11.7259 51.0405 349.449
5400000 8.95746 48.4423 331.661
5500000 7.83896 47.2797 323.701
