# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT
100000 10.8974 46.3164 317.106
200000 -3.22207 44.5883 305.275
300000 -0.737648 41.712 285.582
400000 3.25463 44.683 305.923
500000 -14.2478 45.2134 309.554
600000 -12.3277 41.3761 283.282
700000 -5.46318 44.4847 304.565
800000 -6.27322 44.785 306.621
900000 -14.365 40.7182 278.778
1000000 -7.59687 43.1078 295.138
1100000 -3.99268 43.4913 297.764
1200000 5.61358 45.0205 308.233
1300000 5.67235 44.3637 303.737
1400000 7.31588 43.0938 295.042
1500000 5.60642 43.2128 295.857
1600000 9.24124 42.8909 293.653
1700000 4.20912 43.0911 295.024
1800000 7.79585 43.8797 300.423
1900000 3.19834 44.6673 305.815
2000000 1.32304 44.6338 305.586
2100000 -0.417275 45.328 310.339
2200000 -0.333842 46.8911 321.041
2300000 -1.53168 46.4326 317.901
2400000 1.67202 43.6357 298.753
2500000 -3.90997 43.5046 297.855
2600000 -2.79303 45.1491 309.114
2700000 -2.06273 47.5706 325.693
2800000 -7.91115 44.5438 304.97
2900000 -10.4046 44.9227 307.564
3000000 -9.2676 47.3159 323.949
3100000 -10.4598 46.9564 321.487
3200000 -9.86118 47.0194 321.919
3300000 -10.8055 44.6922 305.986
3400000 -1.7731 47.0975 322.454
3500000 -8.54273 45.1264 308.959
3600000 -9.28175 48.3705 331.169
3700000 -7.78225 44.4276 304.174
3800000 -8.28495 43.176 295.605
3900000 0.787664 43.692 299.138
4000000 2.06085 47.0028 321.806
4100000 -8.37676 44.24 302.89
4200000 -2.67363 46.2001 316.31
4300000 -11.0678 43.3092 296.517
4400000 -5.41372 43.2474 296.094
4500000 0.57165 44.9271 307.594
4600000 -1.12555 48.2155 330.108
4700000 3.5488 45.2229 309.619
4800000 11.6064 50.1719 343.503
4900000 24.3541 49.0688 335.95
5000000 7.77831 45.1755 309.295
5100000 8.07754 48.9968 335.457
5200000 12.8055 47.8365 327.513
5300000 16.2319 50.7239 347.282
5400000 15.8136 45.3687 310.617
5500000 25.1288 51.9713 355.822
5600000 13.4351 47.872 327.757
5700000 20.3503 52.9124 362.266
5800000 15.4862 53.7719 368.15
5900000 24.6071 53.7383 367.92
6000000 17.0077 49.2817 337.408
6100000 22.1515 54.1501 370.74
6200000 34.0726 55.5867 380.575
6300000 31.0794 51.5439 352.896
6400000 26.8598 52.5903 360.06
6500000 37.0658 53.7027 367.677
6600000 28.7161 50.3307 344.59
6700000 31.8666 56.1208 384.232
6800000 28.5688 55.2622 378.353
6900000 12.5898 46.9567 321.49
7000000 24.9624 53.8256 368.518
7100000 27.5115 55.1898 377.858
7200000 23.866 55.2688 378.398
7300000 34.5704 57.378 392.839
7400000 35.3576 54.0058 369.751
7500000 37.578 57.766 395.496
7600000 32.0486 59.7399 409.01
7700000 30.8604 55.7912 381.976
7800000 34.666 62.4042 427.251
7900000 26.3179 61.3553 420.07
8000000 35.9482 61.5136 421.154
8100000 36.8869 60.022 410.942
8200000 37.7667 58.7703 402.372
8300000 30.1366 63.3063 433.428
8400000 22.0342 54.031 369.924
8500000 37.0795 60.0652 411.237
8600000 39.3245 62.8438 430.261
8700000 38.8232 59.9777 410.638
8800000 36.8896 60.862 416.693
8900000 39.2437 63.9601 437.904
9000000 40.6238 66.847 457.669
9100000 41.1423 63.661 435.856
9200000 42.3701 64.0245 438.345
9300000 43.3421 63.0381 431.591
9400000 36.7137 59.6517 408.406
9500000 42.9519 64.3985 440.905
9600000 40.2835 66.5362 455.541
9700000 44.2151 69.2254 473.953
9800000 40.2556 68.1747 466.759
9900000 41.9216 66.5026 455.311
10000000 40.2651 62.5945 428.554
10100000 42.298 66.4654 455.057
10200000 43.1985 65.939 451.453
10300000 39.9414 66.2812 453.795
10400000 43.998 64.2872 440.143
10500000 42.3874 70.9163 485.53
10600000 41.5456 72.8583 498.825
10700000 49.9163 75.5834 517.483
10800000 45.7326 71.0071 486.151
10900000 39.2995 67.2324 460.307
11000000 42.6915 64.9922 444.97
11100000 40.7406 63.327 433.569
11200000 42.0461 67.676 463.345
11300000 43.1006 66.7423 456.952
11400000 48.4745 67.9525 465.238
11500000 43.6488 74.092 507.272
11600000 45.6249 73.7548 504.963
11700000 47.3674 70.8425 485.024
11800000 45.5979 75.435 516.467
11900000 44.7925 69.9128 478.659
12000000 42.9981 77.6071 531.338
12100000 45.4984 76.4992 523.753
12200000 46.892 78.5964 538.112
12300000 43.8754 74.1059 507.367
12400000 45.9577 72.1227 493.789
12500000 48.9064 77.5512 530.956
12600000 51.4041 76.7926 525.762
12700000 46.8028 71.7071 490.944
12800000 45.9661 76.4911 523.697
12900000 49.482 78.9067 540.236
13000000 52.2764 74.1519 507.682
13100000 48.6339 73.3611 502.268
13200000 49.9381 71.1305 486.996
13300000 46.5277 79.5483 544.629
13400000 48.452 75.2395 515.128
13500000 43.6215 75.5985 517.586
13600000 47.2935 76.1011 521.028
13700000 44.0515 73.5883 503.823
13800000 46.7022 75.6184 517.723
13900000 47.6738 73.091 500.419
14000000 49.604 72.4127 495.774
14100000 48.1301 75.9091 519.713
14200000 48.9634 76.8803 526.362
14300000 48.0841 72.5261 496.551
14400000 47.8092 77.0206 527.323
14500000 49.6585 78.3849 536.663
14600000 47.2946 72.6498 497.398
14700000 44.4371 69.1293 473.295
14800000 45.2546 73.0871 500.392
14900000 47.7344 77.8503 533.004
15000000 45.9364 75.1268 514.357
15100000 47.1938 73.5653 503.666
15200000 41.9862 76.5969 524.422
15300000 50.5167 79.9658 547.487
15400000 43.0926 76.2082 521.761
15500000 42.9028 67.3341 461.004
15600000 50.7459 79.7905 546.287
15700000 47.5512 75.1675 514.635
15800000 46.3546 76.9942 527.142
15900000 51.2326 80.1842 548.983
16000000 42.0044 72.8632 498.859
16100000 45.0923 75.6084 517.654
16200000 51.0431 73.1547 500.855
16300000 49.5632 74.7374 511.691
16400000 44.5925 73.3275 502.038
16500000 46.0096 78.1898 535.328
16600000 51.4291 73.7093 504.652
16700000 49.2915 76.6239 524.607
16800000 47.1142 78.676 538.657
16900000 44.2601 70.4591 482.4
17000000 49.1166 69.7531 477.566
17100000 45.392 72.4631 496.12
17200000 46.3067 73.5688 503.69
17300000 46.4568 70.0595 479.663
17400000 47.918 77.1145 527.966
17500000 44.3064 72.5164 496.485
17600000 46.6704 68.3488 467.951
17700000 47.4412 70.4494 482.333
17800000 47.9871 81.5933 558.63
17900000 47.4414 68.5945 469.634
18000000 50.6565 74.0848 507.223
18100000 47.8882 75.3798 516.089
18200000 50.0738 78.7895 539.434
18300000 50.8992 68.7974 471.022
18400000 46.5911 75.8886 519.573
18500000 49.0186 76.5815 524.316
18600000 48.7013 76.5442 524.061
18700000 51.6067 79.6866 545.575
18800000 49.2975 81.4439 557.607
18900000 46.9922 73.1791 501.022
19000000 42.3289 74.267 508.47
19100000 43.2358 75.4944 516.874
19200000 45.4874 77.3715 529.725
19300000 50.0946 73.1997 501.163
19400000 46.8656 71.2826 488.037
19500000 45.5937 74.7922 512.066
19600000 45.9658 70.4188 482.123
19700000 44.8738 69.4656 475.597
19800000 50.0766 80.4205 550.6
19900000 49.0704 73.9347 506.195
20000000 43.5232 75.0116 513.568
20100000 40.3503 74.2014 508.021
20200000 43.6973 73.6846 504.483
20300000 46.2946 72.9426 499.403
20400000 44.8826 67.2687 460.556
20500000 49.6538 73.9133 506.048
20600000 43.6793 70.2671 481.085
20700000 43.7105 69.5975 476.5
20800000 49.1256 80.8899 553.814
20900000 45.1775 70.8941 485.378
21000000 48.6187 76.3265 522.571
21100000 49.5813 75.5789 517.452
21200000 45.3064 73.234 501.398
21300000 44.4988 75.3601 515.954
21400000 41.1766 73.299 501.843
21500000 43.604 68.1192 466.379
