# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT
100000 9.84757 45.673 312.701
200000 -0.0680217 44.5656 305.119
300000 1.75428 44.4344 304.221
400000 -1.1248 42.9827 294.282
500000 7.22335 44.7377 306.297
600000 1.12169 45.6815 312.759
700000 -2.70169 43.9815 301.12
800000 -0.69718 44.0401 301.521
900000 5.08338 42.9292 293.915
1000000 -9.16734 44.702 306.053
1100000 -4.6763 45.3292 310.347
1200000 -3.58438 42.3668 290.065
1300000 6.90782 42.9964 294.375
1400000 -3.68468 44.6449 305.662
1500000 -13.7062 40.9499 280.364
1600000 -11.7352 41.0873 281.305
1700000 -14.4411 40.4872 277.196
1800000 -11.8229 44.976 307.929
1900000 -10.3679 42.3211 289.752
2000000 -4.02847 47.8454 327.574
2100000 -13.6017 40.3271 276.1
2200000 -6.564 42.181 288.793
2300000 -12.4607 45.7353 313.127
2400000 -10.1312 46.4017 317.69
2500000 -6.12292 43.0725 294.896
2600000 -9.30379 46.3701 317.474
2700000 -6.49748 43.7909 299.815
2800000 -8.40886 44.9141 307.505
2900000 -10.3408 44.3462 303.617
3000000 -6.9341 45.1719 309.27
3100000 -11.1708 42.504 291.005
3200000 -13.7671 43.2124 295.854
3300000 0.60654 44.8687 307.195
3400000 -5.49415 44.3133 303.392
3500000 -11.2581 45.4134 310.924
3600000 -8.31054 42.5891 291.587
3700000 -8.70175 44.596 305.327
3800000 -17.2905 42.9788 294.255
3900000 -6.70905 43.8533 300.242
4000000 -13.6876 42.7763 292.869
4100000 -9.28054 43.2473 296.093
4200000 -4.32805 47.1297 322.675
4300000 -2.12819 45.3545 310.52
4400000 -11.1825 45.1989 309.455
4500000 -5.32785 47.4264 324.706
4600000 5.10264 48.7084 333.483
4700000 11.3856 47.363 324.271
4800000 1.85759 51.4076 351.963
4900000 10.6732 48.4547 331.746
5000000 20.2258 48.7924 334.058
5100000 14.874 48.3397 330.959
5200000 20.4491 48.2795 330.546
5300000 6.44172 51.3968 351.889
5400000 -2.97175 46.9819 321.662
5500000 8.08065 49.019 335.609
5600000 2.7679 47.554 325.579
5700000 6.47458 49.8566 341.344
5800000 -1.50655 47.9995 328.63
5900000 3.5865 52.8015 361.506
6000000 22.2802 54.8169 375.305
6100000 24.1158 53.0744 363.375
6200000 16.7741 50.3512 344.73
6300000 21.9087 52.3168 358.188
6400000 35.333 53.562 366.713
6500000 32.9731 49.64 339.861
6600000 32.391 55.4964 379.957
6700000 22.7927 54.1946 371.044
6800000 23.7161 53.254 364.604
6900000 32.0788 52.5397 359.714
7000000 29.2513 53.1695 364.026
7100000 29.2734 54.7345 374.74
7200000 31.5036 56.014 383.501
7300000 36.434 58.3422 399.441
7400000 29.2119 54.4781 372.985
7500000 33.6733 57.1301 391.142
7600000 38.2396 52.1059 356.744
7700000 30.8993 55.8758 382.555
7800000 37.5991 58.0331 397.325
7900000 36.8654 62.3577 426.933
8000000 36.6752 59.8808 409.975
8100000 36.443 60.3474 413.169
8200000 34.0467 59.8598 409.831
8300000 35.8013 59.3774 406.528
8400000 35.1937 63.3605 433.798
8500000 36.5351 57.4674 393.451
8600000 39.1913 63.1014 432.025
8700000 40.4244 61.4259 420.554
8800000 36.5077 63.9405 437.769
8900000 38.4983 67.1401 459.676
9000000 39.303 64.0394 438.447
9100000 40.0789 68.4407 468.58
9200000 40.7392 64.6875 442.884
9300000 38.081 65.3994 447.758
9400000 40.1216 63.0559 431.713
9500000 42.8517 66.2804 453.79
9600000 38.8506 62.3778 427.071
9700000 41.8177 62.5693 428.381
9800000 42.1497 64.2929 440.182
9900000 43.5743 71.4102 488.911
10000000 40.7018 67.4045 461.486
10100000 40.9217 68.8485 471.373
10200000 39.7089 67.0556 459.097
10300000 37.5717 65.2436 446.691
10400000 39.6542 63.412 434.151
10500000 45.4519 69.4618 475.571
10600000 43.1892 66.6385 456.241
10700000 46.186 70.5117 482.759
10800000 41.6934 63.9808 438.045
10900000 42.8413 72.7676 498.204
11000000 41.5678 74.2416 508.296
11100000 48.7676 72.0354 493.192
11200000 45.1545 72.2493 494.656
11300000 41.601 67.1194 459.534
11400000 43.4817 70.1219 480.091
11500000 41.1539 73.1587 500.882
11600000 43.5935 72.2419 494.606
11700000 47.126 72.1071 493.683
11800000 44.3692 75.07 513.968
11900000 46.5154 69.4558 475.53
12000000 42.5818 72.6261 497.236
12100000 42.2668 71.7056 490.933
12200000 47.0127 71.9468 492.585
12300000 45.7503 74.1077 507.379
12400000 40.276 71.1827 487.354
12500000 44.6361 72.3515 495.356
12600000 45.7259 71.0366 486.353
12700000 45.6515 73.6446 504.209
12800000 46.9752 72.6278 497.247
12900000 42.6461 77.3647 529.679
13000000 49.9246 75.609 517.658
13100000 47.7983 78.5452 537.761
13200000 50.0675 71.6324 490.433
13300000 49.3982 75.6301 517.802
13400000 46.3349 72.7003 497.744
13500000 49.0695 74.483 509.949
13600000 45.6838 76.6505 524.789
13700000 48.1964 75.6377 517.855
13800000 50.0941 77.1833 528.436
13900000 45.4115 68.2988 467.609
14000000 47.5777 71.8728 492.078
14100000 45.3366 74.1575 507.721
14200000 51.8995 75.2554 515.237
14300000 45.6851 78.7489 539.155
14400000 45.5905 76.966 526.949
14500000 46.2547 75.2306 515.068
14600000 44.6269 71.3972 488.822
14700000 48.7404 79.4585 544.014
14800000 47.706 79.033 541.1
14900000 41.6483 71.0455 486.414
15000000 45.733 70.7896 484.662
15100000 48.8364 74.9497 513.144
15200000 47.0353 78.1595 535.12
15300000 48.2415 71.9036 492.289
15400000 43.3313 75.2015 514.868
15500000 44.2276 77.5117 530.685
15600000 47.0112 78.4958 537.423
15700000 48.6587 74.0728 507.14
15800000 45.2272 71.1199 486.924
15900000 47.0276 73.9239 506.121
16000000 44.4844 69.7344 477.438
16100000 43.9234 73.2767 501.69
16200000 48.576 78.2779 535.931
16300000 44.598 72.2991 494.997
16400000 46.9952 78.589 538.061
16500000 49.2947 72.3222 495.155
16600000 47.8327 82.6116 565.601
16700000 45.326 74.3604 509.109
16800000 49.9607 72.8463 498.744
16900000 45.4749 74.6674 511.212
17000000 48.3548 75.426 516.406
17100000 46.115 73.2179 501.287
17200000 46.3344 70.1077 479.994
17300000 45.358 74.116 507.436
17400000 50.3888 77.9622 533.769
17500000 47.6093 79.288 542.847
17600000 45.0488 71.4601 489.253
17700000 44.9181 68.2355 467.175
17800000 44.2052 75.6666 518.052
17900000 45.1379 66.1384 452.818
18000000 47.7311 76.9519 526.852
18100000 49.5589 74.3991 509.375
18200000 51.0446 74.9065 512.848
18300000 43.6946 70.7394 484.318
18400000 40.2075 71.301 488.163
18500000 49.0775 76.3929 523.025
18600000 48.9064 76.9962 527.156
18700000 49.4559 73.5779 503.752
18800000 47.0624 76.4783 523.61
18900000 46.7718 72.0798 493.495
19000000 43.7483 72.5621 496.797
19100000 44.1018 69.8715 478.376
19200000 42.4583 74.3575 509.09
19300000 47.7228 73.4459 502.849
19400000 44.5934 70.0083 479.313
19500000 44.5005 77.9605 533.758
19600000 43.994 72.0739 493.455
19700000 48.3646 75.2596 515.266
19800000 44.4695 72.0964 493.609
19900000 42.0786 75.4503 516.572
20000000 41.7333 73.6854 504.489
20100000 50.3449 80.607 551.877
20200000 45.7188 74.5529 510.428
20300000 44.0671 68.6611 470.089
20400000 44.7271 71.0991 486.781
20500000 49.6125 77.3943 529.882
20600000 46.4757 75.4473 516.551
20700000 46.4741 76.754 525.498
20800000 49.4105 78.0964 534.688
20900000 46.3418 74.6359 510.996
21000000 46.8128 71.7621 491.32
21100000 45.5371 67.9427 465.171
21200000 45.5324 71.797 491.56
21300000 45.4009 72.7475 498.067
21400000 45.5415 74.0513 506.994
21500000 45.9554 74.8106 512.192
21600000 44.8322 67.1426 459.693
21700000 44.979 68.6713 470.159
21800000 45.2944 72.6725 497.553
21900000 44.1465 71.6776 490.742
22000000 38.9959 70.8114 484.811
22100000 42.9662 76.2521 522.061
22200000 45.5085 69.5373 476.088
22300000 41.3673 70.7813 484.605
22400000 42.4039 66.9226 458.187
22500000 43.4976 74.9085 512.862
22600000 36.4441 69.0044 472.439
22700000 42.3481 71.0856 486.689
22800000 46.683 68.4441 468.604
22900000 40.8225 68.5059 469.026
23000000 44.8833 70.4536 482.362
23100000 43.8662 70.7217 484.197
23200000 38.6413 74.737 511.688
23300000 41.3807 67.118 459.524
23400000 40.4779 69.5446 476.138
23500000 37.4965 65.4116 447.841
23600000 39.5254 66.8202 457.486
23700000 40.7636 61.6709 422.231
23800000 45.1019 63.7979 436.793
23900000 42.6213 66.3297 454.128
24000000 42.7445 67.8612 464.613
24100000 39.7651 71.947 492.586
24200000 41.0898 61.5572 421.452
24300000 40.1684 68.3476 467.943
24400000 38.595 66.7027 456.681
24500000 41.5223 69.7033 477.225
24600000 40.5597 70.4639 482.432
24700000 36.5705 69.3207 474.605
24800000 40.37 63.9778 438.025
24900000 41.0055 68.0408 465.843
25000000 40.1047 62.4455 427.534
25100000 39.4119 67.132 459.62
25200000 38.5189 64.1611 439.28
25300000 40.4081 65.0709 445.509
25400000 34.9837 64.2042 439.575
25500000 40.8376 66.4333 454.837
25600000 39.8942 65.3281 447.27
25700000 39.8718 63.4086 434.128
25800000 41.1745 60.1122 411.559
25900000 43.3158 68.0882 466.167
26000000 36.0243 59.2971 405.978
26100000 38.8573 64.338 440.491
26200000 37.897 57.5167 393.789
26300000 36.0253 62.7983 429.949
26400000 39.0815 66.8781 457.882
26500000 35.1154 59.7001 408.738
26600000 35.5687 60.8396 416.539
26700000 39.1734 63.1665 432.47
26800000 37.5253 61.2031 419.028
26900000 38.4988 62.1085 425.227
27000000 37.747 58.8125 402.661
27100000 35.7347 62.2427 426.146
27200000 36.8407 60.7076 415.636
27300000 39.5574 57.4899 393.605
27400000 36.9579 57.026 390.43
27500000 36.46 60.8739 416.774
27600000 36.3154 58.1283 397.976
27700000 35.0768 65.3026 447.095
27800000 39.8831 62.1059 425.209
27900000 39.0658 60.5677 414.678
28000000 38.7301 56.0594 383.812
28100000 35.612 57.9958 397.069
28200000 39.8895 59.0297 404.148
28300000 35.0669 55.6926 381.3
28400000 29.6075 59.8146 409.521
28500000 33.6259 56.637 387.766
28600000 37.2105 58.5817 401.081
28700000 33.6122 61.595 421.711
28800000 37.1296 64.1732 439.363
28900000 33.1625 55.7669 381.809
29000000 37.8014 57.9732 396.914
29100000 32.6133 56.3618 385.882
29200000 36.3731 58.4655 400.285
29300000 34.7681 57.6726 394.856
29400000 35.4471 55.1926 377.877
29500000 32.495 58.0112 397.175
29600000 33.0047 55.2137 378.021
29700000 27.8461 55.1033 377.266
29800000 27.0424 56.9251 389.739
29900000 30.2273 56.7935 388.838
30000000 28.4335 55.8172 382.153
30100000 35.4915 53.6463 367.29
30200000 38.0277 58.1594 398.189
30300000 32.1812 54.5238 373.298
30400000 29.7729 57.1289 391.134
30500000 33.9901 53.4777 366.136
30600000 35.2265 57.0584 390.652
30700000 33.8739 56.0149 383.507
30800000 27.1679 52.922 362.331
30900000 23.815 55.0864 377.15
31000000 23.4596 52.8543 361.868
31100000 33.8012 54.0469 370.033
31200000 28.4244 54.0465 370.03
31300000 24.5869 52.4394 359.027
31400000 22.4179 56.9995 390.248
31500000 18.7961 49.4006 338.222
31600000 26.9614 52.3539 358.442
31700000 15.9317 53.4639 366.042
31800000 25.7046 52.0123 356.103
31900000 22.4632 56.6639 387.95
32000000 27.3956 52.8571 361.887
32100000 16.7644 55.1455 377.554
32200000 20.9584 49.4905 338.837
32300000 21.2904 52.6709 360.612
32400000 13.5987 49.6875 340.186
32500000 11.2268 49.8092 341.019
32600000 11.187 53.2881 364.838
32700000 10.6199 52.3903 358.691
32800000 8.40683 49.7578 340.667
32900000 10.3721 52.3793 358.616
33000000 10.2594 50.2678 344.159
33100000 -0.398805 51.7378 354.224
33200000 3.76617 46.526 318.541
33300000 11.3007 46.4062 317.721
33400000 -7.03912 50.2875 344.294
33500000 1.51475 46.9131 321.192
33600000 -2.51375 48.8045 334.141
33700000 0.780902 51.1575 350.25
33800000 12.8407 51.5058 352.635
33900000 8.62206 47.5886 325.816
34000000 4.79822 45.7626 313.314
34100000 2.09435 46.5669 318.821
34200000 6.46121 48.1532 329.681
34300000 14.3097 51.8048 354.683
34400000 11.1996 45.4812 311.388
34500000 2.58599 51.6004 353.283
34600000 0.473275 49.488 338.82
34700000 -3.41495 49.4831 338.787
34800000 -0.0359719 47.7335 326.808
34900000 -2.37881 50.0937 342.967
35000000 0.780005 48.7963 334.085
35100000 -10.0632 46.5471 318.686
35200000 -8.65407 41.1763 281.914
35300000 -5.90484 45.822 313.721
35400000 -9.19912 47.0019 321.799
35500000 -11.0874 46.496 318.335
35600000 -7.68464 42.2795 289.467
35700000 -4.69112 44.7577 306.434
35800000 -8.26463 47.4107 324.598
35900000 -11.1292 43.5619 298.247
36000000 -14.1103 42.6866 292.254
36100000 -10.5548 45.4201 310.969
36200000 -5.66683 40.8335 279.567
36300000 -2.04075 42.5153 291.081
36400000 1.95144 44.3596 303.708
36500000 11.6172 48.3023 330.703
36600000 -8.6069 45.7172 313.003
36700000 -8.19045 42.5786 291.515
36800000 -10.2869 43.2459 296.084
36900000 -12.9778 43.5312 298.037
37000000 -6.90012 44.827 306.909
37100000 -11.7994 44.0063 301.29
37200000 -7.39567 45.3599 310.557
37300000 -3.37673 47.3868 324.435
37400000 -10.9911 44.2092 302.679
37500000 -8.88134 45.633 312.427
37600000 -4.71073 48.3732 331.188
37700000 1.87069 44.5161 304.78
37800000 -6.42585 46.6578 319.443
37900000 -6.90627 41.0802 281.256
38000000 0.138161 44.7153 306.144
38100000 -7.91308 45.0732 308.594
38200000 -3.16028 44.8747 307.235
38300000 -8.31337 42.9372 293.97
38400000 -8.53503 41.0938 281.35
38500000 -6.90114 46.5836 318.935
