# Time-averaged data for fix favg
# TimeStep v_vpe v_vke v_vT v_vE v_vRg
100000 64.996 243.65 308.452 308.646 81.9145
200000 67.678 230.558 291.877 298.236 84.3039
300000 68.6166 242.871 307.465 311.488 86.9554
400000 69.7191 243.882 308.745 313.601 94.3126
500000 74.6118 237.758 300.992 312.37 97.403
600000 83.2269 239.991 303.819 323.218 99.7124
700000 86.4544 241.722 306.01 328.176 101.171
800000 68.4653 234.394 296.734 302.86 102.097
900000 80.0567 239.582 303.301 319.639 101.385
1000000 68.4464 236.513 299.416 304.96 102.081
1100000 64.3776 237.549 300.727 301.926 100.67
1200000 66.5954 233.475 295.569 300.07 101.213
1300000 82.3173 238.319 301.703 320.637 101.222
1400000 65.3221 236.217 299.041 301.539 100.075
1500000 62.4096 242.28 306.717 304.69 101.989
1600000 62.3335 241.893 306.227 304.226 103.234
1700000 61.5124 238.26 301.628 299.773 105.729
1800000 67.091 238.76 302.26 305.851 107.502
1900000 70.805 242.546 307.054 313.352 109.532
2000000 66.1075 236.447 299.333 302.555 112.426
2100000 61.116 240.3 304.21 301.416 114.367
2200000 78.6797 240.709 304.728 319.389 114.895
2300000 63.2943 239.262 302.896 302.556 117.141
2400000 50.8824 231.798 293.448 282.681 119.586
2500000 58.1932 237.718 300.941 295.911 123.505
2600000 64.4834 237.929 301.209 302.413 124.29
2700000 57.2388 239.105 302.697 296.344 124.216
2800000 51.3009 235.321 297.907 286.622 124.356
2900000 45.938 237.165 300.241 283.103 129.141
3000000 54.9579 243.218 307.904 298.176 130.171
3100000 63.2716 243.927 308.802 307.199 131.489
3200000 60.0365 242.072 306.453 302.109 132.68
3300000 50.2126 241.827 306.143 292.039 133.836
3400000 61.2144 243.308 308.018 304.522 138.084
3500000 68.9319 239.955 303.773 308.887 141.875
3600000 70.7625 234.91 297.386 305.672 143.738
3700000 80.147 238.144 301.48 318.291 144.181
3800000 64.8177 233.508 295.611 298.325 147.968
3900000 60.1818 247.107 312.827 307.289 148.613
4000000 61.6096 230.582 291.907 292.191 146.81
4100000 64.5932 233.271 295.312 297.865 148.739
4200000 75.1797 242.225 306.647 317.404 153.87
4300000 70.4479 230.014 291.189 300.462 156.082
4400000 65.6737 236.754 299.721 302.427 159.246
4500000 71.3989 239.872 303.668 311.271 160.218
4600000 75.2572 240.603 304.594 315.86 160.248
4700000 76.1347 251.24 318.059 327.374 157.546
4800000 63.7523 240.722 304.744 304.474 155.958
4900000 68.9887 230.242 291.478 299.231 156.142
5000000 67.3021 238.33 301.716 305.632 154.618
