# Time-averaged data for fix favg
# TimeStep v_vpe v_vke v_vT v_vE v_vRg
100000 2463.21 4496.52 297.826 6959.73 621.413
200000 2462.66 4502.84 298.245 6965.5 621.443
300000 2487.35 4534.73 300.357 7022.08 621.961
400000 2432.48 4540.02 300.707 6972.5 622.663
500000 2429.95 4532.04 300.179 6961.99 622.784
600000 2441.27 4546 301.104 6987.28 623.408
700000 2465.37 4511.7 298.832 6977.08 624.055
800000 2480.16 4521.55 299.484 7001.72 623.652
900000 2456.69 4532.02 300.178 6988.71 624.005
1000000 2472.16 4512.84 298.907 6985 624.812
1100000 2438.88 4534.69 300.354 6973.57 625.254
1200000 2444.62 4495.12 297.734 6939.75 625.529
1300000 2454.01 4518.92 299.31 6972.93 625.583
1400000 2445 4521.5 299.481 6966.5 625.755
1500000 2447.54 4496.66 297.835 6944.19 625.586
1600000 2440.73 4548.43 301.264 6989.16 625.87
1700000 2441.4 4530.55 300.08 6971.95 626.491
1800000 2438.83 4532.79 300.228 6971.62 626.514
1900000 2473.91 4513.56 298.955 6987.47 626.881
2000000 2465.75 4524.34 299.669 6990.09 627.195
2100000 2449.84 4500.84 298.112 6950.68 627.095
2200000 2455.56 4536.96 300.505 6992.52 627.573
2300000 2436.56 4561.35 302.12 6997.91 628.338
2400000 2449.69 4545.02 301.038 6994.7 629.317
2500000 2479.32 4513.58 298.956 6992.91 629.711
2600000 2478.49 4548.56 301.273 7027.05 629.959
2700000 2477.3 4512.76 298.902 6990.06 629.992
2800000 2460.3 4508.35 298.61 6968.65 630.346
2900000 2455.32 4538.44 300.603 6993.76 630.565
3000000 2470.92 4535.73 300.423 7006.65 631.203
3100000 2471.23 4554.77 301.684 7026 631.508
3200000 2450.45 4530.42 300.072 6980.87 632.256
3300000 2467.18 4503.47 298.287 6970.65 633.254
3400000 2459.6 4497.69 297.903 6957.28 633.805
3500000 2447.82 4505.88 298.446 6953.71 633.579
3600000 2458.98 4531.92 300.171 6990.9 634.073
3700000 2458.81 4524.68 299.691 6983.49 634.592
3800000 2454.67 4535.46 300.405 6990.13 634.779
3900000 2478.83 4549.45 301.332 7028.29 634.747
4000000 2445.66 4529.9 300.037 6975.56 634.592
4100000 2446.76 4521.62 299.489 6968.38 634.675
4200000 2462.79 4529.8 300.031 6992.6 635.585
4300000 2461.43 4514.39 299.01 6975.82 635.796
4400000 2450.72 4526.77 299.83 6977.5 636.479
4500000 2444.68 4535.66 300.419 6980.34 637.56
4600000 2444.47 4532.15 300.186 6976.63 637.955
4700000 2461.59 4542.54 300.874 7004.13 638.528
4800000 2445.49 4514.67 299.028 6960.16 639.371
4900000 2447.39 4544.67 301.015 6992.06 639.668
5000000 2450.16 4529.6 300.017 6979.76 639.878
