# Time-averaged data for fix favg
# TimeStep v_vpe v_vke v_vT v_vE v_vRg
5100000 187.707 498.083 295.746 685.79 158.365
5200000 200.966 506.81 300.928 707.776 157.894
5300000 184.217 501.418 297.726 685.635 160.231
5400000 200.622 500.733 297.319 701.355 161.085
5500000 210.887 504.631 299.634 715.518 160.871
5600000 190.212 505.25 300.002 695.462 164.136
5700000 176.174 507.645 301.424 683.82 164.921
5800000 191.714 505.471 300.133 697.185 164.2
5900000 172.566 514.846 305.7 687.413 166.333
6000000 177.402 503.014 298.674 680.417 168.154
6100000 166.086 508.336 301.834 674.423 168.45
6200000 170.566 513.591 304.954 684.158 168.323
6300000 186.055 508.18 301.741 694.235 168.261
6400000 192.719 508.737 302.072 701.456 166.328
6500000 185.064 511.559 303.748 696.623 166.544
6600000 174.227 500.185 296.994 674.412 169.193
6700000 175.121 495.157 294.009 670.278 172.636
6800000 174.278 504.334 299.458 678.612 174.612
6900000 181.818 498.667 296.093 680.485 176.104
7000000 186.285 506.844 300.948 693.129 176.166
7100000 190.395 507.609 301.402 698.004 174.018
7200000 168.972 513.654 304.992 682.627 175.524
7300000 166.288 512.059 304.045 678.347 179.171
7400000 171.22 512.233 304.148 683.452 181.688
7500000 179.58 501.582 297.824 681.162 183.833
7600000 171.068 504.04 299.283 675.108 183.319
7700000 172.528 508.428 301.888 680.955 184.593
7800000 178.41 504.324 299.452 682.734 184.84
7900000 167.117 508.237 301.775 675.354 184.456
8000000 167.129 502.156 298.165 669.285 183.579
8100000 181.866 511.014 303.424 692.879 184.47
8200000 185.082 513.027 304.619 698.109 183.65
8300000 174.734 506.058 300.481 680.792 184.249
8400000 178.215 507.747 301.484 685.962 184.507
8500000 177.01 495.033 293.935 672.043 183.578
8600000 170.214 512.774 304.469 682.988 185.316
8700000 186.632 506.634 300.823 693.266 184.763
8800000 200.13 513.051 304.634 713.182 185.449
8900000 203.175 507.514 301.346 710.689 186.045
9000000 203.138 497.589 295.453 700.727 186.882
9100000 193.365 507.323 301.232 700.688 188.566
9200000 173.659 504.018 299.27 677.677 191.446
9300000 195.851 514.203 305.318 710.054 195.241
9400000 187.385 502.471 298.352 689.856 197.709
9500000 190.398 500.731 297.318 691.128 198.913
9600000 189.035 506.889 300.975 695.924 200.663
9700000 199.334 500.062 296.921 699.396 200.453
9800000 204.954 507.267 301.199 712.221 200.68
9900000 195.124 510.4 303.059 705.523 201.623
10000000 189.003 504.89 299.788 693.893 203.278
10100000 186.428 497.618 295.47 684.046 206.19
10200000 180.889 509.336 302.428 690.225 208.298
10300000 174.651 507.359 301.254 682.01 208.841
10400000 181.924 502.115 298.14 684.04 207.6
10500000 176.172 499.926 296.841 676.098 208.873
10600000 169.108 503.423 298.917 672.532 209.946
