# Time-averaged data for fix favg
# TimeStep v_vpe v_vke v_vT v_vE v_vRg
100000 -10.5927 106.308 310.122 95.7148 57.3518
200000 -3.86717 99.4763 290.193 95.6092 58.9822
300000 7.35581 101.936 297.368 109.292 63.6437
400000 -4.53649 100.646 293.604 96.109 63.9516
500000 -5.43772 103.073 300.684 97.6348 67.3269
600000 -1.63576 104.182 303.921 102.546 67.6229
700000 3.5598 100.809 294.081 104.369 66.8224
800000 14.4349 100.806 294.073 115.241 71.3419
900000 13.1993 103.08 300.707 116.28 74.8382
1000000 12.5956 100.944 294.475 113.54 75.6567
1100000 -4.75369 106.545 310.816 101.792 77.8415
1200000 -11.1705 103.037 300.582 91.8668 77.0015
1300000 -5.12518 103.829 302.89 98.7035 74.5618
1400000 3.72493 107.545 313.731 111.27 79.2318
1500000 -5.87325 101.239 295.335 95.3657 85.114
1600000 -3.83699 100.931 294.438 97.0942 85.7204
1700000 -0.44449 102.282 298.378 101.838 89.4246
1800000 5.15004 105.07 306.511 110.22 92.0373
1900000 -5.91645 101.656 296.551 95.7391 92.9747
2000000 9.63509 108.729 317.185 118.364 89.6868
2100000 5.39169 103.442 301.761 108.833 93.1821
2200000 2.78537 99.9823 291.669 102.768 97.0762
2300000 4.2393 100.246 292.44 104.486 102.331
2400000 -1.17958 101.107 294.95 99.9273 101.965
2500000 2.2722 103.219 301.11 105.491 109.45
2600000 5.5073 98.29 286.733 103.797 116.347
2700000 7.9238 104.951 306.164 112.875 116.348
2800000 5.6593 106.415 310.435 112.074 114.849
2900000 0.328147 97.1075 283.283 97.4356 112.053
3000000 1.37318 101.268 295.42 102.641 114.378
3100000 5.29271 104.821 305.786 110.114 114.845
3200000 5.76953 98.0033 285.896 103.773 111.541
3300000 6.6886 101.713 296.717 108.401 113.905
3400000 3.51086 101.691 296.653 105.202 113.711
3500000 5.2267 104.89 305.987 110.117 114.062
3600000 1.69838 104.238 304.083 105.936 115.942
3700000 0.140242 105.327 307.26 105.467 114.671
3800000 -4.64694 105.019 306.361 100.372 112.15
3900000 -0.421792 103.481 301.877 103.06 111.64
4000000 -1.383 104.253 304.129 102.87 115.886
4100000 -3.60963 102.799 299.888 99.1898 120.436
4200000 -6.21483 106.642 311.098 100.427 124.607
4300000 -2.56828 102.228 298.22 99.6595 127.518
4400000 -4.19433 97.9223 285.66 93.728 129.695
4500000 -11.7795 106.195 309.794 94.4158 128.516
4600000 -2.51742 103.888 303.062 101.37 125.35
4700000 -7.05406 107.579 313.832 100.525 129.689
4800000 1.09174 97.7648 285.201 98.8566 133.103
4900000 1.59263 104.192 303.95 105.785 131.657
5000000 -0.0732509 103.881 303.043 103.808 127.866
