# Time-averaged data for fix favg
# TimeStep v_vpe v_vke v_vT v_vE v_vRg
100000 207.573 492.396 292.37 699.969 269.696
200000 211.716 513.285 304.772 725.001 271.194
300000 204.273 501.493 297.771 705.766 270.133
400000 206.407 511.939 303.973 718.346 268.119
500000 212.642 502.399 298.309 715.041 269.209
600000 220.326 509.778 302.69 730.104 273.156
700000 212.267 508.588 301.983 720.855 272.616
800000 211.573 506.657 300.837 718.23 272.905
900000 211.581 503.725 299.096 715.306 273.383
1000000 214.02 508.597 301.989 722.616 274.915
1100000 222.509 506.057 300.481 728.566 275.509
1200000 221.979 506.066 300.486 728.045 274.496
1300000 214.075 506.803 300.924 720.878 275.746
1400000 214.197 497.073 295.146 711.27 277.579
1500000 220.397 509.315 302.415 729.711 277.016
1600000 225.373 505.698 300.268 731.072 277.676
1700000 216.395 508.484 301.922 724.879 276.592
1800000 228.023 508.785 302.101 736.808 277.746
1900000 226.095 513.291 304.776 739.386 279.047
2000000 218.167 507.072 301.083 725.239 279.706
2100000 219.998 508.421 301.885 728.42 281.225
2200000 210.723 502.097 298.13 712.82 283.103
2300000 213.686 507.922 301.588 721.608 286.315
2400000 214.47 508.563 301.969 723.033 286.725
2500000 219.386 507.879 301.563 727.266 285.297
2600000 212.58 516.146 306.472 728.727 284.963
2700000 205.885 506.195 300.563 712.08 284.134
2800000 218.126 510.42 303.071 728.546 284.922
2900000 224.811 501.765 297.933 726.576 284.085
3000000 227.302 509.302 302.408 736.605 284.695
3100000 231.734 503.671 299.064 735.405 285.311
3200000 225.009 514.57 305.535 739.579 286.07
3300000 227.953 500.085 296.935 728.039 287.836
3400000 227.763 510.696 303.235 738.459 289.862
3500000 245 493.298 292.905 738.298 290.781
3600000 242.628 503.125 298.74 745.753 293.259
3700000 223.913 503.998 299.258 727.911 294.254
3800000 202.6 513.792 305.074 716.392 295.225
3900000 211.602 505.155 299.945 716.757 294.419
4000000 211.082 506.407 300.688 717.489 295.284
4100000 212.218 514.548 305.523 726.766 294.217
4200000 216.718 510.265 302.979 726.983 293.602
4300000 228.947 509.401 302.466 738.347 296.164
4400000 216.336 500.473 297.165 716.809 298.127
4500000 221.88 499.136 296.371 721.016 298.317
4600000 225.145 512.123 304.083 737.268 299.898
4700000 222.712 504.989 299.846 727.7 303.215
4800000 221.585 502.677 298.474 724.262 304.949
4900000 216.077 506.315 300.634 722.391 305.178
5000000 223.674 507.781 301.505 731.455 305.999
