# Time-averaged data for fix favg
# TimeStep v_vpe v_vke v_vT v_vE v_vRg
100000 470.968 967.459 304.754 1438.43 360.712
200000 483.471 959.724 302.317 1443.2 362.371
300000 454.643 960.917 302.693 1415.56 362.394
400000 459.64 961.264 302.802 1420.9 363.883
500000 463.936 946.569 298.173 1410.51 363.738
600000 457.988 954.767 300.756 1412.76 363.554
700000 466.717 944.812 297.62 1411.53 362.396
800000 457.165 942.804 296.987 1399.97 361.556
900000 463.969 961.828 302.98 1425.8 362.8
1000000 475.347 956.978 301.452 1432.33 363.177
1100000 468.797 958.127 301.814 1426.92 363.935
1200000 479.087 957.608 301.651 1436.7 366.79
1300000 468.593 950.402 299.381 1419 367
1400000 443.014 949.633 299.138 1392.65 369.587
1500000 455.031 940.187 296.163 1395.22 370.062
1600000 456.647 948.302 298.719 1404.95 372.154
1700000 460.518 949.245 299.016 1409.76 373.474
1800000 462.061 960.995 302.717 1423.06 376.481
1900000 442.03 945.319 297.779 1387.35 379.011
2000000 466.845 957.54 301.629 1424.39 381.377
2100000 473.45 953.629 300.397 1427.08 382.236
2200000 459.473 954.063 300.534 1413.54 381.805
2300000 463.135 942.11 296.768 1405.24 381.15
2400000 460.683 953.312 300.297 1413.99 383.131
2500000 469.909 957.84 301.724 1427.75 384.937
2600000 470.594 955.616 301.023 1426.21 386.005
2700000 473.951 940.006 296.106 1413.96 385.988
2800000 467.034 948.601 298.813 1415.64 385.144
2900000 472.789 953.699 300.419 1426.49 383.165
3000000 478.368 946.52 298.157 1424.89 383.62
3100000 456.742 960.994 302.717 1417.74 386.199
3200000 464.219 951.069 299.59 1415.29 387.952
3300000 471.466 953.186 300.257 1424.65 387.732
3400000 467.185 945.888 297.958 1413.07 388.703
3500000 462.648 944.208 297.429 1406.86 390.086
3600000 464.691 950.223 299.324 1414.91 390.261
3700000 469.521 957.616 301.653 1427.14 391.971
3800000 465.234 952.233 299.957 1417.47 391.842
3900000 464.066 948.853 298.893 1412.92 391.465
4000000 464.092 947.692 298.527 1411.78 391.937
4100000 460.508 956.145 301.189 1416.65 394.975
4200000 461.261 964.575 303.845 1425.84 394.739
4300000 467.355 940.921 296.394 1408.28 392.569
4400000 471.646 953.648 300.403 1425.29 394.854
4500000 459.694 945.765 297.92 1405.46 396.517
4600000 453.464 956.708 301.367 1410.17 396.459
4700000 464.95 962.426 303.168 1427.38 396.058
4800000 464.153 958.604 301.964 1422.76 395.376
4900000 452.091 965.354 304.09 1417.44 396.097
5000000 472.815 952.51 300.045 1425.33 396.959
