# Time-averaged data for fix favg
# TimeStep v_vpe v_vke v_vT v_vE v_vRg
100000 955.712 1848.37 300.286 2804.08 455.401
200000 958.219 1857.34 301.743 2815.56 456.368
300000 954.437 1858.48 301.928 2812.92 457.248
400000 966.064 1840.84 299.062 2806.9 458.933
500000 960.834 1846.38 299.963 2807.22 459.028
600000 956.729 1853.97 301.196 2810.7 459.235
700000 968.631 1863.67 302.771 2832.3 458.505
800000 966.405 1842.7 299.364 2809.1 459.208
900000 961.757 1837.64 298.543 2799.4 458.924
1000000 968.806 1845.02 299.742 2813.83 460.825
1100000 949.441 1855.61 301.461 2805.05 462.766
1200000 968.016 1864.45 302.898 2832.47 463.819
1300000 962.502 1831.77 297.589 2794.27 463.435
1400000 947.014 1848.49 300.305 2795.5 464.684
1500000 977.902 1848.03 300.231 2825.94 466.067
1600000 980.734 1851.79 300.842 2832.53 466.202
1700000 951.533 1849.41 300.455 2800.95 466.834
1800000 973.353 1832.05 297.635 2805.41 467.95
1900000 958.436 1837.65 298.544 2796.09 468.403
2000000 963.498 1839.13 298.785 2802.63 467.904
2100000 963.68 1850.32 300.602 2814 467.075
2200000 962.845 1849.56 300.479 2812.4 467.636
2300000 967.062 1855.23 301.401 2822.3 469.08
2400000 961.099 1845.45 299.812 2806.55 470
2500000 969.914 1847.67 300.172 2817.58 469.9
2600000 958.255 1844.52 299.661 2802.78 470.055
2700000 971.983 1855.64 301.467 2827.63 469.113
2800000 964.706 1856.48 301.602 2821.18 469.89
2900000 972.17 1848.03 300.23 2820.2 470.535
3000000 980.548 1854.66 301.308 2835.21 470.717
3100000 981.507 1854.7 301.313 2836.2 471.211
3200000 978.593 1859.7 302.126 2838.29 471.998
3300000 978.559 1838.28 298.646 2816.84 472.881
3400000 984.244 1837.27 298.483 2821.52 473.13
3500000 985.736 1855.91 301.511 2841.65 473.283
3600000 997.189 1860.04 302.182 2857.23 474.787
3700000 977.678 1834.66 298.059 2812.34 474.908
3800000 969.216 1853.95 301.192 2823.16 474.552
3900000 969.308 1820.09 295.69 2789.39 474.168
4000000 962.268 1868.35 303.532 2830.62 474.246
4100000 957.56 1861.22 302.374 2818.78 476.716
4200000 956.018 1859.45 302.086 2815.47 478.316
4300000 984.614 1859.91 302.161 2844.53 478.633
4400000 993.915 1857.12 301.707 2851.03 479.217
4500000 980.197 1854.4 301.265 2834.59 479.766
4600000 969.246 1846.86 300.04 2816.1 480.301
4700000 982.206 1859.69 302.125 2841.9 481.404
4800000 986.427 1869.21 303.671 2855.64 481.957
4900000 974.337 1840.47 299.002 2814.81 482.063
5000000 956.435 1858.85 301.988 2815.29 482.66
