# Time-averaged data for fix favg
# TimeStep v_vpe v_vke v_vT v_vE v_vRg
100000 -10.8401 106.306 310.117 95.466 79.2169
200000 -10.9802 104.322 304.331 93.3422 76.7634
300000 -8.10273 102.879 300.119 94.7761 77.1483
400000 -12.4293 102.954 300.337 90.5243 79.356
500000 -7.15875 106.041 309.344 98.8823 82.1589
600000 -2.60042 104.344 304.393 101.744 83.2633
700000 -3.58477 103.983 303.34 100.398 84.1366
800000 -4.02058 106.599 310.971 102.578 84.6211
900000 12.771 107.854 314.632 120.625 83.1947
1000000 8.80189 101.85 297.117 110.652 80.9799
1100000 10.1216 108.204 315.654 118.326 83.2357
1200000 6.2078 100.239 292.419 106.447 82.9223
1300000 10.2331 105.004 306.318 115.237 79.6917
1400000 1.20151 100.575 293.399 101.777 75.844
1500000 -1.92838 103.06 300.647 101.131 75.8725
1600000 -8.11275 100.89 294.316 92.7769 79.651
1700000 -6.63098 105.03 306.394 98.3988 78.0226
1800000 -1.32871 104.632 305.234 103.303 76.9859
1900000 -2.54045 106.26 309.982 103.719 77.0864
2000000 1.65953 101.157 295.096 102.816 75.7288
2100000 2.51914 102.006 297.574 104.525 76.4686
2200000 -12.6157 104.474 304.774 91.8587 77.8534
2300000 -7.63439 98.8502 288.367 91.2158 79.6785
2400000 -8.3896 96.8916 282.653 88.502 81.4454
2500000 -8.80613 103.186 301.015 94.3799 80.5527
2600000 3.22082 104.733 305.527 107.953 86.328
2700000 -10.0508 103.144 300.893 93.0934 87.5298
2800000 2.18572 104.246 304.108 106.432 87.3246
2900000 3.64368 105.317 307.232 108.961 83.7184
3000000 2.90959 103.484 301.884 106.393 80.7091
3100000 -1.87432 105.088 306.565 103.214 77.6229
3200000 -2.26349 107.585 313.848 105.321 76.0658
3300000 9.90712 101.26 295.398 111.168 77.0075
3400000 -3.93007 103.98 303.331 100.05 82.3942
3500000 -9.00941 103.148 300.905 94.1387 83.0319
3600000 -9.00356 102.339 298.544 93.3351 84.3034
3700000 -4.40507 103.144 300.892 98.7386 82.6175
3800000 0.634122 101.079 294.869 101.713 81.7967
3900000 -10.419 100.747 293.901 90.3281 77.6643
4000000 -2.32428 102.756 299.762 100.432 79.7039
4100000 -12.2178 102.992 300.45 90.7743 78.812
4200000 -5.55462 102.32 298.488 96.7652 81.9561
4300000 -5.45062 102.251 298.289 96.8007 87.4597
4400000 -2.77805 104.297 304.256 101.519 91.5337
4500000 5.55909 104.145 303.813 109.704 90.0112
4600000 3.78436 103.372 301.559 107.157 90.2683
4700000 2.34629 102.88 300.123 105.226 87.8289
4800000 0.354989 99.1947 289.372 99.5497 89.2016
4900000 -9.69562 99.6937 290.828 89.9981 88.701
5000000 -12.6701 103.63 302.311 90.9602 91.4031
