# Time-averaged data for fix favg
# TimeStep v_vpe v_vke v_vT v_vE v_vRg
5100000 58.8593 239.575 303.292 298.434 227.379
5200000 56.3342 235.819 298.537 292.153 227.634
5300000 62.5582 243.059 307.703 305.617 230.218
5400000 58.8948 236.698 299.651 295.593 230.054
5500000 65.3074 234.077 296.332 299.385 229.629
5600000 77.1551 236.116 298.913 313.271 230.705
5700000 70.9779 235.505 298.14 306.483 234.149
5800000 66.0229 235.14 297.678 301.163 235.595
5900000 72.7565 239.643 303.379 312.4 235.623
6000000 76.8912 236.126 298.926 313.017 233.624
6100000 80.9442 243.408 308.145 324.353 234.782
6200000 78.694 236.902 299.908 315.596 234.925
6300000 75.2966 240.741 304.768 316.038 236.826
6400000 80.3905 239.148 302.751 319.538 236.997
6500000 80.8972 244.645 309.711 325.542 235.2
6600000 88.1973 238.173 301.517 326.37 235.02
6700000 71.9494 236.226 299.052 308.175 235.363
6800000 79.1509 235.377 297.978 314.528 236.964
6900000 83.1656 238.867 302.396 322.033 239.523
7000000 75.7194 241.522 305.757 317.241 241.027
7100000 79.0987 236.616 299.547 315.715 242.188
7200000 76.2381 228.575 289.367 304.813 244.48
7300000 73.987 230.045 291.228 304.032 246.035
7400000 72.2069 238.722 302.212 310.929 246.07
7500000 77.9722 240.333 304.252 318.305 247.502
7600000 73.4496 237.724 300.949 311.174 245.81
7700000 78.6151 234.531 296.907 313.147 247.279
7800000 74.4913 235.067 297.585 309.558 251.25
7900000 76.1509 238.869 302.398 315.019 253.928
8000000 87.8971 233.907 296.117 321.804 256.965
8100000 81.1832 238.646 302.116 319.829 260.213
8200000 75.0329 228.414 289.163 303.447 262.079
8300000 79.4124 236.209 299.031 315.621 262.164
8400000 77.1728 235.296 297.875 312.469 263.656
8500000 82.4521 233.284 295.328 315.736 264.944
8600000 81.5897 239.254 302.885 320.843 265.834
8700000 80.8296 230.345 291.607 311.174 265.309
8800000 84.5487 240.612 304.605 325.161 263.07
8900000 83.2122 238.038 301.347 321.25 261.205
9000000 77.0098 235.569 298.22 312.578 258.531
9100000 76.7907 230.502 291.806 307.293 261.686
9200000 69.0753 238.688 302.169 307.763 262.08
9300000 69.2085 235.632 298.301 304.841 260.847
9400000 70.9535 242.508 307.006 313.462 263.698
9500000 76.173 238.023 301.328 314.196 263.923
9600000 74.5673 235.361 297.958 309.929 263.71
9700000 70.5948 232.536 294.382 303.131 262.549
9800000 71.9602 239.542 303.25 311.502 263.13
9900000 73.3208 233.784 295.961 307.105 266.08
10000000 69.1581 235.896 298.635 305.055 266.48
10100000 71.3316 234.966 297.457 306.297 267.154
10200000 68.6375 232.933 294.884 301.571 268.197
10300000 65.0159 231.285 292.798 296.301 269.405
10400000 81.7915 236.683 299.631 318.474 268.354
10500000 74.4761 232.384 294.189 306.86 267.7
10600000 80.1042 238.774 302.278 318.878 265.995
10700000 80.5038 233.765 295.937 314.269 267.908
10800000 75.1492 245.015 310.178 320.164 268.881
10900000 78.2058 237.975 301.267 316.181 272.403
11000000 72.2853 234.63 297.032 306.916 273.212
11100000 62.4849 238.962 302.517 301.447 274.516
11200000 75.5157 227.403 287.883 302.919 275.224
11300000 77.7004 238.423 301.834 316.124 274.523
11400000 80.5324 230.842 292.237 311.375 271.084
11500000 79.8067 241.6 305.856 321.407 273.162
11600000 77.0979 241.675 305.951 318.773 273.72
11700000 75.3068 230.816 292.204 306.123 273.28
