# Time-averaged data for fix favg
# TimeStep v_vpe v_vke v_vT v_vE v_vRg
5100000 2434.54 4504.63 298.363 6939.17 640.773
5200000 2454.5 4520.13 299.39 6974.63 641.267
5300000 2461.84 4522.06 299.518 6983.9 640.998
5400000 2454.51 4535.21 300.389 6989.72 641.092
5500000 2459.22 4542.91 300.899 7002.13 641.054
5600000 2471.91 4527.48 299.877 6999.38 641.13
5700000 2491.49 4552.56 301.538 7044.05 641.192
5800000 2475.78 4510.64 298.761 6986.42 641.305
5900000 2450.72 4459.67 295.385 6910.39 640.641
6000000 2444.54 4539.44 300.669 6983.97 641.202
6100000 2444.09 4525.32 299.734 6969.42 641.37
6200000 2443.53 4518.18 299.261 6961.7 640.791
6300000 2468.82 4531.1 300.117 6999.92 640.621
6400000 2443.9 4514.03 298.986 6957.93 641.07
6500000 2456.68 4528.82 299.966 6985.5 641.027
6600000 2452.2 4516.59 299.155 6968.79 641.466
6700000 2456.71 4525.85 299.769 6982.56 642.37
6800000 2448.65 4542.5 300.872 6991.15 642.67
6900000 2456.1 4557.89 301.891 7013.99 642.973
7000000 2451.09 4510.68 298.764 6961.77 644.613
7100000 2460.93 4512.82 298.906 6973.74 645.353
7200000 2441.63 4536.23 300.457 6977.87 645.894
7300000 2442.83 4530.21 300.058 6973.05 646.248
7400000 2458.96 4514.66 299.028 6973.62 646.211
7500000 2471.52 4526.19 299.791 6997.71 647.058
7600000 2458.1 4524.94 299.709 6983.04 647.744
7700000 2460.79 4493.08 297.598 6953.87 648.339
7800000 2484.99 4512.27 298.869 6997.26 648.483
7900000 2465.51 4528.96 299.974 6994.47 648.689
8000000 2467.69 4540.54 300.742 7008.23 649.648
8100000 2476.55 4510.24 298.735 6986.79 649.444
8200000 2479.72 4553.19 301.579 7032.91 649.414
8300000 2472 4534.88 300.367 7006.88 649.375
8400000 2436.13 4532.94 300.238 6969.07 650.08
8500000 2451.87 4518.25 299.265 6970.11 650.686
8600000 2460.65 4546.09 301.11 7006.75 650.669
8700000 2470.24 4522.53 299.549 6992.77 651.048
8800000 2468.43 4536.17 300.453 7004.6 651.236
8900000 2458 4555.57 301.737 7013.57 651.568
9000000 2449.48 4498.35 297.947 6947.84 652.235
9100000 2458.07 4520.93 299.443 6979.01 652.819
9200000 2490.78 4570.41 302.72 7061.19 653.289
9300000 2478.51 4543.66 300.949 7022.18 653.3
9400000 2462.91 4532.21 300.19 6995.12 653.702
9500000 2458.66 4545.54 301.073 7004.21 654.121
9600000 2448.02 4531.78 300.162 6979.81 654.809
9700000 2489.9 4513.6 298.958 7003.51 655.234
9800000 2481.92 4513.55 298.954 6995.47 654.857
9900000 2453.16 4534.39 300.335 6987.55 654.67
10000000 2473.31 4535.97 300.439 7009.28 654.734
10100000 2455.16 4554.64 301.676 7009.79 655.047
