# Time-averaged data for fix favg
# TimeStep v_vpe v_vke v_vT v_vE v_vRg
100000 13.7941 150.115 305.214 163.909 119.977
200000 16.5647 142.917 290.58 159.482 120.424
300000 19.7636 149.18 303.315 168.944 124.074
400000 16.4674 151.906 308.857 168.374 124.012
500000 10.5668 151.605 308.244 162.172 125.125
600000 11.257 148.582 302.099 159.839 123.862
700000 23.3846 143.144 291.041 166.528 124.164
800000 25.7717 153.098 311.279 178.869 124.539
900000 20.9597 148.139 301.197 169.098 129.399
1000000 21.5838 151.262 307.547 172.846 128.131
1100000 18.8816 152.736 310.543 171.617 124.08
1200000 9.53393 149.958 304.896 159.492 124.897
1300000 9.0179 146.283 297.424 155.301 126.687
1400000 8.47907 145.132 295.083 153.611 129.799
1500000 10.1822 147.684 300.273 157.866 132.21
1600000 16.2836 146.118 297.088 162.402 136.657
1700000 21.472 151.13 307.279 172.602 140.924
1800000 18.6591 150.477 305.951 169.136 139.082
1900000 16.4133 150.136 305.258 166.55 135.768
2000000 13.1833 145.653 296.143 158.836 137.071
2100000 27.1996 146.154 297.162 173.354 140.38
2200000 34.3038 148.878 302.7 183.182 140.54
2300000 32.3637 149.659 304.287 182.022 137.464
2400000 28.7577 149.838 304.652 178.596 140.375
2500000 34.8741 149.756 304.485 184.63 136.96
2600000 33.4802 145.232 295.288 178.713 138.256
2700000 29.3813 143.602 291.972 172.983 136.499
2800000 24.0808 145.902 296.65 169.983 133.661
2900000 25.4767 150.775 306.558 176.252 131.172
3000000 24.2784 152.257 309.57 176.535 129.727
3100000 21.1935 149.566 304.099 170.759 127.059
3200000 31.448 142.516 289.765 173.964 126.988
3300000 29.3708 145.444 295.717 174.814 129.818
3400000 28.7582 153.823 312.754 182.581 132.408
3500000 25.2184 149.408 303.778 174.627 130.803
3600000 28.8709 148.65 302.236 177.521 131.81
3700000 22.2048 145.704 296.247 167.909 133.668
3800000 25.6888 144.051 292.885 169.739 130.967
3900000 21.9974 147.125 299.136 169.123 126.996
4000000 20.6122 149.882 304.741 170.494 128.315
4100000 16.4605 148.514 301.959 164.974 129.291
4200000 16.6913 147.664 300.231 164.355 132.763
4300000 27.2021 148.545 302.024 175.748 137.835
4400000 39.428 146.415 297.693 185.843 139.52
4500000 26.7567 153.606 312.313 180.363 142.93
4600000 32.06 151.737 308.512 183.797 146.339
4700000 34.5482 147.616 300.135 182.165 146.522
4800000 35.249 144.6 294.002 179.849 146.621
4900000 29.8899 149.974 304.928 179.864 148.394
5000000 24.3877 148.759 302.459 173.147 150.501
