# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT
100000 108.035 179.593 302.762
200000 74.5628 177.936 299.968
300000 38.6441 175.628 296.078
400000 -21.246 178.821 301.461
500000 -33.4829 175.567 295.975
600000 -49.0427 181.276 305.6
700000 -33.3541 178.938 301.658
800000 -27.7653 173.034 291.706
900000 -44.9784 173.055 291.741
1000000 -55.7705 178.081 300.213
1100000 -38.8885 175.322 295.562
1200000 -41.4974 177.558 299.332
1300000 -59.7973 173.148 291.897
1400000 -43.6957 175.971 296.657
1500000 -23.4081 182.51 307.68
1600000 -21.1548 180.1 303.617
1700000 -58.4099 173.108 291.83
1800000 -49.9055 176.717 297.913
1900000 -59.4152 177.108 298.572
2000000 -65.1489 171.763 289.563
2100000 -52.1577 174.275 293.797
2200000 -66.9943 175.671 296.15
2300000 -62.9274 176.767 297.998
2400000 -57.467 180.694 304.619
2500000 -66.7682 172.942 291.55
2600000 -74.7272 175.764 296.307
2700000 -70.6923 169.713 286.107
2800000 -70.0479 178.035 300.136
2900000 -67.5886 172.908 291.493
3000000 -62.374 182.433 307.55
3100000 -63.1634 179.128 301.979
3200000 -77.7807 182.782 308.139
3300000 -78.9046 176.579 297.682
3400000 -73.4932 174.147 293.581
3500000 -52.4673 184.69 311.356
3600000 -57.5237 175.152 295.275
3700000 -57.9514 179.082 301.901
3800000 -66.1363 171.923 289.833
3900000 -54.1353 175.425 295.736
4000000 -74.4941 175.532 295.916
4100000 -65.4732 181.453 305.898
4200000 -48.1335 182.791 308.153
4300000 -65.5715 181.238 305.536
4400000 -52.8555 188.972 318.574
4500000 -44.4285 190.407 320.993
4600000 -39.8136 187.285 315.729
4700000 -39.2779 186.169 313.849
4800000 -32.1398 190.813 321.678
4900000 -20.8677 185.564 312.828
5000000 1.65942 190.814 321.679
5100000 -13.9879 194.932 328.622
5200000 -13.2226 200.482 337.977
5300000 -9.19497 197.006 332.118
5400000 4.97805 194.232 327.441
5500000 10.8165 202.665 341.657
5600000 9.16008 201.347 339.436
5700000 -0.880763 200.169 337.451
5800000 0.359026 211.309 356.231
5900000 2.95704 200.902 338.687
6000000 -2.32548 206.551 348.208
6100000 4.78434 217.043 365.896
6200000 4.8268 210.935 355.6
6300000 34.0266 216.732 365.372
6400000 22.9501 214.293 361.261
6500000 17.8428 215.464 363.236
6600000 22.0433 214.411 361.459
6700000 36.9812 217.354 366.422
6800000 40.4138 222.903 375.775
6900000 69.312 226.399 381.67
7000000 84.7956 230.078 387.872
7100000 91.1626 223.903 377.461
7200000 100.668 228.752 385.636
7300000 91.9259 229.912 387.592
7400000 117.994 230.253 388.166
7500000 120.805 230.761 389.023
7600000 114.2 239.613 403.946
7700000 121.974 238.991 402.897
7800000 135.683 232.28 391.583
7900000 138.298 232.117 391.308
8000000 131.618 234.541 395.395
8100000 141.967 248.678 419.227
8200000 121.753 233.04 392.864
8300000 108.058 243.396 410.323
8400000 118.87 241.17 406.571
8500000 113.952 249.149 420.021
8600000 127.899 247.971 418.036
8700000 122.808 238.2 401.564
8800000 104.222 241.549 407.209
8900000 114.432 258.157 435.207
9000000 139.451 247.705 417.587
