# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT
100000 108.281 175.566 295.974
200000 88.8405 174.695 294.506
300000 71.1737 179.594 302.764
400000 16.0727 174.451 294.093
500000 -5.8979 179.958 303.378
600000 -51.9297 170.313 287.118
700000 -44.6739 180.64 304.527
800000 -69.6889 176.667 297.83
900000 -75.9657 182.505 307.671
1000000 -88.83 175.254 295.447
1100000 -91.6141 179.197 302.095
1200000 -101.284 172.466 290.748
1300000 -81.5581 185.227 312.26
1400000 -96.7332 176.711 297.905
1500000 -86.4082 179.002 301.765
1600000 -88.3583 171.047 288.355
1700000 -89.0501 176.52 297.582
1800000 -99.0603 169.647 285.994
1900000 -68.2936 176.107 296.886
2000000 -80.2672 179.324 302.309
2100000 -83.3072 177.985 300.051
2200000 -78.6667 175.342 295.596
2300000 -71.9047 184.602 311.207
2400000 -73.6698 172.09 290.113
2500000 -88.9513 171.196 288.607
2600000 -82.2873 182.554 307.754
2700000 -84.2686 178.105 300.254
2800000 -71.5924 184.1 310.36
2900000 -71.2988 181.468 305.923
3000000 -72.6775 179.404 302.443
3100000 -83.4736 180.756 304.723
3200000 -104.027 172.822 291.348
3300000 -93.5282 176.433 297.436
3400000 -83.1461 178.857 301.522
3500000 -70.3558 182.432 307.549
3600000 -86.7506 176.593 297.706
3700000 -83.432 176.724 297.926
3800000 -71.181 181.488 305.958
3900000 -69.6239 179.74 303.011
4000000 -81.2104 183.741 309.756
4100000 -98.058 177.774 299.697
4200000 -91.6464 177.397 299.06
4300000 -82.0259 179.697 302.938
4400000 -64.0926 179.336 302.329
4500000 -69.2209 181.891 306.637
4600000 -76.8711 181.209 305.486
4700000 -60.6434 180.238 303.85
4800000 -39.549 186.05 313.648
4900000 -58.7444 187.37 315.874
5000000 -41.7225 193.862 326.818
5100000 -15.3424 197.444 332.855
5200000 -38.7402 192.872 325.149
5300000 -22.064 193.296 325.863
5400000 -4.10384 195.745 329.991
5500000 5.16986 207.562 349.913
5600000 -8.33041 198.536 334.697
5700000 -0.170518 198.214 334.154
5800000 34.573 211.275 356.173
5900000 16.3971 207.526 349.853
6000000 35.7891 209.151 352.592
