# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT
100000 109.382 182.884 308.311
200000 66.9558 181.558 306.075
300000 32.2782 171.452 289.038
400000 -9.71138 178.292 300.569
500000 -30.41 176.554 297.64
600000 -26.0606 177.798 299.736
700000 -22.1345 175.991 296.69
800000 -21.0974 182.172 307.11
900000 -9.7868 176.9 298.222
1000000 0.148937 182.237 307.22
1100000 -16.5161 183.679 309.651
1200000 -10.9255 181.025 305.176
1300000 -20.6104 176.881 298.19
1400000 -26.3376 177.32 298.931
1500000 -30.8408 173.539 292.557
1600000 -29.088 182.693 307.989
1700000 -38.2721 173.817 293.026
1800000 -33.2229 173.281 292.121
1900000 -27.3802 175.218 295.387
2000000 -30.0539 177.845 299.816
2100000 -24.7442 176.975 298.35
2200000 -23.0853 176.342 297.282
2300000 -23.6071 178.372 300.705
2400000 -22.8791 176.138 296.937
2500000 -13.5715 167.418 282.238
2600000 -20.9342 177.22 298.762
2700000 -40.8544 172.156 290.224
2800000 -35.9087 176.179 297.008
2900000 -32.5015 177.521 299.269
3000000 -23.8132 182.217 307.186
3100000 -30.7608 177.089 298.541
3200000 -33.1104 177.124 298.6
3300000 -20.5066 175.434 295.751
3400000 -27.4096 180.141 303.687
3500000 -35.3619 172.992 291.634
3600000 -18.0868 180.087 303.595
3700000 -24.2025 176.652 297.804
3800000 -35.7292 176.18 297.008
3900000 -38.4201 180.604 304.467
4000000 -41.2536 177.533 299.29
4100000 -41.8729 180.326 303.998
4200000 -31.8056 173.561 292.593
4300000 -47.5678 176.925 298.264
4400000 -39.0284 188.327 317.486
4500000 -29.0806 182.509 307.679
4600000 -30.384 183.072 308.627
4700000 -33.1165 189.673 319.756
4800000 5.42665 187.439 315.989
4900000 -33.1604 185.272 312.335
5000000 -26.699 193.988 327.03
5100000 -10.309 192.565 324.631
5200000 -0.782564 202.57 341.497
5300000 1.83953 196.942 332.01
5400000 13.1878 192.368 324.299
5500000 41.8909 201.63 339.913
5600000 44.845 197.995 333.785
5700000 45.4939 200.9 338.683
5800000 60.7759 209.305 352.852
5900000 48.2258 209.847 353.765
6000000 53.0515 207.065 349.075
6100000 67.6998 210.945 355.616
6200000 46.2082 208.013 350.674
6300000 50.9295 207.977 350.613
6400000 49.9423 216.457 364.909
6500000 57.5107 208.593 351.652
6600000 70.832 214.009 360.781
6700000 85.2896 218.196 367.841
6800000 74.8756 215.48 363.261
6900000 97.2549 216.926 365.699
7000000 88.6362 223.281 376.413
7100000 77.3884 216.498 364.978
7200000 103.078 227.529 383.574
7300000 108.415 224.46 378.4
7400000 110.695 224.203 377.967
7500000 117.07 228.767 385.662
7600000 96.0946 234.523 395.365
7700000 107.441 228.855 385.809
7800000 96.3898 231.495 390.26
7900000 129.494 238.828 402.622
8000000 123.71 245.512 413.89
8100000 117.302 236.595 398.857
8200000 116.165 247.245 416.812
8300000 116.78 236.515 398.724
8400000 113.292 239.735 404.151
8500000 139.602 246.717 415.922
8600000 153.766 248.546 419.005
8700000 156.269 246.591 415.709
8800000 150.982 250.246 421.872
8900000 146.901 247.994 418.075
9000000 149.523 252.86 426.278
9100000 155.726 247.973 418.039
9200000 164.556 252.89 426.329
9300000 158.952 262.544 442.604
9400000 160.189 255.302 430.395
9500000 162.069 248.413 418.781
9600000 170.065 262.861 443.137
9700000 161.929 255.251 430.308
9800000 167.958 267.469 450.906
9900000 164.307 259.208 436.979
10000000 169.049 257.838 434.671
10100000 169.032 271.944 458.45
10200000 170.639 274.265 462.364
10300000 171.305 279.449 471.103
10400000 180.559 269.803 454.841
10500000 181.587 280.185 472.343
10600000 169.111 285.812 481.829
10700000 170.375 281.977 475.364
10800000 177.453 279.129 470.563
10900000 176.047 275.875 465.077
11000000 183.757 287.135 484.059
11100000 181.768 292.054 492.352
11200000 183.863 281.743 474.97
11300000 163.405 286.802 483.499
11400000 173.483 294.595 496.636
11500000 180.62 297.734 501.927
11600000 179.42 282.572 476.367
11700000 183.612 291.554 491.508
11800000 180.773 287.373 484.461
11900000 180.022 303.001 510.807
12000000 186.697 299.598 505.069
12100000 190.813 283.87 478.555
12200000 189.346 300.67 506.877
12300000 177.665 294.508 496.489
12400000 185.42 295.923 498.875
12500000 190.425 301.757 508.71
12600000 193.801 296.9 500.521
12700000 187.168 295.68 498.465
12800000 197.464 307.568 518.505
12900000 188.093 308.318 519.77
13000000 194.03 303.931 512.374
13100000 181.556 284.949 480.374
13200000 189.826 299.78 505.377
13300000 183.269 296.733 500.24
13400000 190.268 294.477 496.438
13500000 184.253 296.099 499.172
13600000 192.46 297.525 501.575
13700000 186.578 303.294 511.3
13800000 192.475 297.754 501.962
13900000 194.692 297.841 502.107
14000000 185.609 290.314 489.419
14100000 186.546 288.521 486.396
14200000 197.011 288.654 486.62
14300000 191.341 300.443 506.495
14400000 185.94 300.952 507.352
14500000 187.046 280.478 472.837
14600000 185.468 292.037 492.324
14700000 196.413 306.747 517.122
14800000 187.601 287.565 484.784
14900000 190.933 300.509 506.606
15000000 195.486 313.483 528.477
15100000 195.886 299.816 505.437
15200000 190.777 300.583 506.731
15300000 180.794 298.056 502.471
15400000 187.623 291.724 491.795
15500000 191.661 295.572 498.282
15600000 190.971 288.851 486.952
15700000 183.49 291.374 491.205
15800000 180.054 291.086 490.72
15900000 179.248 297.107 500.871
16000000 185.328 302.107 509.3
16100000 187.024 299.844 505.485
16200000 186.211 279.555 471.281
16300000 198.62 297.851 502.125
16400000 186.625 299.673 505.196
16500000 197.522 295.002 497.322
16600000 192.339 309.548 521.844
16700000 189.535 298.95 503.978
16800000 197.431 290.329 489.443
16900000 189.34 291.875 492.05
17000000 186.061 294.777 496.942
17100000 184.398 292.761 493.544
17200000 189.75 298.571 503.339
17300000 186.939 302.755 510.392
17400000 187.884 296.458 499.777
17500000 193.771 295.315 497.849
17600000 188.949 290.514 489.756
17700000 194.865 305.17 514.463
17800000 186.235 316.623 533.77
17900000 193.6 301.582 508.415
18000000 180.342 298.372 503.003
18100000 191.056 299.088 504.211
18200000 186.529 299.104 504.237
18300000 183.216 299.868 505.525
18400000 189.967 311.718 525.503
18500000 197.773 305.214 514.538
18600000 190.761 298.727 503.602
18700000 193.518 301.217 507.8
18800000 197.771 297.744 501.944
18900000 193.826 299.775 505.368
19000000 196.616 303.563 511.755
19100000 185.83 289.397 487.873
19200000 191.125 306.162 516.135
19300000 180.106 296.537 499.909
19400000 191.564 291.761 491.859
19500000 185.506 291.068 490.69
19600000 192.236 300.377 506.383
19700000 190.956 291.763 491.862
19800000 192.527 307.888 519.045
19900000 194.324 301.412 508.128
20000000 190.604 303.203 511.148
20100000 197.276 288.654 486.619
20200000 189.309 294.073 495.756
20300000 195.03 301.652 508.533
20400000 185.535 297.754 501.961
20500000 200.311 304.942 514.079
20600000 182.637 290.998 490.572
20700000 176.314 285.919 482.01
20800000 188.049 294.474 496.432
20900000 185.462 292.759 493.541
21000000 188.22 289.596 488.208
21100000 179.745 292.7 493.44
21200000 190.387 292.953 493.867
21300000 177.356 284.494 479.607
21400000 184.888 298.016 502.402
21500000 184.022 291.595 491.578
21600000 184.321 287.318 484.368
21700000 181.158 285.233 480.853
21800000 175.795 289.005 487.212
21900000 188.183 304.068 512.605
22000000 168.778 284.124 478.984
22100000 172.273 277.999 468.658
22200000 192.046 282.022 475.44
22300000 181.848 277.385 467.623
22400000 186.973 281.347 474.301
22500000 183.119 275.808 464.963
22600000 181.56 273.852 461.666
22700000 170.249 272.156 458.808
22800000 177.057 283.922 478.643
22900000 178.259 284.232 479.166
23000000 183.193 278.238 469.06
23100000 174.969 272.074 458.669
23200000 163.914 264.85 446.491
23300000 168.676 267.194 450.442
23400000 161.839 273.184 460.541
23500000 172.28 272.946 460.139
23600000 159.623 272.414 459.242
23700000 179.126 280.971 473.669
23800000 164.519 265.373 447.373
23900000 169.574 274.182 462.223
24000000 176.716 276.831 466.688
24100000 167.684 265.593 447.744
24200000 169.259 267.24 450.52
24300000 167.26 266.441 449.173
24400000 163.118 261.175 440.295
24500000 164.608 261.309 440.522
24600000 168.706 268.524 452.685
24700000 165.316 262.593 442.686
24800000 165.067 252.175 425.122
24900000 166.485 258.685 436.099
25000000 168.849 260.582 439.296
25100000 167.968 261.176 440.297
25200000 164.667 245.509 413.886
25300000 166.295 258.584 435.927
25400000 151.786 252.867 426.29
25500000 159.912 256.568 432.529
25600000 135.173 252.378 425.465
25700000 148.843 259.571 437.592
25800000 163.392 255.961 431.505
25900000 159.84 253.883 428.002
26000000 139.092 249.671 420.901
26100000 150.509 248.565 419.037
26200000 156.223 263.308 443.892
26300000 147.356 245.661 414.141
26400000 160.618 256.469 432.362
26500000 156.991 257.312 433.782
26600000 153.086 249.661 420.884
26700000 156.1 260.561 439.26
26800000 143.941 245.896 414.537
26900000 153.216 245.652 414.126
27000000 149.397 246.926 416.274
27100000 146.487 248.084 418.227
27200000 129.432 245.907 414.556
27300000 132.403 249.627 420.828
27400000 114.384 243.854 411.095
27500000 127.053 246.265 415.159
27600000 151.152 238.555 402.162
27700000 147.368 242.914 409.511
27800000 142.418 231.609 390.452
27900000 109.709 252.4 425.503
28000000 117.465 238.226 401.608
28100000 108.189 231.465 390.209
28200000 110.564 231.343 390.004
28300000 110.99 239.521 403.791
28400000 122.581 236.116 398.05
28500000 113.868 232.79 392.443
28600000 114.602 232.205 391.457
28700000 119.587 223.909 377.472
28800000 111.332 229.181 386.36
28900000 106.758 233.914 394.339
29000000 106.421 228.507 385.222
29100000 98.3122 231.235 389.821
29200000 109.173 217.53 366.717
29300000 112.309 227.552 383.613
29400000 121.544 226.129 381.214
29500000 112.764 238.139 401.461
29600000 102.335 229.098 386.218
29700000 84.5769 225.364 379.924
29800000 81.276 216.041 364.207
29900000 59.598 218.914 369.05
30000000 66.9124 218.646 368.598
30100000 74.1554 221.264 373.012
30200000 81.3244 216.21 364.493
30300000 88.2129 219.674 370.332
30400000 90.4019 219.958 370.812
30500000 80.6619 216.946 365.734
30600000 63.7271 215.052 362.54
30700000 65.3435 226.46 381.771
30800000 69.774 223.995 377.616
30900000 44.4774 211.584 356.694
31000000 45.0181 216.582 365.12
31100000 60.2325 216.202 364.48
31200000 56.2795 208.606 351.674
31300000 72.6099 222.313 374.781
31400000 64.85 213.392 359.741
31500000 52.0203 217.495 366.658
31600000 38.3143 207.931 350.535
31700000 41.0281 217.103 365.997
31800000 43.0416 215.229 362.838
31900000 23.7749 203.093 342.379
32000000 38.0642 210.268 354.476
32100000 25.6972 206.572 348.244
32200000 14.5229 202.435 341.271
32300000 14.2343 212.853 358.833
32400000 46.7415 218.254 367.938
32500000 35.8227 206.765 348.57
32600000 26.173 200.255 337.596
32700000 37.5306 203.797 343.565
32800000 39.5311 206.794 348.619
32900000 31.5113 206.358 347.884
33000000 -2.08834 203.058 342.321
33100000 10.8385 206.303 347.79
33200000 -6.97343 200.215 337.528
33300000 -5.50366 192.207 324.028
33400000 -6.38955 200.767 338.459
33500000 -11.3961 185.949 313.477
33600000 -11.7801 198.711 334.992
33700000 3.90864 201.368 339.471
33800000 -10.8683 197.152 332.364
33900000 -38.9893 194.078 327.182
34000000 10.7353 194.91 328.584
34100000 9.3797 197.479 332.915
34200000 11.8683 189.452 319.382
34300000 -9.90509 187.509 316.108
34400000 -13.2347 179.672 302.895
34500000 6.60826 195.14 328.972
34600000 8.01443 189.723 319.839
34700000 -1.22144 185.311 312.401
34800000 8.46516 188.949 318.535
34900000 -28.0705 193.259 325.801
35000000 -20.3454 188.195 317.263
35100000 -28.0355 179.973 303.403
35200000 -30.4445 191.453 322.756
35300000 -23.3209 187.009 315.264
35400000 -33.7541 176.953 298.312
35500000 -36.2813 185.13 312.097
35600000 -47.0791 180.631 304.513
35700000 -23.5163 193.64 326.443
35800000 -45.6578 180.185 303.76
35900000 -47.069 179.06 301.864
36000000 -61.7956 178.166 300.356
36100000 -63.3394 179.091 301.916
36200000 -59.9396 177.106 298.569
36300000 -38.0647 177.225 298.771
36400000 -47.3279 176.22 297.075
36500000 -44.3043 176.556 297.643
36600000 -50.2756 182.374 307.451
36700000 -69.9964 168.527 284.107
36800000 -35.5197 178.198 300.41
36900000 -52.4695 180.351 304.04
37000000 -67.4675 170.727 287.816
37100000 -82.7188 173.101 291.817
37200000 -62.483 176.837 298.117
37300000 -60.4085 177.514 299.258
37400000 -62.5423 180.411 304.141
37500000 -63.9468 182.859 308.268
37600000 -59.3654 176.462 297.484
37700000 -64.4174 180.593 304.449
37800000 -74.2031 175.054 295.111
37900000 -63.5238 185.856 313.321
38000000 -54.4832 173.676 292.788
38100000 -63.4907 179.541 302.675
38200000 -54.34 179.001 301.765
38300000 -31.4103 182.748 308.081
38400000 -33.4893 177.07 298.51
38500000 -39.6242 175.768 296.314
38600000 -39.9397 177.377 299.026
38700000 -38.0381 178.208 300.427
38800000 -53.9412 178.028 300.124
38900000 -38.2801 177.692 299.558
39000000 -32.4266 182.86 308.27
39100000 -34.9657 176.594 297.707
39200000 -28.5751 177.939 299.975
39300000 -56.5946 179.222 302.136
39400000 -45.5372 180.193 303.774
39500000 -59.1556 178.909 301.61
39600000 -54.5739 174.957 294.947
