# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT
100000 101.809 175.254 295.448
200000 79.0371 180.807 304.81
300000 33.9848 188.289 317.423
400000 -17.8678 172.679 291.107
500000 -18.2512 181.865 306.593
600000 -30.3618 187.937 316.829
700000 -28.9572 177.194 298.717
800000 -47.3502 169.355 285.504
900000 -55.4696 171.282 288.752
1000000 -48.8152 168.815 284.592
1100000 -44.3985 184.795 311.532
1200000 -41.5946 181.834 306.541
1300000 -31.4913 179.64 302.842
1400000 -24.1413 183.967 310.136
1500000 -52.6231 172.899 291.478
1600000 -58.2404 178.206 300.424
1700000 -48.5078 176.403 297.384
1800000 -45.8843 176.286 297.187
1900000 -58.9886 176.345 297.287
2000000 -68.1851 178.174 300.371
2100000 -62.2314 173.749 292.911
2200000 -47.5953 179.895 303.271
2300000 -47.8289 179.561 302.709
2400000 -68.8636 177.578 299.366
2500000 -84.6456 179.617 302.802
2600000 -78.0309 178.177 300.376
2700000 -57.6666 180.537 304.353
2800000 -74.42 175.621 296.066
2900000 -82.0484 170.514 287.457
3000000 -65.1662 180.555 304.384
3100000 -57.511 182.281 307.294
3200000 -69.2407 177.793 299.728
3300000 -60.5048 180.492 304.279
3400000 -74.3547 175.072 295.142
3500000 -68.0832 180.275 303.913
3600000 -73.2743 176.387 297.357
3700000 -59.4233 184.139 310.427
3800000 -77.2534 176.591 297.702
3900000 -61.4639 182.208 307.17
4000000 -63.8546 180.729 304.678
4100000 -66.2813 183.872 309.977
4200000 -72.1151 178.672 301.21
4300000 -55.4723 181.776 306.442
4400000 -65.9382 181.155 305.396
4500000 -54.1249 185.973 313.518
4600000 -64.669 184.532 311.089
4700000 -58.9009 188.245 317.348
4800000 -41.4264 189.939 320.204
4900000 -24.2239 190.717 321.515
5000000 -13.7715 186.741 314.813
5100000 -7.54273 196.917 331.968
5200000 -34.3919 192.355 324.277
5300000 -41.7821 202.231 340.926
5400000 -24.1626 203.876 343.699
5500000 -7.0799 202.652 341.636
5600000 4.29833 203.012 342.242
5700000 16.2337 200.843 338.586
5800000 -2.09358 204.376 344.543
5900000 7.53666 212.144 357.638
6000000 22.5075 207.379 349.605
6100000 25.1105 212.928 358.96
6200000 48.6943 208.679 351.797
6300000 69.2533 199.943 337.069
6400000 64.8763 217.122 366.029
6500000 54.0777 214.35 361.356
6600000 73.235 214.927 362.33
6700000 56.737 216.819 365.519
6800000 73.0101 222.238 374.654
6900000 89.1793 219.047 369.276
7000000 81.4525 221.779 373.88
7100000 93.6016 222.267 374.704
7200000 95.0074 229.374 386.685
7300000 109.545 227.224 383.059
