# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT
100000 110.652 181.753 306.403
200000 83.1328 177.961 300.01
300000 43.9792 184.933 311.764
400000 9.32344 178.361 300.686
500000 -11.4135 176.315 297.236
600000 -30.5945 181.299 305.639
700000 -54.8316 175.672 296.153
800000 -62.5878 177.255 298.822
900000 -44.3732 179.931 303.333
1000000 -60.2208 184.213 310.551
1100000 -64.7009 180.748 304.709
1200000 -81.1209 181.895 306.643
1300000 -87.8255 175.163 295.294
1400000 -90.8852 175.023 295.057
1500000 -80.1398 176.303 297.216
1600000 -81.1507 178.253 300.504
1700000 -103.654 178.835 301.484
1800000 -90.8639 180.991 305.119
1900000 -92.628 176.326 297.254
2000000 -86.596 185.383 312.524
2100000 -85.9477 176.334 297.268
2200000 -110.792 177.247 298.807
2300000 -104.708 181.107 305.315
2400000 -110.748 174.826 294.726
2500000 -110.34 178.716 301.284
2600000 -91.6007 184.988 311.857
2700000 -93.9188 169.998 286.588
2800000 -94.2219 180.201 303.787
2900000 -78.8376 183.904 310.03
3000000 -96.0218 177.458 299.163
3100000 -102.941 177.938 299.973
3200000 -87.708 183.767 309.799
3300000 -92.0428 172.473 290.76
3400000 -100.531 181.141 305.371
3500000 -93.8091 183.691 309.672
3600000 -91.8181 180.811 304.816
3700000 -108.418 175.056 295.113
3800000 -110.772 173.073 291.771
3900000 -110.555 177.018 298.422
4000000 -105.627 180.324 303.995
4100000 -112.385 175.191 295.342
4200000 -116.615 178.237 300.477
4300000 -106.269 179.965 303.39
4400000 -77.1762 186.616 314.602
4500000 -91.0858 188.84 318.351
4600000 -110.991 178.761 301.36
4700000 -118.263 182.988 308.485
4800000 -100.855 183.133 308.73
4900000 -95.6631 192.653 324.779
5000000 -92.5948 190.217 320.672
5100000 -77.6773 196.972 332.061
5200000 -69.4671 195.247 329.153
5300000 -87.2469 189.588 319.613
5400000 -79.8314 200.475 337.967
5500000 -75.5411 196.456 331.19
5600000 -58.8414 201.049 338.934
5700000 -55.7564 203.881 343.708
5800000 -69.1799 200.316 337.697
5900000 -76.561 203.772 343.524
6000000 -60.4269 209.106 352.516
6100000 -52.9062 213.624 360.133
6200000 -50.8742 212.727 358.621
6300000 -51.0376 215.519 363.328
