# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT
100000 48.4905 89.1152 301.983
200000 20.0508 87.4494 296.338
300000 20.8238 89.2696 302.506
400000 9.03055 90.8805 307.965
500000 -9.92335 87.1426 295.298
600000 -9.87815 88.1878 298.84
700000 -22.8569 85.1717 288.619
800000 -25.2117 88.2947 299.203
900000 -24.0102 85.6689 290.304
1000000 -21.7584 85.7042 290.424
1100000 -8.0848 92.2222 312.512
1200000 -12.2436 91.0749 308.624
1300000 -11.1412 90.0277 305.075
1400000 -25.5314 88.259 299.081
1500000 -3.96104 89.1033 301.943
1600000 -15.721 92.2512 312.61
1700000 -40.6393 88.6054 300.255
1800000 -45.9387 90.2853 305.948
1900000 -25.1714 88.1598 298.745
2000000 -29.606 88.5555 300.086
2100000 -24.3876 93.8928 318.173
2200000 -34.957 90.009 305.012
2300000 -12.5679 89.0917 301.903
2400000 4.26758 88.7397 300.71
2500000 -12.371 87.1736 295.403
2600000 -0.0880114 92.6271 313.883
2700000 -7.54527 87.7766 297.447
2800000 -12.5812 88.7685 300.808
2900000 -19.4418 88.3799 299.491
3000000 -1.24001 91.4661 309.949
3100000 -29.316 86.7179 293.859
3200000 -18.8798 89.7425 304.109
3300000 -20.1999 90.7247 307.437
3400000 -17.76 91.7869 311.036
3500000 -11.9456 87.3681 296.062
3600000 -14.7506 87.8703 297.764
3700000 -5.71186 92.4642 313.331
3800000 -34.0626 89.7837 304.248
3900000 -37.1635 87.8882 297.825
4000000 -34.9545 92.0796 312.028
4100000 -22.9064 88.8302 301.017
4200000 -21.5801 86.8559 294.327
4300000 -16.2882 89.9877 304.939
4400000 -6.76436 93.2633 316.04
4500000 -14.9062 87.1499 295.323
4600000 2.44153 94.3864 319.845
4700000 7.70433 95.761 324.503
4800000 10.8788 100.959 342.117
4900000 15.9135 100.477 340.484
5000000 25.9212 93.4711 316.744
5100000 -7.88599 96.0825 325.593
5200000 -1.3683 98.7899 334.767
5300000 7.33689 96.0483 325.477
5400000 24.2706 105.877 358.782
5500000 15.0925 100.56 340.764
5600000 37.7101 100.136 339.329
5700000 27.9609 101.156 342.785
5800000 10.9678 102.147 346.143
5900000 37.7414 103.117 349.43
6000000 66.7215 105.878 358.788
6100000 65.7899 111.415 377.551
6200000 62.1527 105.041 355.95
6300000 58.2401 108.08 366.249
6400000 53.2238 106.342 360.358
6500000 55.7074 102.486 347.291
6600000 59.7969 100.485 340.511
6700000 62.1642 103.582 351.005
6800000 73.0907 109.057 369.559
6900000 74.7508 111.461 377.707
7000000 73.1328 117.137 396.941
7100000 63.9406 112.99 382.887
7200000 47.276 111.117 376.54
7300000 55.1051 109.515 371.112
7400000 71.8525 118.496 401.546
7500000 74.3506 114.033 386.423
7600000 75.1037 113.696 385.279
7700000 64.717 114.036 386.43
7800000 65.1483 117.96 399.729
7900000 74.9934 117.952 399.7
8000000 75.0292 122.75 415.96
8100000 72.0027 132.253 448.162
8200000 77.7106 122.285 414.385
8300000 82.1594 122.688 415.75
8400000 83.5863 124.877 423.169
8500000 79.8856 120.593 408.652
8600000 78.3097 128.946 436.956
8700000 69.827 124.489 421.853
8800000 78.0014 124.437 421.677
8900000 85.9288 124.912 423.287
9000000 78.0869 124.153 420.716
