# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT
100000 25.722 88.0729 298.451
200000 -0.632667 87.7429 297.333
300000 -18.8707 89.7838 304.248
400000 -24.2869 87.4098 296.204
500000 -7.09962 87.5465 296.667
600000 -4.62128 89.0909 301.901
700000 -3.87142 93.2483 315.989
800000 -17.0831 87.1865 295.447
900000 -16.7059 88.326 299.308
1000000 -10.521 97.5335 330.51
1100000 -13.2363 88.9234 301.333
1200000 -17.0365 90.6681 307.245
1300000 0.310611 90.6793 307.283
1400000 -23.1117 93.0213 315.219
1500000 -7.48126 92.1063 312.119
1600000 -24.2925 92.4225 313.19
1700000 -32.5486 83.5614 283.163
1800000 -21.1903 89.5035 303.299
1900000 -20.7271 89.2376 302.398
2000000 -29.6235 84.8333 287.473
2100000 -30.0507 86.7224 293.874
2200000 -22.3803 89.4102 302.982
2300000 -30.0307 88.6254 300.323
2400000 -22.6784 91.7052 310.759
2500000 -19.0493 90.2926 305.973
2600000 -14.891 91.3424 309.53
2700000 -15.1993 91.0745 308.622
2800000 -9.05976 92.7592 314.331
2900000 -2.04265 90.416 306.391
3000000 -13.0203 90.3057 306.017
3100000 -8.32323 87.5242 296.591
3200000 -33.8268 89.2062 302.291
3300000 -14.1205 91.2243 309.13
3400000 -9.11982 88.4369 299.684
3500000 -4.79708 85.4135 289.439
3600000 -1.66003 85.4029 289.403
3700000 -2.83008 87.202 295.5
3800000 -13.0762 86.1533 291.946
3900000 -21.705 86.2866 292.398
4000000 -20.9273 86.0042 291.441
4100000 -15.5102 84.5518 286.519
4200000 -18.9864 86.5021 293.128
4300000 -11.6693 97.4677 330.287
4400000 -10.3433 89.517 303.345
4500000 -8.83759 96.3087 326.359
4600000 -11.0805 90.5323 306.785
4700000 -14.7886 92.6518 313.967
4800000 -8.72045 97.0134 328.747
4900000 -13.6154 91.9251 311.505
5000000 -17.9816 93.3288 316.261
5100000 -5.1253 94.4023 319.899
5200000 -8.88874 95.6088 323.988
5300000 -16.3956 92.8387 314.601
5400000 3.13733 94.337 319.678
5500000 -0.495014 100.01 338.903
5600000 -2.13905 96.3741 326.581
5700000 14.155 106.24 360.015
5800000 25.0571 105.212 356.53
5900000 16.99 101.495 343.933
6000000 27.2606 106.609 361.263
6100000 19.504 106.314 360.264
6200000 12.1138 103.5 350.729
6300000 21.2284 106.601 361.235
6400000 41.2702 105.76 358.386
6500000 46.8467 103.525 350.814
6600000 56.504 113.211 383.636
6700000 40.3253 109.525 371.144
6800000 46.9415 111.256 377.011
6900000 58.2557 109.609 371.429
7000000 62.8412 104.261 353.308
7100000 65.0667 114.81 389.054
7200000 61.4994 111.61 378.209
7300000 68.1692 110.545 374.601
7400000 69.7496 110.881 375.741
7500000 67.2043 114.236 387.111
7600000 71.4033 114.2 386.988
7700000 61.5251 114.301 387.331
7800000 71.5862 117.087 396.771
7900000 68.4444 125.381 424.875
8000000 70.511 118.718 402.298
8100000 73.3858 118.511 401.597
8200000 75.4556 123.603 418.851
8300000 77.252 120.544 408.484
8400000 80.5746 122.425 414.858
8500000 78.7945 118.09 400.17
8600000 69.9876 126.535 428.788
8700000 67.4572 122.217 414.153
8800000 77.4039 126.271 427.891
8900000 83.5227 126.919 430.089
9000000 83.8386 132.111 447.681
9100000 80.7663 130.612 442.601
9200000 80.1545 131.226 444.683
9300000 71.8332 131.198 444.588
9400000 79.7224 129.188 437.778
9500000 79.0645 129.702 439.518
9600000 80.9695 127.327 431.47
9700000 89.4543 133.948 453.905
9800000 76.1897 128.176 434.347
9900000 86.1151 134.622 456.19
10000000 85.8605 135.177 458.073
10100000 77.9924 126.394 428.308
10200000 83.6844 136.206 461.56
10300000 89.1037 141.223 478.559
10400000 84.3431 137.37 465.501
10500000 85.7732 132.186 447.937
10600000 82.7595 141.425 479.243
10700000 85.4184 130.133 440.979
10800000 82.5787 138.099 467.974
10900000 92.4556 139.066 471.251
11000000 91.8696 143.774 487.203
11100000 89.0504 150.959 511.553
11200000 93.8739 149.398 506.262
11300000 87.5677 140.863 477.339
11400000 94.5624 146.348 495.927
11500000 91.0111 143.68 486.885
11600000 98.3362 145.359 492.576
11700000 89.7311 147.47 499.728
11800000 94.0729 143.458 486.134
11900000 98.6427 144.631 490.109
12000000 100.956 149.855 507.81
12100000 89.3785 150.814 511.059
12200000 99.5515 143.651 486.787
12300000 101.902 156.907 531.706
12400000 97.7291 142.486 482.84
12500000 99.8005 153.375 519.739
12600000 97.762 149.167 505.48
12700000 99.3403 149.339 506.062
12800000 93.4258 157.885 535.023
12900000 88.9305 148.961 504.782
