# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT
100000 36.9764 91.1804 308.981
200000 -12.198 91.9695 311.655
300000 -19.9041 91.6941 310.722
400000 -31.6593 86.4506 292.953
500000 -21.9963 87.1651 295.375
600000 -29.5703 87.2842 295.778
700000 -26.7278 90.2525 305.837
800000 -20.8306 88.9768 301.514
900000 -22.2596 87.5088 296.539
1000000 -26.2226 86.1304 291.868
1100000 -22.0072 90.9278 308.125
1200000 -11.9133 86.7863 294.091
1300000 -17.7433 89.5795 303.556
1400000 -6.41877 92.2509 312.609
1500000 -7.37998 90.3916 306.308
1600000 -1.02245 92.5542 313.637
1700000 -3.45832 89.0383 301.722
1800000 -2.58416 85.2162 288.77
1900000 -11.5423 87.5537 296.692
2000000 -6.68564 82.7595 280.445
2100000 -10.684 89.8095 304.336
2200000 -24.7719 89.0605 301.797
2300000 -15.1707 96.7551 327.872
2400000 -17.627 88.0382 298.333
2500000 -19.6262 89.9965 304.969
2600000 -21.767 85.079 288.305
2700000 -16.0476 87.7484 297.351
2800000 -28.0365 89.8665 304.529
2900000 -20.5055 89.1026 301.94
3000000 -19.0976 85.5397 289.867
3100000 -17.6344 88.7394 300.709
3200000 -32.9393 88.3098 299.254
3300000 -15.6909 90.5798 306.946
3400000 -22.6702 85.5345 289.849
3500000 -17.5937 91.9744 311.672
3600000 -17.1297 93.3539 316.347
3700000 -9.53118 91.0238 308.451
3800000 -15.2104 88.1077 298.569
3900000 -25.2367 83.4915 282.926
4000000 -19.2543 86.566 293.345
4100000 -18.6022 92.9148 314.858
4200000 -20.525 88.7277 300.67
4300000 -11.561 95.3823 323.22
4400000 -4.35524 94.1844 319.161
4500000 5.24374 96.1633 325.867
4600000 3.01537 87.303 295.842
4700000 0.881279 91.601 310.406
4800000 -6.16822 95.1969 322.592
4900000 1.44582 91.8215 311.154
5000000 7.49221 96.3302 326.432
5100000 2.88039 94.6934 320.886
5200000 10.0382 95.5896 323.923
5300000 4.82156 98.5359 333.907
5400000 0.284597 95.808 324.663
5500000 3.59419 100.468 340.453
5600000 6.7432 101.302 343.279
5700000 34.1944 101.773 344.876
5800000 32.5458 103.967 352.312
5900000 43.5638 99.3528 336.675
6000000 36.4023 104.395 353.762
6100000 39.5524 100.066 339.092
6200000 33.0039 99.1695 336.054
6300000 40.43 100.645 341.054
6400000 53.1308 104.543 354.263
6500000 64.0066 112.4 380.889
6600000 51.521 105.252 356.665
6700000 50.9672 108.441 367.471
6800000 40.3079 113.954 386.152
6900000 42.8779 104.51 354.151
7000000 44.9582 112.908 382.609
7100000 61.7747 115.32 390.783
