# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT
100000 46.8065 89.3046 302.625
200000 18.1598 89.8112 304.341
300000 -8.98446 92.133 312.209
400000 -0.413134 86.6655 293.682
500000 0.937576 88.8856 301.205
600000 -13.5408 88.3534 299.401
700000 6.09484 87.4376 296.298
800000 7.28405 87.9965 298.192
900000 -2.98589 91.0421 308.512
1000000 -4.5818 82.873 280.83
1100000 -8.95511 89.688 303.924
1200000 -8.07938 87.3575 296.026
1300000 -12.4842 87.3168 295.889
1400000 -0.887938 87.7356 297.308
1500000 -9.96879 88.5937 300.216
1600000 -3.30875 91.4798 309.996
1700000 3.84733 91.6831 310.685
1800000 -5.45786 86.5822 293.399
1900000 -14.8051 87.8758 297.783
2000000 -10.2771 91.9429 311.565
2100000 -14.6402 85.0771 288.299
2200000 -8.6236 93.3824 316.443
2300000 -11.4211 91.7934 311.059
2400000 -17.5946 88.3686 299.453
2500000 -5.358 89.1399 302.066
2600000 -3.08994 88.667 300.464
2700000 -16.1869 87.8665 297.751
2800000 -6.79301 89.3765 302.868
2900000 -9.75884 92.9806 315.082
3000000 -8.68083 85.0341 288.153
3100000 -21.6211 82.5003 279.567
3200000 -7.84363 90.384 306.282
3300000 -11.1354 89.8347 304.421
3400000 -13.812 89.9537 304.824
3500000 -9.69397 91.712 310.783
3600000 -13.5279 89.3861 302.901
3700000 -7.4562 89.573 303.534
3800000 -12.1959 89.1524 302.109
3900000 -13.2654 87.5178 296.57
4000000 -7.32323 92.1328 312.208
4100000 -16.0921 89.0023 301.6
4200000 -4.56744 89.1445 302.082
4300000 -8.95701 89.1852 302.22
4400000 -11.5047 92.4592 313.315
4500000 -14.6902 90.0834 305.264
4600000 -2.96831 95.5706 323.858
4700000 -8.91558 84.872 287.604
4800000 -2.27026 93.2896 316.128
4900000 6.43025 97.5869 330.691
5000000 23.5292 103.848 351.909
5100000 19.8213 94.7396 321.042
5200000 12.5366 96.7746 327.938
5300000 18.9717 101.506 343.971
5400000 8.17768 98.3594 333.309
5500000 4.19915 95.9134 325.02
5600000 16.7775 91.59 310.369
5700000 24.8642 100.645 341.052
5800000 33.2992 98.2162 332.823
5900000 31.9393 102.265 346.544
6000000 40.4012 103.278 349.976
6100000 41.2941 106.716 361.627
6200000 38.8051 100.331 339.99
6300000 55.7653 107.259 363.467
6400000 48.1421 108.321 367.064
6500000 62.6262 107.098 362.919
6600000 58.3244 109.747 371.897
6700000 44.2255 109.809 372.107
6800000 41.7678 107.914 365.685
6900000 39.0249 103.466 350.613
7000000 44.1671 109.388 370.682
7100000 50.2487 107.901 365.642
7200000 42.081 113.324 384.019
7300000 56.0237 109.665 371.62
7400000 55.7302 116.643 395.266
7500000 64.0978 114.458 387.861
7600000 46.6403 107.643 364.766
7700000 73.2294 118.011 399.902
7800000 72.1112 114.6 388.344
7900000 72.2214 119.832 406.074
8000000 69.4189 115.503 391.404
8100000 73.9969 122.044 413.567
8200000 74.3728 122.517 415.17
8300000 81.2481 120.761 409.22
8400000 82.0343 119.128 403.685
8500000 73.3284 120.791 409.323
8600000 79.4482 125.375 424.857
8700000 82.7578 127.87 433.311
8800000 77.8401 129.485 438.783
8900000 73.4939 123.246 417.641
9000000 76.8534 124.244 421.024
9100000 83.5817 136.908 463.939
9200000 80.3165 131.368 445.164
9300000 83.3609 132.803 450.027
9400000 77.7454 125.437 425.064
9500000 83.7705 136.449 462.382
9600000 87.0464 132.574 449.25
9700000 82.7802 132.887 450.311
9800000 83.1708 134.247 454.92
9900000 84.0778 137.13 464.691
10000000 86.5482 135.915 460.574
10100000 88.1221 137.889 467.26
10200000 83.343 134.072 454.325
10300000 86.7319 136.345 462.03
10400000 82.1638 132.556 449.191
10500000 87.2607 136.321 461.947
10600000 90.0967 141.741 480.314
10700000 89.9695 145.571 493.294
10800000 86.1907 141.103 478.153
10900000 96.2681 137.826 467.05
11000000 92.6213 142.959 484.441
11100000 84.7683 141.668 480.066
11200000 95.9481 148.731 504.002
11300000 84.957 139.584 473.006
11400000 84.9705 141.087 478.097
11500000 90.682 149.393 506.245
11600000 85.388 140.512 476.151
11700000 93.1544 145.558 493.251
11800000 97.3446 142.597 483.215
11900000 91.3727 145.32 492.443
12000000 92.1833 151.638 513.851
12100000 92.178 149.204 505.605
12200000 87.5569 139.089 471.327
12300000 89.3405 149.579 506.875
12400000 90.3205 144.803 490.69
12500000 98.2711 154.287 522.83
12600000 97.5953 141.092 478.116
12700000 100.276 148.94 504.71
12800000 104.749 151.801 514.405
12900000 93.7981 150.071 508.542
13000000 93.6133 145.296 492.362
13100000 99.7406 145.752 493.906
13200000 89.7726 143.321 485.669
13300000 91.0564 156.059 528.835
13400000 99.8289 148.985 504.862
13500000 93.3292 153.711 520.877
13600000 96.033 141.712 480.217
13700000 93.0054 148.354 502.726
13800000 93.3528 149.926 508.05
13900000 91.2268 150.781 510.948
14000000 97.948 154.411 523.249
14100000 86.7295 148.521 503.291
