# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT
100000 52.8737 94.437 320.017
200000 13.2462 88.756 300.766
300000 -17.1776 90.5721 306.92
400000 -7.92602 88.2308 298.986
500000 -5.88395 91.4498 309.894
600000 -12.3617 90.6933 307.331
700000 -26.0025 91.6127 310.446
800000 -19.7503 88.1949 298.864
900000 -29.8824 90.279 305.927
1000000 -37.226 92.6395 313.926
1100000 -34.6815 90.2246 305.742
1200000 -29.3487 89.0787 301.859
1300000 -40.8019 91.9834 311.702
1400000 -39.8525 89.5187 303.35
1500000 -39.9071 84.0699 284.886
1600000 -45.0603 87.4855 296.46
1700000 -36.9078 92.2172 312.495
1800000 -40.3011 84.4554 286.192
1900000 -38.9243 89.457 303.141
2000000 -34.8645 87.1916 295.465
2100000 -28.3545 91.0282 308.465
2200000 -36.2303 88.9111 301.291
2300000 -27.6507 87.9629 298.078
2400000 -38.2292 82.5006 279.568
2500000 -47.174 86.265 292.324
2600000 -35.4589 82.4462 279.384
2700000 -29.2173 88.479 299.827
2800000 -27.437 87.0401 294.951
2900000 -40.7581 84.7598 287.224
3000000 -20.5668 81.0384 274.613
3100000 -25.8868 94.086 318.827
3200000 -20.0407 88.5525 300.076
3300000 -27.193 84.3798 285.936
3400000 -37.8607 86.5881 293.419
3500000 -19.3433 90.1519 305.496
3600000 -26.4577 90.909 308.061
3700000 -30.2105 85.3046 289.07
3800000 -22.9335 89.4683 303.179
3900000 -25.6472 86.1753 292.021
4000000 -36.5106 85.6308 290.175
4100000 -29.2318 91.5408 310.203
4200000 -37.6301 87.7947 297.508
4300000 -31.8683 93.5768 317.102
4400000 -41.3848 90.7829 307.634
4500000 -26.3204 89.6489 303.792
4600000 -34.8122 88.0009 298.207
4700000 -23.6246 92.2756 312.692
4800000 -22.2611 96.8095 328.056
4900000 -21.7066 97.1604 329.246
5000000 -31.9472 94.7594 321.109
5100000 -28.6584 95.6117 323.997
5200000 -8.95479 99.8927 338.504
5300000 -8.59528 92.4455 313.268
5400000 7.59136 93.896 318.184
5500000 0.190684 100.158 339.403
5600000 -4.07265 98.8845 335.088
5700000 0.213498 107.875 365.552
5800000 12.2662 103.689 351.37
5900000 21.5065 104.54 354.253
6000000 19.0678 111.455 377.684
6100000 20.1009 108.531 367.778
6200000 6.85456 105.57 357.744
6300000 30.8274 107.854 365.484
6400000 33.3209 111.155 376.669
6500000 45.4206 111.44 377.633
6600000 44.1342 109.981 372.69
