# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT
100000 36.1068 88.9177 301.314
200000 14.832 84.3778 285.929
300000 -19.8418 89.148 302.094
400000 -53.1263 85.007 288.061
500000 -47.5978 90.1036 305.332
600000 -53.6392 91.7062 310.763
700000 -46.0827 92.6954 314.115
800000 -20.8088 89.6977 303.957
900000 -42.2492 83.7946 283.953
1000000 -43.5386 90.4433 306.483
1100000 -41.1706 84.5282 286.439
1200000 -42.3614 87.3375 295.959
1300000 -44.2821 88.063 298.417
1400000 -35.5206 86.4232 292.861
1500000 -22.1858 94.3533 319.733
1600000 -48.0789 83.5514 283.129
1700000 -51.3513 92.2982 312.769
1800000 -55.7576 85.7331 290.522
1900000 -47.7228 94.8965 321.574
2000000 -45.658 91.5262 310.153
2100000 -35.2127 87.8249 297.611
2200000 -38.9321 90.2768 305.919
2300000 -41.7281 85.4426 289.538
2400000 -39.0051 90.0512 305.155
2500000 -40.5092 88.4879 299.857
2600000 -40.6264 91.5635 310.279
2700000 -52.3643 86.8189 294.201
2800000 -27.8516 91.2924 309.361
2900000 -21.7222 87.6152 296.9
3000000 -22.2662 91.488 310.024
3100000 -30.1201 86.8243 294.22
3200000 -51.9683 87.3844 296.118
3300000 -40.4886 91.7141 310.79
3400000 -38.9412 88.4619 299.769
3500000 -56.9092 86.1474 291.926
3600000 -49.6963 87.3497 296
3700000 -55.5103 87.8334 297.639
3800000 -37.8427 87.8165 297.582
3900000 -27.5751 89.9488 304.808
4000000 -39.4776 88.5436 300.046
4100000 -43.6436 86.4258 292.869
4200000 -48.8328 93.3536 316.345
4300000 -51.3354 92.1739 312.348
4400000 -45.1912 93.4386 316.633
4500000 -29.9564 92.2116 312.476
4600000 -31.78 90.3289 306.096
4700000 -36.9793 87.1813 295.43
4800000 -20.4322 99.597 337.502
4900000 -16.1445 99.3927 336.81
5000000 -31.2909 95.5473 323.779
5100000 -36.2072 103.942 352.226
5200000 -24.1845 93.1323 315.595
5300000 -17.8568 99.9822 338.808
5400000 -11.24 99.8542 338.374
5500000 -5.0949 100.04 339.002
5600000 -27.4796 99.0449 335.631
5700000 -14.4609 98.9873 335.436
5800000 -5.30383 102.206 346.343
5900000 -3.95287 103.325 350.135
6000000 -5.89782 103.522 350.803
6100000 6.22066 104.315 353.489
6200000 9.64834 105.144 356.301
6300000 -3.08919 100.532 340.67
6400000 3.75851 105.264 356.707
6500000 15.7207 101.591 344.259
6600000 20.317 107.356 363.794
6700000 20.0821 111.711 378.553
6800000 29.8006 112.968 382.814
6900000 8.55309 107.53 364.384
7000000 23.8118 117.165 397.036
7100000 21.149 115.598 391.724
7200000 23.9981 112.55 381.395
7300000 19.5477 108.176 366.572
7400000 34.6723 113.379 384.206
7500000 31.3834 121.143 410.516
7600000 42.1979 119.187 403.888
7700000 52.0939 118.375 401.134
7800000 47.6332 119.283 404.211
7900000 70.1305 115.774 392.319
8000000 69.7995 117.335 397.609
8100000 65.6478 124.522 421.965
8200000 59.7698 119.782 405.904
8300000 69.605 120.113 407.024
8400000 65.25 115.784 392.354
8500000 71.4908 126.864 429.902
8600000 69.7645 134.277 455.023
8700000 60.1206 126.944 430.174
8800000 70.9542 123.937 419.983
8900000 79.9625 129.109 437.508
9000000 70.1076 118.994 403.232
9100000 63.0368 119.903 406.314
9200000 68.6769 122.45 414.944
9300000 74.38 132.015 447.356
9400000 66.3215 135.274 458.401
9500000 76.5174 123.228 417.579
9600000 83.1669 127.726 432.823
9700000 79.0888 126.702 429.354
9800000 84.9269 134.755 456.642
9900000 84.9602 138.427 469.086
10000000 87.311 140.891 477.434
10100000 81.3966 134.597 456.105
10200000 74.287 135.709 459.875
10300000 85.3068 141.217 478.54
10400000 92.4091 133.702 453.075
10500000 88.6654 139.439 472.514
10600000 86.1145 133.524 452.47
10700000 82.6797 136.63 462.997
10800000 88.5729 133.372 451.954
10900000 84.2864 139.833 473.849
11000000 83.9817 137.821 467.03
11100000 80.449 139.977 474.339
11200000 93.683 140.959 477.664
11300000 89.2522 139.511 472.759
11400000 87.2919 141.453 479.338
11500000 86.6353 136.859 463.772
11600000 83.9011 145.505 493.068
11700000 96.4256 147.469 499.726
11800000 96.9454 152.92 518.198
11900000 97.7392 155.644 527.427
12000000 94.5701 149.096 505.238
12100000 94.8109 141.843 480.661
12200000 96.9328 144.384 489.272
12300000 95.3651 144.787 490.638
12400000 89.0067 147.521 499.901
12500000 97.0868 156.982 531.961
12600000 93.8483 144.869 490.916
12700000 95.8326 148.783 504.179
12800000 97.1013 161.333 546.707
12900000 88.1782 147.692 500.482
13000000 96.8535 145.268 492.268
13100000 88.4536 153.612 520.543
13200000 98.0212 153.131 518.91
13300000 96.7534 154.85 524.738
13400000 90.6987 147.845 500.999
13500000 92.1508 150.827 511.105
13600000 92.5243 143.557 486.469
13700000 94.0434 154.375 523.128
13800000 96.6403 153.028 518.564
13900000 90.2196 143.625 486.698
14000000 91.4673 143.925 487.717
14100000 95.8194 140.875 477.382
14200000 95.7386 151.237 512.495
14300000 95.7901 136.569 462.789
14400000 97.9334 151.059 511.89
14500000 90.9689 148.361 502.749
14600000 85.2562 145.647 493.553
14700000 88.7792 144.563 489.876
14800000 99.7331 151.093 512.006
14900000 90.6736 146.565 496.661
15000000 92.3965 147.694 500.487
15100000 91.8058 154.977 525.168
15200000 92.2749 150.822 511.086
15300000 90.4719 149.379 506.196
15400000 95.0015 153.293 519.462
15500000 96.0114 152.443 516.58
15600000 94.928 151.345 512.86
15700000 93.8551 153.295 519.469
15800000 94.7916 149.735 507.403
15900000 93.5124 145.074 491.608
16000000 90.4001 147.449 499.656
16100000 94.7592 141.409 479.19
16200000 91.6134 158.931 538.568
16300000 91.7148 151.824 514.485
16400000 92.7145 152.101 515.422
16500000 99.3735 143.001 484.584
16600000 92.669 142.484 482.832
16700000 93.1108 146.977 498.059
16800000 94.4915 154.356 523.064
16900000 96.8258 143.542 486.418
17000000 96.448 143.002 484.589
17100000 97.889 147.303 499.162
