# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT
100000 41.0589 89.2729 302.517
200000 23.7929 89.065 301.813
300000 -17.1003 90.5501 306.845
400000 -27.0324 87.4409 296.309
500000 -20.9964 88.5757 300.155
600000 -21.5809 90.9442 308.181
700000 -23.6176 86.8137 294.184
800000 -17.8965 88.178 298.807
900000 -28.418 87.4047 296.186
1000000 -40.2982 87.2602 295.697
1100000 -49.8353 87.2019 295.499
1200000 -47.3036 88.9308 301.358
1300000 -35.4378 87.1048 295.17
1400000 -43.7678 90.7967 307.681
1500000 -31.8624 86.3842 292.728
1600000 -16.2782 91.1295 308.809
1700000 -21.7679 87.4194 296.236
1800000 -23.5251 93.2407 315.963
1900000 -16.4369 87.6382 296.978
2000000 -15.5726 87.6688 297.082
2100000 -18.8089 93.4936 316.82
2200000 -10.7066 89.1966 302.259
2300000 0.671677 89.3862 302.901
2400000 -14.3274 92.0957 312.083
2500000 -16.5173 89.8377 304.431
2600000 -16.2883 92.7354 314.25
2700000 -22.0933 86.6091 293.49
2800000 -20.5481 89.4839 303.232
2900000 -15.2377 91.4847 310.012
3000000 -15.5871 86.0703 291.665
3100000 -20.5438 85.8987 291.083
3200000 -24.8002 88.9747 301.507
3300000 -31.5169 83.7492 283.799
3400000 -18.3549 88.7857 300.866
3500000 -27.2561 82.2291 278.648
3600000 -26.9711 89.0551 301.779
3700000 -18.2234 87.2749 295.747
3800000 -8.01731 86.0713 291.668
3900000 -8.1534 87.9445 298.016
4000000 -15.7737 90.539 306.808
4100000 -20.4985 85.1672 288.605
4200000 -19.0974 89.0835 301.876
4300000 -8.75541 91.3971 309.716
4400000 -29.7936 87.4545 296.355
4500000 -12.3344 96.585 327.296
4600000 -14.8551 96.3421 326.472
4700000 -14.2603 90.1263 305.409
4800000 0.187832 93.0334 315.26
4900000 -5.63462 97.0881 329
5000000 7.4806 97.1151 329.092
5100000 15.7605 98.6898 334.428
5200000 11.1381 90.9245 308.114
5300000 24.0148 103.577 350.989
5400000 29.2917 99.4841 337.12
5500000 22.04 97.2703 329.618
5600000 25.4649 99.9996 338.866
5700000 20.9033 101.597 344.281
5800000 19.4932 103.24 349.847
5900000 37.5823 103.083 349.314
6000000 18.3059 107.015 362.639
6100000 23.6117 103.401 350.394
6200000 23.7399 104.953 355.652
6300000 36.7843 106.064 359.417
6400000 37.8249 103.089 349.335
6500000 33.9793 104.707 354.819
6600000 40.9199 105.58 357.777
6700000 66.5255 106.873 362.158
6800000 68.137 106.628 361.327
6900000 61.7454 111.322 377.234
7000000 55.8564 113.819 385.697
7100000 63.4274 113.725 385.376
7200000 48.0265 111.387 377.453
7300000 51.2434 109.959 372.616
7400000 61.2299 115.624 391.813
7500000 48.4399 116.884 396.082
7600000 47.4412 121.492 411.698
7700000 56.9096 119.245 404.083
7800000 73.6181 112.945 382.735
7900000 74.2398 123.233 417.596
8000000 74.8071 116.812 395.84
8100000 75.2987 114.358 387.522
8200000 68.1881 115.65 391.899
8300000 74.2282 121.679 412.332
8400000 76.779 122.701 415.794
8500000 76.3858 126.47 428.565
8600000 81.0801 128.359 434.968
8700000 80.7098 126.707 429.37
8800000 72.4476 121.766 412.627
8900000 86.0825 123.629 418.94
9000000 83.4627 133.566 452.614
9100000 80.3444 129.548 438.998
9200000 80.3919 121.994 413.399
9300000 80.6671 137.093 464.563
9400000 84.2586 131.416 445.326
9500000 82.4088 126.258 427.846
9600000 78.7984 126.949 430.189
9700000 81.9955 132.63 449.44
9800000 85.1196 136.607 462.918
9900000 84.6999 134.049 454.249
10000000 90.9531 138.51 469.365
10100000 78.0844 127.852 433.25
10200000 83.0268 131.01 443.952
10300000 91.9227 141.466 479.384
10400000 81.6491 137.248 465.09
10500000 84.9991 132.399 448.659
10600000 77.7229 134.298 455.094
10700000 87.3551 135.723 459.923
10800000 69.5706 138.861 470.557
10900000 77.14 136.044 461.009
11000000 79.5775 139.923 474.154
11100000 84.8987 134.403 455.448
11200000 90.0133 139.341 472.183
11300000 90.6944 142.095 481.516
11400000 85.173 145.719 493.794
11500000 86.7726 140.538 476.239
11600000 91.3109 146.276 495.683
11700000 88.6709 142.388 482.507
11800000 94.778 150.226 509.069
11900000 94.8541 158.041 535.549
12000000 93.4116 153.071 518.71
12100000 92.3782 158.695 537.766
12200000 96.2669 150.252 509.155
12300000 99.2849 145.429 492.811
12400000 97.9833 148.945 504.726
12500000 97.9203 150.332 509.429
12600000 97.685 147.991 501.492
12700000 92.4216 149.707 507.309
12800000 91.1961 146.614 496.828
12900000 91.6941 139.431 472.488
13000000 92.1811 138.953 470.868
13100000 94.851 141.219 478.547
13200000 87.4483 146.491 496.41
13300000 88.8224 149.906 507.983
13400000 97.447 152.773 517.698
13500000 105.612 150.175 508.894
13600000 88.0527 146.593 496.756
13700000 90.8533 154.179 522.462
13800000 100.511 151.645 513.875
13900000 97.2864 153.614 520.55
14000000 96.9899 149.931 508.067
14100000 95.71 149.224 505.674
14200000 92.7847 152.359 516.297
14300000 95.2522 151.112 512.071
14400000 94.8076 141.831 480.619
14500000 99.8501 153.567 520.391
14600000 95.1414 154.43 523.313
14700000 94.9233 134.672 456.36
14800000 91.6045 152.4 516.435
14900000 92.4762 149.026 505.002
