# Time-averaged data for fix fa
# TimeStep v_vpe v_vke v_vT
100000 38.8256 86.1762 292.023
200000 -14.5343 89.259 302.47
300000 -28.3095 84.5929 286.658
400000 -31.1113 90.9594 308.232
500000 -23.2424 86.9982 294.809
600000 -18.3674 88.3381 299.349
700000 -25.5541 92.3577 312.971
800000 -28.8746 91.2318 309.155
900000 -26.8735 89.1718 302.175
1000000 -31.4308 92.3076 312.801
1100000 -21.1842 93.3007 316.166
1200000 -28.5529 91.0571 308.563
1300000 -32.3167 89.1202 302
1400000 -34.3799 88.6449 300.389
1500000 -35.0128 85.7751 290.664
1600000 -27.9367 93.4004 316.504
1700000 -27.1216 87.6602 297.052
1800000 -31.9599 88.2904 299.188
1900000 -28.0382 89.6899 303.93
2000000 -33.2926 90.9398 308.166
2100000 -36.4681 89.6523 303.803
2200000 -45.1609 84.946 287.855
2300000 -32.3286 89.6765 303.885
2400000 -32.1867 88.2299 298.983
2500000 -40.331 86.3515 292.618
2600000 -39.2403 93.0287 315.245
2700000 -23.2504 88.0355 298.324
2800000 -33.0752 86.58 293.392
2900000 -36.105 85.5208 289.803
3000000 -34.5385 87.1754 295.41
3100000 -47.3463 88.8784 301.18
3200000 -44.2656 88.5248 299.982
3300000 -39.4145 86.4567 292.974
3400000 -35.6844 88.125 298.627
3500000 -43.7182 88.0215 298.277
3600000 -11.2188 88.6237 300.317
3700000 -19.3972 97.2135 329.426
3800000 -35.2456 87.0491 294.982
3900000 -43.5889 86.0877 291.723
4000000 -37.8101 84.2351 285.446
4100000 -30.2521 90.5695 306.911
4200000 -34.3848 91.7808 311.016
4300000 -23.8117 90.8328 307.803
4400000 -31.2001 89.5567 303.479
4500000 -31.336 89.01 301.626
4600000 -23.7707 92.7736 314.38
4700000 -13.7144 83.5909 283.263
4800000 10.2831 93.4652 316.723
4900000 16.3813 99.1603 336.022
5000000 -8.90257 94.8473 321.407
5100000 -8.35942 92.733 314.242
5200000 -17.1649 93.9137 318.243
5300000 -11.4857 99.2246 336.24
5400000 8.00604 100.012 338.91
5500000 -7.91888 99.8816 338.467
5600000 5.86416 98.7643 334.68
5700000 9.51563 102.343 346.807
5800000 -3.00555 102.825 348.441
5900000 12.4423 100.605 340.918
6000000 13.0876 102.187 346.278
6100000 20.1766 105.936 358.982
6200000 7.28638 105.119 356.214
6300000 23.8633 102.013 345.688
6400000 29.03 104.037 352.548
6500000 27.9467 107.519 364.347
6600000 27.8552 102.067 345.874
6700000 35.8758 110.666 375.013
6800000 35.3726 107.269 363.499
6900000 37.3981 108.4 367.334
7000000 42.1278 112.301 380.553
7100000 32.6099 105.431 357.271
7200000 48.6759 109.564 371.278
7300000 58.0971 120.082 406.92
7400000 51.7863 110.143 373.238
7500000 58.5138 110.73 375.23
7600000 59.8989 119.088 403.55
7700000 62.7114 112.183 380.154
7800000 65.3668 114.89 389.327
7900000 75.7363 119.397 404.599
8000000 70.9276 115.301 390.717
8100000 75.4946 122.509 415.143
8200000 66.5714 115.109 390.067
8300000 71.4151 117.695 398.829
8400000 65.7124 120.512 408.375
8500000 79.6832 119.522 405.021
8600000 74.5674 118.418 401.281
8700000 68.4 116.942 396.28
8800000 75.9687 129.403 438.506
8900000 69.2372 122.603 415.463
9000000 72.1312 125.821 426.366
9100000 81.1902 134.266 454.986
9200000 81.0537 129.516 438.887
9300000 83.3556 128.525 435.53
9400000 78.7111 130.55 442.392
9500000 82.3282 135.854 460.366
9600000 83.831 137.39 465.571
9700000 79.9392 126.461 428.537
9800000 86.7937 128.217 434.488
9900000 85.8893 140.256 475.282
10000000 89.6057 136.06 461.063
10100000 87.7951 135.46 459.029
10200000 89.2919 143.902 487.638
10300000 79.5709 130.337 441.671
10400000 87.3654 134.997 457.461
10500000 85.3056 132.887 450.313
10600000 85.1709 140.003 474.424
10700000 92.321 132.785 449.965
10800000 89.6509 131.772 446.532
10900000 89.3907 137.002 464.257
11000000 82.4203 132.803 450.028
11100000 93.808 151.135 512.147
11200000 96.5088 150.334 509.433
11300000 92.0775 140.636 476.57
11400000 92.0644 141.963 481.066
11500000 94.6593 144.26 488.85
11600000 94.5788 148.018 501.585
11700000 95.2723 148.521 503.291
11800000 98.5166 143.978 487.894
11900000 90.6187 147.108 498.503
12000000 94.085 141.096 478.129
12100000 99.7568 156.653 530.848
12200000 97.4769 143.019 484.647
12300000 99.4955 148.232 502.31
12400000 95.358 152.628 517.208
12500000 97.3786 149.056 505.103
12600000 93.1576 149.708 507.312
12700000 92.507 148.06 501.728
12800000 92.0024 147.874 501.098
12900000 100.898 147.667 500.396
13000000 96.5406 145.053 491.539
13100000 89.9771 152.703 517.46
13200000 90.5224 145.385 492.662
13300000 97.8357 147.756 500.698
13400000 97.2482 150.969 511.586
13500000 95.4342 151.492 513.358
13600000 96.2663 149.578 506.871
13700000 92.5245 153.28 519.418
13800000 94.3986 154.857 524.76
13900000 91.4365 138.671 469.91
14000000 92.5946 148.068 501.754
14100000 89.9002 152.621 517.183
14200000 97.5583 145.581 493.329
14300000 92.2852 144.537 489.79
14400000 94.7928 150.457 509.85
14500000 88.0546 147.369 499.386
14600000 91.0416 151.231 512.474
14700000 94.9549 150.636 510.458
14800000 90.7023 142.271 482.112
14900000 94.5316 153.234 519.261
15000000 94.5403 148.798 504.228
15100000 96.8797 154.85 524.738
15200000 90.8883 139.618 473.122
15300000 99.7094 152.012 515.119
15400000 95.0968 149.281 505.866
15500000 92.9484 151.844 514.551
15600000 94.52 157.411 533.414
15700000 95.5594 145.82 494.136
15800000 93.6688 148.015 501.574
15900000 92.6797 148.594 503.536
16000000 86.7745 148.606 503.579
16100000 91.3445 149.571 506.849
16200000 97.8968 149.045 505.067
16300000 91.3351 143.088 484.878
16400000 92.5113 148.501 503.222
16500000 90.9706 150.02 508.369
16600000 97.312 149.71 507.319
16700000 100.562 146.988 498.095
16800000 96.9146 149.7 507.285
16900000 96.0372 148.058 501.722
17000000 95.1817 152.712 517.493
17100000 104.542 149.021 504.986
17200000 92.8261 154.899 524.903
17300000 96.3167 151.815 514.451
17400000 93.4409 153.503 520.172
17500000 96.8407 147.146 498.631
17600000 90.5997 149.103 505.264
17700000 89.6319 143.282 485.538
17800000 97.362 157.044 532.171
17900000 89.3332 144.212 488.689
18000000 94.8608 152.464 516.653
18100000 80.7051 143.366 485.822
18200000 100.304 150.368 509.549
18300000 95.5554 154.043 522.001
18400000 99.8228 154.119 522.259
18500000 97.6982 149.873 507.871
18600000 94.2091 153.449 519.989
18700000 89.3971 148.924 504.654
18800000 96.2027 148.564 503.435
18900000 96.7935 152.395 516.418
19000000 97.8638 145.915 494.459
19100000 88.4658 145.028 491.453
19200000 97.4494 160.139 542.659
19300000 98.3559 153.514 520.209
19400000 95.2467 148.201 502.206
19500000 94.6451 151.956 514.93
19600000 91.1201 145.224 492.117
19700000 94.6163 148.698 503.891
19800000 95.6849 152.967 518.358
19900000 93.2515 153.096 518.795
20000000 95.8957 145.717 493.788
20100000 88.2775 145.228 492.132
20200000 100.023 148.723 503.975
20300000 92.7616 151.794 514.38
20400000 94.3169 147.928 501.28
20500000 90.246 146.64 496.916
20600000 89.629 138.372 468.898
20700000 90.9327 149.553 506.788
20800000 91.4365 145.268 492.267
20900000 91.8899 147.261 499.019
21000000 89.6034 143.592 486.588
21100000 93.1053 147.991 501.492
21200000 88.823 140.521 476.18
21300000 88.3403 140.045 474.566
21400000 95.3298 142.47 482.785
21500000 91.5896 137.425 465.69
21600000 88.1203 138.697 469.999
21700000 92.7793 147.663 500.382
21800000 83.9866 136.589 462.857
21900000 87.7583 141.513 479.542
22000000 83.5007 140.482 476.049
22100000 86.2622 138.615 469.723
22200000 90.9695 136.257 461.731
22300000 93.0326 142.727 483.655
22400000 92.8545 138.45 469.163
22500000 85.177 138.05 467.809
22600000 87.3419 145.47 492.951
22700000 86.5968 138.733 470.122
22800000 91.7921 141.258 478.679
22900000 83.7757 135.566 459.388
23000000 82.404 130.649 442.726
23100000 83.7843 125.39 424.906
23200000 88.1082 139.208 471.733
23300000 83.8075 135.941 460.66
23400000 89.7076 137.899 467.294
23500000 81.3913 131.381 445.207
23600000 82.0616 132.25 448.153
23700000 85.494 137.777 466.883
23800000 84.8129 134.589 456.078
23900000 71.5905 131.71 446.323
24000000 84.3385 128.301 434.773
24100000 73.3349 128.662 435.993
24200000 88.9584 139.667 473.285
24300000 81.4196 130.521 442.295
24400000 82.8934 129.007 437.165
24500000 88.2467 131.525 445.695
24600000 79.4806 135.076 457.73
24700000 80.2833 127.682 432.672
24800000 83.6344 132.859 450.216
24900000 81.8519 133.634 452.843
25000000 77.0455 132.333 448.434
25100000 86.3125 135.885 460.47
25200000 79.5222 122.005 413.436
25300000 79.6308 131.87 446.864
25400000 77.9011 135.472 459.07
25500000 85.1497 125.925 426.719
25600000 77.7172 132.124 447.726
25700000 68.076 119.718 405.687
25800000 85.1718 134.155 454.608
25900000 81.3413 131.054 444.099
26000000 74.4012 124.592 422.202
26100000 80.2881 131.243 444.739
26200000 79.7495 129.021 437.21
26300000 76.7633 126.413 428.372
26400000 78.1432 124.629 422.329
26500000 80.1147 129.642 439.316
26600000 79.4195 123.039 416.938
26700000 77.0967 120.717 409.073
26800000 68.9266 124.609 422.261
26900000 70.2752 125.209 424.292
27000000 60.934 122.133 413.871
27100000 76.2596 129.251 437.991
27200000 70.9833 120.181 407.255
27300000 81.2279 120.226 407.408
27400000 72.3064 121.479 411.654
27500000 72.9846 118.023 399.941
27600000 74.4026 122.844 416.28
27700000 69.6126 120.712 409.055
27800000 69.4168 123.651 419.015
27900000 62.2584 120.858 409.549
28000000 57.8273 117.375 397.746
28100000 66.4726 111.513 377.883
28200000 71.5923 118.358 401.079
28300000 73.9419 120.1 406.981
28400000 70.2829 115.468 391.285
28500000 70.1557 111.493 377.815
28600000 73.4154 121.218 410.77
28700000 70.5207 115.685 392.018
28800000 64.2107 114.085 386.599
