Job started: Tue Mar 24 02:53:23 PM EDT 2026
Running on: della-r3c3n3
Tasks: 4
LAMMPS (29 Aug 2024)
  using 1 OpenMP thread(s) per MPI task
Reading restart file ...
  restart file = 29 Aug 2024, LAMMPS = 29 Aug 2024
  restoring atom style full from restart
  orthogonal box = (-80 -80 -80) to (80 80 80)
  1 by 2 by 2 MPI processor grid
  restoring pair style hybrid/overlay from restart
  restoring bond style harmonic from restart
  restoring angle style harmonic from restart
  1432 atoms
  1331 bonds
  1230 angles
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        1       
  special bond factors coul:  0        0        0       
     2 = max # of 1-2 neighbors
     2 = max # of 1-3 neighbors
     4 = max # of 1-4 neighbors
     6 = max # of special neighbors
  special bonds CPU = 0.000 seconds
  read_restart CPU = 0.009 seconds
Generated 0 of 6 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 10 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 33
  ghost atom cutoff = 33
  binsize = 16.5, bins = 10 10 10
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair lj/cut, perpetual, trim from (2)
      attributes: half, newton on, cut 25
      pair build: trim
      stencil: none
      bin: none
  (2) pair base/rna, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : real
  Current step  : 60000000
  Time step     : 10
Per MPI rank memory allocation (min/avg/max) = 7.33 | 7.33 | 7.331 Mbytes
   Step         PotEng         KinEng         TotEng          Temp          Press         Density    
  67680000  -272.99526      1254.3657      981.37042      294.06967      3.1555344      0.18767795   
  67690000  -234.49083      1297.671       1063.1802      304.22203      1.7506848      0.18767795   
  67700000  -315.91672      1269.2677      953.35098      297.56325     -3.8817416      0.18767795   
  67710000  -267.74417      1278.0736      1010.3295      299.62769      0.51071136     0.18767795   
  67720000  -270.81231      1293.7712      1022.9588      303.30777     -4.2322848      0.18767795   
  67730000  -285.48805      1329.6177      1044.1297      311.71152      2.3765969      0.18767795   
  67740000  -312.08789      1254.8432      942.75531      294.18161      0.70978771     0.18767795   
  67750000  -276.20843      1235.577       959.36854      289.6649       1.8075744      0.18767795   
  67760000  -276.43309      1297.8203      1021.3872      304.25703      3.6336787      0.18767795   
  67770000  -254.48246      1308.8725      1054.39        306.84808      2.0786234      0.18767795   
  67780000  -169.42595      1254.4179      1084.9919      294.0819       0.043412869    0.18767795   
  67790000  -251.83669      1238.4575      986.62084      290.34021      3.2969205      0.18767795   
  67800000  -244.34177      1271.8877      1027.546       298.17748      2.5732584      0.18767795   
  67810000  -270.34356      1275.9702      1005.6266      299.13456      6.8798911      0.18767795   
  67820000  -256.23141      1276.4141      1020.1827      299.23862     -3.7102189      0.18767795   
  67830000  -202.45765      1290.8906      1088.4329      302.63245     -1.7334093      0.18767795   
  67840000  -231.81435      1280.2579      1048.4436      300.13976     -0.9167601      0.18767795   
  67850000  -256.43957      1295.7501      1039.3105      303.7717       0.76832456     0.18767795   
  67860000  -223.70603      1298.8806      1075.1746      304.5056      -1.5529392      0.18767795   
  67870000  -287.64667      1304.8516      1017.2049      305.90542      6.8667384      0.18767795   
  67880000  -280.39894      1266.9389      986.53994      297.01729     -1.0435752      0.18767795   
  67890000  -240.57901      1285.7918      1045.2128      301.43712     -5.4800726      0.18767795   
  67900000  -226.975        1279.2345      1052.2595      299.89984      0.54785757     0.18767795   
  67910000  -222.6606       1281.2466      1058.586       300.37155      3.6362053      0.18767795   
  67920000  -170.70764      1245.6349      1074.9272      292.02284      2.6033066      0.18767795   
  67930000  -242.55524      1292.3919      1049.8367      302.98442      4.4656481      0.18767795   
  67940000  -205.17094      1329.8073      1124.6364      311.75597      14.906635      0.18767795   
  67950000  -172.74668      1296.3028      1123.5561      303.90128     -0.3897235      0.18767795   
  67960000  -194.4694       1324.2342      1129.7648      310.44943      0.65817902     0.18767795   
  67970000  -228.98302      1306.2477      1077.2647      306.23273      6.1834007      0.18767795   
  67980000  -253.09152      1290.7957      1037.7042      302.61021      6.3984676      0.18767795   
  67990000  -156.87295      1267.3031      1110.4301      297.10267     -5.0009005      0.18767795   
  68000000  -131.78993      1302.8216      1171.0317      305.42953     -2.97805        0.18767795   
  68010000  -205.17445      1323.6638      1118.4894      310.31571      4.4757798      0.18767795   
  68020000  -151.64922      1240.1268      1088.4776      290.73154     -1.1454772      0.18767795   
  68030000  -209.08309      1296.6842      1087.6011      303.9907       10.071055      0.18767795   
  68040000  -248.44115      1322.882       1074.4408      310.13241      9.1775734      0.18767795   
  68050000  -162.59427      1253.0851      1090.4908      293.76945     -0.22435931     0.18767795   
  68060000  -212.18464      1301.4104      1089.2257      305.09868      10.825614      0.18767795   
  68070000  -168.34907      1295.1076      1126.7586      303.62109     -7.9926428      0.18767795   
  68080000  -184.93227      1298.919       1113.9868      304.51462      1.7621035      0.18767795   
  68090000  -133.94258      1263.6191      1129.6765      296.239       -0.91706263     0.18767795   
  68100000  -125.70977      1293.0836      1167.3738      303.14658     -5.3629851      0.18767795   
  68110000  -195.26127      1290.4477      1095.1864      302.52862      4.0064857      0.18767795   
  68120000  -186.77359      1283.9133      1097.1397      300.99672     -0.36078628     0.18767795   
  68130000  -188.20962      1293.4706      1105.261       303.23731     -3.641419       0.18767795   
  68140000  -117.21252      1279.3987      1162.1862      299.93833     -6.2550455      0.18767795   
  68150000  -139.66078      1281.9277      1142.2669      300.53121      6.1682395      0.18767795   
  68160000  -139.94769      1294.1045      1154.1569      303.38592     -0.73276983     0.18767795   
  68170000  -117.11235      1290.9889      1173.8765      302.6555       0.062628029    0.18767795   
  68180000  -191.77487      1272.0427      1080.2678      298.2138       6.9537519      0.18767795   
  68190000  -148.1794       1249.274       1101.0946      292.87599     -7.7605224      0.18767795   
  68200000  -208.13313      1269.9142      1061.781       297.7148      -3.8031635      0.18767795   
  68210000  -161.96305      1315.42        1153.4569      308.38305      4.0437424      0.18767795   
  68220000  -210.48967      1246.4906      1036.0009      292.22345     -0.35449452     0.18767795   
  68230000  -176.586        1245.2847      1068.6987      291.94075     -4.7102816      0.18767795   
  68240000  -206.72724      1267.9542      1061.227       297.25532     -8.6230019      0.18767795   
  68250000  -190.85237      1241.2299      1050.3775      290.99014     -13.318559      0.18767795   
  68260000  -288.93638      1256.7691      967.83271      294.63311      0.043513371    0.18767795   
  68270000  -280.38849      1287.8038      1007.4153      301.9088      -4.1496516      0.18767795   
  68280000  -233.81363      1289.3702      1055.5565      302.27601      4.6059773      0.18767795   
  68290000  -228.27437      1255.8394      1027.565       294.41515      2.6628862      0.18767795   
  68300000  -189.62195      1311.6223      1122.0004      307.49274      6.6109394      0.18767795   
  68310000  -224.53021      1293.9734      1069.4432      303.35519      1.2636474      0.18767795   
  68320000  -247.04792      1283.0559      1036.008       300.79572      6.4300789      0.18767795   
  68330000  -215.21639      1250.6852      1035.4688      293.20682      1.5677534      0.18767795   
  68340000  -199.15364      1263.6019      1064.4482      296.23497      4.0563907      0.18767795   
  68350000  -153.47438      1303.8468      1150.3724      305.66987      4.7283293      0.18767795   
  68360000  -147.39381      1228.1278      1080.734       287.91853      5.2857539      0.18767795   
  68370000  -220.43369      1312.9767      1092.543       307.81026      2.3843679      0.18767795   
  68380000  -138.80831      1258.6463      1119.838       295.07321      8.7641083      0.18767795   
  68390000  -282.42716      1270.0682      987.64108      297.75092      5.2218693      0.18767795   
  68400000  -270.33803      1331.6043      1061.2663      312.17726      0.48459953     0.18767795   
  68410000  -248.44638      1286.0371      1037.5907      301.49461      8.649957       0.18767795   
  68420000  -228.89986      1303.7436      1074.8437      305.64567      0.9977111      0.18767795   
  68430000  -237.79348      1314.8382      1077.0448      308.24667     -3.4649156      0.18767795   
  68440000  -258.19755      1231.1526      972.95504      288.62766     -3.879193       0.18767795   
  68450000  -253.01945      1283.7981      1030.7787      300.96972      6.5121191      0.18767795   
  68460000  -285.97884      1251.146       965.16715      293.31485     -6.8730305      0.18767795   
  68470000  -242.82376      1247.3675      1004.5438      292.42904     -2.8306698      0.18767795   
  68480000  -280.72684      1281.6533      1000.9264      300.46689     -6.0807766      0.18767795   
  68490000  -288.13281      1302.5438      1014.411       305.36441      6.8842739      0.18767795   
  68500000  -303.22463      1265.9591      962.73448      296.78759     -0.87063774     0.18767795   
  68510000  -301.765        1259.8467      958.08169      295.35462      2.3142048      0.18767795   
  68520000  -241.63984      1254.2331      1012.5933      294.03859      11.11405       0.18767795   
  68530000  -237.50146      1310.8592      1073.3577      307.31383     -1.5251866      0.18767795   
  68540000  -194.98888      1246.7953      1051.8064      292.29489      1.660362       0.18767795   
  68550000  -184.13502      1250.6434      1066.5084      293.19702     -1.9045844      0.18767795   
  68560000  -230.73918      1279.827       1049.0878      300.03874      6.8873109      0.18767795   
  68570000  -208.04941      1253.1706      1045.1212      293.7895      -2.0508376      0.18767795   
  68580000  -245.51185      1258.3348      1012.8229      295.00016      6.7661043      0.18767795   
  68590000  -239.2338       1276.8712      1037.6374      299.3458      -4.9413327      0.18767795   
  68600000  -290.86499      1263.5979      972.73295      296.23405     -2.6898553      0.18767795   
  68610000  -189.97071      1313.4441      1123.4734      307.91984      2.4534444      0.18767795   
  68620000  -294.67457      1231.2451      936.57052      288.64934     -3.1143892      0.18767795   
  68630000  -288.54573      1307.9204      1019.3746      306.62486      3.43106        0.18767795   
  68640000  -257.40996      1271.9525      1014.5425      298.19266      2.4435519      0.18767795   
  68650000  -218.79901      1294.9592      1076.1602      303.58629     -5.1591515      0.18767795   
  68660000  -227.4987       1360.4058      1132.9071      318.92938     -2.3113733      0.18767795   
  68670000  -301.98922      1326.4435      1024.4542      310.96736     -0.20795553     0.18767795   
  68680000  -230.60575      1305.9504      1075.3446      306.16302     -0.54828809     0.18767795   
  68690000  -231.60095      1261.5234      1029.9225      295.7477       4.2595019      0.18767795   
  68700000  -214.79609      1295.8742      1081.0781      303.80078      9.3303036      0.18767795   
  68710000  -212.2584       1282.4499      1070.1915      300.65365     -7.6864182      0.18767795   
  68720000  -178.41827      1308.04        1129.6218      306.65291      6.1670298      0.18767795   
  68730000  -238.72483      1260.1403      1021.4154      295.42344      1.3934107      0.18767795   
  68740000  -157.1454       1308.0776      1150.9322      306.66173      7.7688782      0.18767795   
  68750000  -217.71156      1266.8236      1049.1121      296.99027      8.6637479      0.18767795   
  68760000  -193.93457      1297.2309      1103.2964      304.11887      0.21449848     0.18767795   
  68770000  -275.42113      1276.3485      1000.9274      299.22325      8.3936646      0.18767795   
  68780000  -184.87435      1290.1405      1105.2661      302.4566       0.16109779     0.18767795   
  68790000  -290.62616      1288.5066      997.88041      302.07355      1.4310039      0.18767795   
  68800000  -251.82355      1258.545       1006.7215      295.04946     -3.7863818      0.18767795   
  68810000  -227.03769      1309.9478      1082.9101      307.10018     -10.12986       0.18767795   
  68820000  -275.5759       1312.6062      1037.0303      307.7234      -1.7340297      0.18767795   
  68830000  -251.48515      1301.1336      1049.6484      305.03379     -0.94921161     0.18767795   
  68840000  -260.51349      1322.3918      1061.8783      310.01749     -0.72720944     0.18767795   
  68850000  -250.36143      1299.592       1049.2306      304.67239     -2.2866255      0.18767795   
  68860000  -139.01395      1304.5382      1165.5243      305.83196     -0.95097028     0.18767795   
  68870000  -148.06147      1247.6158      1099.5543      292.48724     -5.468747       0.18767795   
  68880000  -167.89579      1291.0543      1123.1585      302.67083      8.868285       0.18767795   
  68890000  -232.54218      1319.0307      1086.4885      309.22954     -1.8423071      0.18767795   
  68900000  -199.31978      1262.3422      1063.0224      295.93966      2.1350014      0.18767795   
  68910000  -213.6469       1239.1748      1025.5279      290.50835     -1.1216708      0.18767795   
  68920000  -218.9859       1278.9816      1059.9957      299.84054     -4.3940758      0.18767795   
  68930000  -185.21132      1279.5338      1094.3225      299.97001      10.589412      0.18767795   
  68940000  -218.37956      1251.8548      1033.4752      293.48102      9.6140515      0.18767795   
  68950000  -134.8899       1219.9193      1085.0294      285.99417     -5.9991199      0.18767795   
  68960000  -148.28405      1292.9076      1144.6236      303.10532     -6.9690628      0.18767795   
  68970000  -150.65327      1327.0766      1176.4233      311.11579     -7.6319085      0.18767795   
  68980000  -202.22434      1235.5276      1033.3032      289.65332      2.390302       0.18767795   
  68990000  -142.35604      1254.6678      1112.3117      294.14049      6.9878841      0.18767795   
  69000000  -150.46707      1206.1129      1055.6459      282.75744     -6.3247764      0.18767795   
  69010000  -177.67591      1313.9812      1136.3052      308.04574     -5.6117263      0.18767795   
  69020000  -226.05474      1309.7068      1083.652       307.04366      2.0676165      0.18767795   
  69030000  -213.57053      1300.6874      1087.1168      304.92918      5.5384826      0.18767795   
  69040000  -211.84286      1241.3855      1029.5427      291.02664      2.5763296      0.18767795   
  69050000  -200.81184      1250.708       1049.8962      293.21217     -10.70029       0.18767795   
  69060000  -156.63221      1322.3231      1165.6909      310.00139      3.231457       0.18767795   
  69070000  -180.40559      1303.0413      1122.6357      305.48104      5.373634       0.18767795   
  69080000  -148.53965      1220.4815      1071.9419      286.12597     -0.2124665      0.18767795   
  69090000  -237.49588      1260.2656      1022.7697      295.45282      3.4444843      0.18767795   
  69100000  -188.47728      1264.0823      1075.605       296.34759      0.4120149      0.18767795   
  69110000  -216.16822      1245.3051      1029.1368      291.94552      8.0120133      0.18767795   
  69120000  -197.082        1317.6082      1120.5261      308.89604      2.421764       0.18767795   
  69130000  -158.82617      1247.3114      1088.4852      292.41589     -5.2735784      0.18767795   
  69140000  -186.95209      1273.0755      1086.1234      298.45593      6.8921637      0.18767795   
  69150000  -215.34886      1271.8771      1056.5282      298.17499      9.064337       0.18767795   
  69160000  -179.41564      1265.614       1086.1984      296.7067      -6.0152145      0.18767795   
  69170000  -174.98186      1290.2606      1115.2787      302.48475      0.10021675     0.18767795   
  69180000  -216.08838      1270.3968      1054.3084      297.82794      8.5919505      0.18767795   
  69190000  -301.11969      1359.1568      1058.0371      318.63658     -5.1064581      0.18767795   
  69200000  -239.52699      1251.383       1011.856       293.37042      1.2876084      0.18767795   
  69210000  -265.56075      1285.5406      1019.9799      301.37823     -4.0606565      0.18767795   
  69220000  -189.7783       1285.3602      1095.5819      301.33593      4.2270524      0.18767795   
  69230000  -266.52959      1292.7779      1026.2483      303.0749       7.6146158      0.18767795   
  69240000  -212.1446       1264.2814      1052.1368      296.39428      2.6576245      0.18767795   
  69250000  -197.5543       1230.5126      1032.9583      288.47763      1.921677       0.18767795   
  69260000  -146.05605      1298.5097      1152.4537      304.41866     -5.7076503      0.18767795   
  69270000  -257.44988      1224.3532      966.90329      287.03362     -1.2653382      0.18767795   
  69280000  -227.21057      1281.1128      1053.9022      300.34018     -7.095457       0.18767795   
  69290000  -220.116        1301.7361      1081.6201      305.17505     -1.4839242      0.18767795   
  69300000  -242.55898      1243.0472      1000.4882      291.4162       10.006813      0.18767795   
  69310000  -210.97073      1292.7102      1081.7394      303.05903     -2.885193       0.18767795   
  69320000  -269.53283      1289.0495      1019.5167      302.20084      0.96020099     0.18767795   
  69330000  -230.64506      1271.42        1040.7749      298.06783      2.7558744      0.18767795   
  69340000  -250.4913       1289.348       1038.8567      302.27081      5.354977       0.18767795   
  69350000  -255.5772       1266.2812      1010.704       296.8631       2.4815331      0.18767795   
  69360000  -197.63623      1264.6707      1067.0345      296.48554      4.2983348      0.18767795   
  69370000  -186.31717      1293.7877      1107.4706      303.31165      1.0646972      0.18767795   
  69380000  -215.50822      1266.6927      1051.1845      296.95957     -2.5696583      0.18767795   
  69390000  -232.81711      1318.6339      1085.8168      309.13652     -0.63383247     0.18767795   
  69400000  -242.79054      1281.2055      1038.415       300.36192      3.5075846      0.18767795   
  69410000  -159.97176      1300.8232      1140.8515      304.96103     -0.93455013     0.18767795   
  69420000  -198.3725       1248.5381      1050.1656      292.70347      3.9115597      0.18767795   
  69430000  -195.75102      1244.6804      1048.9294      291.79908      0.058524561    0.18767795   
  69440000  -195.66373      1305.205       1109.5412      305.98827      10.09536       0.18767795   
  69450000  -199.48199      1289.2309      1089.7489      302.24337      4.834984       0.18767795   
  69460000  -153.81176      1278.4717      1124.6599      299.721        2.9441712      0.18767795   
  69470000  -204.76609      1293.3415      1088.5754      303.20703     -0.55915609     0.18767795   
  69480000  -214.18186      1281.8521      1067.6703      300.5135       0.89597518     0.18767795   
  69490000  -288.76109      1273.3146      984.55346      298.51198     -4.6005182      0.18767795   
  69500000  -290.48055      1301.5044      1011.0239      305.12073      4.115271       0.18767795   
  69510000  -202.25408      1291.0631      1088.809       302.6729       4.5734374      0.18767795   
  69520000  -181.67653      1259.7005      1078.024       295.32036     -1.4781884      0.18767795   
  69530000  -228.24672      1257.8186      1029.5719      294.87916      4.9505868      0.18767795   
  69540000  -213.75426      1271.7815      1058.0273      298.15259      4.1790895      0.18767795   
  69550000  -155.61003      1287.9296      1132.3195      301.93828     -4.3760191      0.18767795   
  69560000  -257.80328      1281.0934      1023.2901      300.33563      2.1124039      0.18767795   
  69570000  -270.77214      1285.1417      1014.3696      301.28471     -2.2518132      0.18767795   
  69580000  -221.28681      1268.6635      1047.3767      297.42161      3.2801706      0.18767795   
  69590000  -232.11396      1267.5293      1035.4153      297.1557       3.3988681      0.18767795   
  69600000  -232.91691      1224.4292      991.51232      287.05146     -7.0694627      0.18767795   
  69610000  -163.00568      1274.9007      1111.895       298.88383      0.73641118     0.18767795   
  69620000  -202.00819      1320.1337      1118.1255      309.48811      4.5800093      0.18767795   
  69630000  -179.97911      1339.2694      1159.2903      313.97423      0.65175073     0.18767795   
  69640000  -173.31861      1284.3625      1111.0439      301.10202      2.2743433      0.18767795   
  69650000  -174.24367      1289.2294      1114.9857      302.243        4.3774887      0.18767795   
  69660000  -146.30527      1304.6712      1158.3659      305.86314      0.47314085     0.18767795   
  69670000  -135.87223      1280.9223      1145.05        300.29551     -2.5428508      0.18767795   
  69680000  -177.38126      1265.6884      1088.3071      296.72413      0.055649576    0.18767795   
  69690000  -251.00488      1281.1748      1030.1699      300.35471      1.4312323      0.18767795   
  69700000  -142.03596      1303.3574      1161.3215      305.55514     -0.22206233     0.18767795   
  69710000  -261.1001       1302.5497      1041.4496      305.36578      5.5368787      0.18767795   
  69720000  -224.44643      1266.9035      1042.4571      297.009       -0.45018246     0.18767795   
  69730000  -211.65214      1267.3654      1055.7133      297.11728      0.72153506     0.18767795   
  69740000  -205.37438      1271.714       1066.3396      298.13676      9.3181902      0.18767795   
  69750000  -215.2473       1207.1189      991.87161      282.99328      8.2604373      0.18767795   
  69760000  -184.41695      1292.7189      1108.302       303.06108      0.11633782     0.18767795   
  69770000  -173.1082       1271.9093      1098.8011      298.18254     -5.9725309      0.18767795   
  69780000  -244.78051      1265.889       1021.1085      296.77116      3.0035963      0.18767795   
  69790000  -174.70292      1277.7903      1103.0874      299.56126     -5.9978476      0.18767795   
  69800000  -134.29746      1332.4713      1198.1738      312.3805       7.3048554      0.18767795   
  69810000  -164.14441      1257.3629      1093.2185      294.77232     -12.591714      0.18767795   
  69820000  -180.08968      1271.8622      1091.7725      298.17149     -0.26586706     0.18767795   
  69830000  -230.1163       1328.4129      1098.2966      311.42907     -2.1878304      0.18767795   
  69840000  -159.49924      1281.91        1122.4108      300.52708     -2.572472       0.18767795   
  69850000  -183.50758      1289.6865      1106.1789      302.35018      8.3334437      0.18767795   
  69860000  -182.23812      1286.8439      1104.6057      301.68375     -0.25959913     0.18767795   
  69870000  -166.07273      1291.8654      1125.7927      302.86099      1.394022       0.18767795   
  69880000  -200.36647      1337.4454      1137.0789      313.54662      1.3977887      0.18767795   
  69890000  -236.54448      1274.5727      1038.0282      298.80693     -6.3136823      0.18767795   
  69900000  -172.64432      1233.1425      1060.4982      289.09417      2.2911543      0.18767795   
  69910000  -257.42651      1304.2224      1046.7959      305.75792     -2.4398852      0.18767795   
  69920000  -189.27277      1292.6345      1103.3617      303.0413       3.7163717      0.18767795   
  69930000  -207.11603      1301.5893      1094.4733      305.14063      7.5110978      0.18767795   
  69940000  -210.84654      1280.3899      1069.5433      300.17069      5.5587601      0.18767795   
  69950000  -205.70818      1247.8498      1042.1416      292.54209     -7.176428       0.18767795   
  69960000  -242.88381      1305.0318      1062.148       305.94767      0.34134028     0.18767795   
  69970000  -221.19254      1265.2594      1044.0669      296.62356     -4.1100422      0.18767795   
  69980000  -209.94437      1269.7246      1059.7802      297.67036      3.1425888      0.18767795   
  69990000  -174.78709      1313.4313      1138.6442      307.91684      11.126139      0.18767795   
  70000000  -268.16472      1252.676       984.51124      293.67353     -4.0390572      0.18767795   
  70010000  -262.10868      1256.4113      994.30266      294.54924     -1.2760574      0.18767795   
  70020000  -236.46362      1240.4235      1003.9599      290.80111      8.2935728      0.18767795   
  70030000  -162.1924       1363.1946      1201.0022      319.58318      3.485223       0.18767795   
  70040000  -211.85489      1274.1913      1062.3364      298.71752      7.0052035      0.18767795   
  70050000  -214.95628      1271.3906      1056.4343      298.06093      3.2076898      0.18767795   
  70060000  -293.74061      1315.4569      1021.7163      308.3917      -0.3229651      0.18767795   
  70070000  -215.92347      1280.5439      1064.6204      300.20681      9.8433543      0.18767795   
  70080000  -232.57213      1284.9881      1052.4159      301.24869     -0.25695095     0.18767795   
  70090000  -222.80651      1272.5464      1049.7399      298.33191     -0.51086012     0.18767795   
  70100000  -160.85901      1263.1329      1102.2739      296.12504      3.6917385      0.18767795   
  70110000  -231.55446      1245.6162      1014.0617      292.01845     -7.6732361      0.18767795   
  70120000  -176.99531      1306.1551      1129.1598      306.21102     -6.8634163      0.18767795   
  70130000  -186.67353      1295.3933      1108.7198      303.68807     -2.5188892      0.18767795   
  70140000  -211.48307      1293.3458      1081.8627      303.20805     -3.5031896      0.18767795   
  70150000  -162.78868      1328.9862      1166.1975      311.56347      5.3282903      0.18767795   
  70160000  -261.39175      1337.5783      1076.1865      313.57777      0.9641182      0.18767795   
  70170000  -134.14026      1259.2083      1125.0681      295.20496     -3.2955558      0.18767795   
  70180000  -189.56365      1274.9161      1085.3525      298.88745     -0.22983969     0.18767795   
  70190000  -177.21656      1305.5946      1128.3781      306.07963      1.4830783      0.18767795   
  70200000  -275.73755      1276.0543      1000.3167      299.15428     -1.9731413      0.18767795   
  70210000  -284.78329      1277.9519      993.1686       299.59915     -3.4042314      0.18767795   
  70220000  -291.68012      1267.7186      976.03852      297.20009      1.8334367      0.18767795   
  70230000  -199.16379      1260.3216      1061.1578      295.46595     -7.4399482      0.18767795   
  70240000  -268.54464      1289.5056      1020.961       302.30777     -4.4014591      0.18767795   
  70250000  -279.6667       1236.7707      957.10395      289.94474     -1.3089606      0.18767795   
  70260000  -235.26542      1309.9445      1074.6791      307.09939      2.3716744      0.18767795   
  70270000  -228.00782      1246.6864      1018.6785      292.26935      0.76454007     0.18767795   
  70280000  -236.26542      1291.8566      1055.5912      302.85892      7.4812856      0.18767795   
  70290000  -225.81502      1278.4683      1052.6533      299.72021      6.7573118      0.18767795   
  70300000  -223.93242      1261.0984      1037.166       295.64807      0.64353878     0.18767795   
  70310000  -249.76008      1234.0443      984.28423      289.30559     -5.5602535      0.18767795   
  70320000  -267.68059      1317.3658      1049.6852      308.83922      9.675725       0.18767795   
  70330000  -210.68097      1276.7507      1066.0697      299.31753      1.1911702      0.18767795   
  70340000  -212.9155       1345.7875      1132.872       315.50231     -0.56464586     0.18767795   
  70350000  -150.3149       1276.4885      1126.1736      299.25608      4.9172305      0.18767795   
  70360000  -148.69647      1296.6455      1147.949       303.98162     -10.157707      0.18767795   
  70370000  -161.13101      1254.7326      1093.6016      294.15569      7.2898998      0.18767795   
  70380000  -226.72507      1267.7353      1041.0103      297.20401      0.61878473     0.18767795   
  70390000  -207.05502      1227.4873      1020.4323      287.76839     -1.8443397      0.18767795   
  70400000  -157.67383      1222.4153      1064.7415      286.57933     -4.3604882      0.18767795   
  70410000  -198.85891      1237.8617      1039.0028      290.20052     -2.0670111      0.18767795   
  70420000  -166.73094      1265.2228      1098.4919      296.61498     -0.96831449     0.18767795   
  70430000  -168.08541      1310.7413      1142.6559      307.2862      -6.284604       0.18767795   
  70440000  -142.41419      1257.8065      1115.3923      294.87633      8.3251998      0.18767795   
  70450000  -159.35618      1299.8571      1140.5009      304.73453      9.1712725      0.18767795   
  70460000  -219.85119      1295.5417      1075.6905      303.72284      3.1437776      0.18767795   
  70470000  -177.68053      1257.3312      1079.6507      294.76489      2.4679029      0.18767795   
  70480000  -213.82253      1227.8161      1013.9936      287.84546      3.7467203      0.18767795   
  70490000  -131.77518      1261.6823      1129.9071      295.78495     -6.6512486      0.18767795   
  70500000  -202.0966       1246.6966      1044.6         292.27175      4.0901851      0.18767795   
  70510000  -140.45519      1243.8708      1103.4157      291.60929     -0.032977073    0.18767795   
  70520000  -97.925062      1310.4426      1212.5175      307.21616     -4.703275       0.18767795   
  70530000  -106.29405      1286.0649      1179.7709      301.50114      5.7050096      0.18767795   
  70540000  -176.13479      1271.8296      1095.6948      298.16385     -3.1648165      0.18767795   
  70550000  -154.71938      1269.7046      1114.9853      297.66569      2.939118       0.18767795   
  70560000  -142.29241      1306.3669      1164.0745      306.26068     -3.4261844      0.18767795   
  70570000  -154.23067      1332.9648      1178.7341      312.4962      -2.8699722      0.18767795   
  70580000  -256.42034      1309.2483      1052.828       306.93619     -3.7907896      0.18767795   
  70590000  -211.06541      1275.1327      1064.0673      298.93823     -6.3293724      0.18767795   
  70600000  -167.11115      1279.5772      1112.466       299.98017      3.0971386      0.18767795   
  70610000  -199.48912      1291.2942      1091.8051      302.72708      9.6730633      0.18767795   
  70620000  -202.05898      1252.9881      1050.9291      293.74671      3.3439535      0.18767795   
  70630000  -202.78835      1295.0664      1092.2781      303.61142      2.2404134      0.18767795   
  70640000  -259.45102      1266.139       1006.688       296.82978      1.6721017      0.18767795   
  70650000  -213.95805      1285.3269      1071.3689      301.32813      12.693945      0.18767795   
  70660000  -143.25544      1282.1544      1138.899       300.58438     -1.0101673      0.18767795   
  70670000  -209.86163      1338.5084      1128.6468      313.79583      1.0807015      0.18767795   
  70680000  -247.33712      1293.1023      1045.7652      303.15096     -1.9715594      0.18767795   
  70690000  -218.87201      1240.9419      1022.0698      290.92262      2.9492671      0.18767795   
  70700000  -165.39192      1267.4316      1102.0397      297.1328      -4.6095275      0.18767795   
  70710000  -131.09251      1264.7723      1133.6797      296.50935     -0.89230832     0.18767795   
  70720000  -168.75301      1296.7368      1127.9838      304.00303     -3.4169723      0.18767795   
  70730000  -259.27463      1258.2696      998.995        294.9849       3.2653437      0.18767795   
  70740000  -204.38011      1323.3288      1118.9487      310.23717      2.6530118      0.18767795   
  70750000  -233.63816      1302.3334      1068.6952      305.31506      5.3798526      0.18767795   
  70760000  -188.88662      1238.0079      1049.1213      290.2348      -3.8154955      0.18767795   
  70770000  -226.71186      1287.1528      1060.4409      301.75618      4.678235       0.18767795   
  70780000  -202.22772      1259.8525      1057.6248      295.35599     -3.6843546      0.18767795   
  70790000  -208.28349      1263.0715      1054.788       296.11062     -6.6859562      0.18767795   
  70800000  -300.37448      1268.4518      968.07731      297.37197      0.78063025     0.18767795   
  70810000  -193.62683      1295.174       1101.5472      303.63665      3.8866258      0.18767795   
  70820000  -228.82047      1269.3711      1040.5507      297.5875       3.3905386      0.18767795   
  70830000  -203.58906      1297.328       1093.7389      304.14162     -4.1814187      0.18767795   
  70840000  -185.9269       1270.6902      1084.7633      297.89675      3.2208857      0.18767795   
  70850000  -256.48043      1277.7417      1021.2613      299.54988     -1.3949663      0.18767795   
  70860000  -238.80942      1295.1921      1056.3827      303.64088     -5.5254577      0.18767795   
  70870000  -151.0903       1260.0491      1108.9588      295.40207     -5.8765438      0.18767795   
  70880000  -126.54521      1283.1354      1156.5902      300.81434     -1.5183721      0.18767795   
