time_ns,Pe
0.0,178.20119
0.09999999999999999,61.92627
0.19999999999999998,71.977757
0.3,55.968688
0.39999999999999997,46.367877
0.5,51.855948
0.6,49.931624
0.7,51.4944
0.7999999999999999,55.387641
0.8999999999999999,54.42477
1.0,54.354698
1.0999999999999999,60.32462
1.2,52.880845
1.3,46.169777
1.4,48.855552
1.5,63.457185
1.5999999999999999,67.31545
1.7,56.674657
1.7999999999999998,52.561021
1.9,28.352021
2.0,37.735579
2.1,24.800886
2.1999999999999997,14.632759
2.3,10.734596
2.4,11.233188
2.5,24.192199
2.6,44.878241
2.6999999999999997,32.205579
2.8,22.038777
2.9,10.862368
3.0,-17.956319
3.0999999999999996,-17.994388
3.1999999999999997,-18.263941
3.3,-3.7961852
3.4,-10.995425
3.5,-19.997777
3.5999999999999996,-10.691513
3.6999999999999997,-20.50481
3.8,-32.993034
3.9,-17.405553
4.0,-25.096741
4.1,-29.256457
4.2,-6.6415495
4.3,-27.082515
4.3999999999999995,-23.280726
4.5,-14.043151
4.6,-10.817292
4.7,-9.2802036
4.8,-27.063335
4.8999999999999995,-39.322956
5.0,-39.45711
5.1,-28.451139
5.2,-22.269921
5.3,-39.812712
5.3999999999999995,-43.917964
5.5,-37.280005
5.6,-34.098774
5.7,-41.010015
5.8,-10.95992
5.8999999999999995,-26.181234
6.0,-17.796678
6.1,-36.26455
6.199999999999999,-28.836007
6.3,-27.032809
6.3999999999999995,-25.16144
6.5,0.66393942
6.6,-19.214551
6.699999999999999,-26.457383
6.8,-20.667867
6.8999999999999995,-32.699494
7.0,-45.758615
7.1,-40.013077
7.199999999999999,-23.380018
7.3,-40.819697
7.3999999999999995,-39.063933
7.5,-32.702835
7.6,-26.743883
7.699999999999999,-17.166326
7.8,-46.10035
7.8999999999999995,-45.241115
8.0,-39.986865
8.1,-42.020531
8.2,-39.412851
8.299999999999999,-18.414528
8.4,-17.657031
8.5,-26.214023
8.6,-32.089577
8.7,-43.720929
8.799999999999999,-26.932733
8.9,-36.766729
9.0,-34.900483
9.1,-22.126251
9.2,12.520997
9.299999999999999,-11.782152
9.4,-18.125794
9.5,-21.094619
9.6,-22.554
9.7,-27.49895
9.799999999999999,-23.147183
9.9,-20.2544
10.0,-18.924921
10.1,-42.557936
10.2,-50.552704
10.299999999999999,-58.630588
10.4,-44.867967
10.5,-61.850536
10.6,-48.691113
10.7,-69.587877
10.799999999999999,-49.003553
10.9,-44.485215
11.0,-34.428749
11.1,-37.629795
11.2,-55.884521
11.299999999999999,-42.160682
11.4,-47.98164
11.5,-32.884044
11.6,-53.333118
11.7,-51.821501
11.799999999999999,-39.309193
11.899999999999999,-25.399932
12.0,-50.330452
12.1,-53.443078
12.2,-57.028732
12.299999999999999,-55.480802
12.399999999999999,-54.418699
12.5,-53.872366
12.6,-48.212308
12.7,-63.160872
12.799999999999999,-62.346406
12.899999999999999,-48.730833
13.0,-58.582737
13.1,-25.099774
13.2,-50.547297
13.299999999999999,-38.915951
13.399999999999999,-31.098351
13.5,-32.933968
13.6,-40.841061
13.7,-57.254812
13.799999999999999,-32.459438
13.899999999999999,-54.502951
14.0,-45.522086
14.1,-44.725287
14.2,-41.270663
14.299999999999999,-45.851789
14.399999999999999,-58.864614
14.5,-52.717022
14.6,-49.229487
14.7,-61.468118
14.799999999999999,-59.399571
14.899999999999999,-53.230859
15.0,-39.173475
15.1,-59.305605
15.2,-40.857655
15.299999999999999,-62.087804
15.399999999999999,-69.48234
15.5,-80.727358
15.6,-71.892479
15.7,-75.200097
15.799999999999999,-62.575096
15.899999999999999,-64.345555
16.0,-63.106424
16.099999999999998,-57.606784
16.2,-45.740498
16.3,-47.197694
16.4,-29.175788
16.5,-47.186419
16.599999999999998,-48.669959
16.7,-43.84892
16.8,-58.788098
16.9,-48.223212
17.0,-64.831191
17.099999999999998,-50.638904
17.2,-51.312818
17.3,-61.913317
17.4,-49.871095
17.5,-72.387563
17.599999999999998,-57.305104
17.7,-55.037002
17.8,-64.028741
17.9,-55.78759
18.0,-27.226135
18.099999999999998,-41.420062
18.2,-68.963514
18.3,-64.575964
18.4,-41.729809
18.5,-76.025422
18.599999999999998,-74.857009
18.7,-78.591259
18.8,-61.315964
18.9,-72.975398
19.0,-78.72209
19.099999999999998,-86.056553
19.2,-79.851748
19.3,-72.901839
19.4,-93.087763
19.5,-74.615014
19.599999999999998,-72.311678
19.7,-73.866282
19.8,-76.032592
