time_ns,Rg,RMSD
0.0,103.88021948378815,71.08266454391143
0.5,48.028800891430706,16.981235903442485
1.0,49.88803175695741,28.0831958703312
1.5,39.39180796485765,28.31994454889839
2.0,60.05124960253142,24.484085459065287
2.5,55.590711197321895,22.12791225011607
3.0,35.88025724544971,24.961957016072702
3.5,34.31785609497354,41.940959903111
4.0,26.75843299929002,40.77218208269535
4.5,30.87386774981453,40.17763456241243
5.0,23.240163653796944,44.94714482194631
5.5,25.311132127715037,38.726730279799774
6.0,26.627404082440783,39.19567318315747
6.5,32.925124672629515,40.222784159278866
7.0,27.763172239232187,40.39741406837234
7.5,28.72276827814796,40.37576724974507
8.0,23.37562501870481,41.89071710223432
8.5,26.85752660320011,40.563895451341736
9.0,24.938445012457056,42.02676861725917
9.5,31.777640615114006,38.88745607214082
10.0,25.84874724612678,42.20572004531956
10.5,23.738535997654704,43.55507967190086
11.0,30.91086561521883,41.994585091385844
11.5,26.213290748482894,41.57767160929999
12.0,28.20502064239434,41.3706617573932
12.5,29.048467311463902,41.03058891790649
13.0,30.24312951990276,40.165246225584895
13.5,28.425642337623206,41.11626709999389
14.0,27.59831165314779,41.60339682282033
14.5,23.62512329449149,45.16239352126466
15.0,23.889413706063888,45.84375245663961
15.5,26.94201469991245,41.066013973986266
16.0,28.748115708304617,43.25732080548924
16.5,22.669636317827976,41.109376713531994
17.0,24.800177450991054,41.81763432140243
17.5,26.483775196727287,43.607476651788005
18.0,27.974293334903162,40.53321305053461
18.5,26.791604061980333,44.069514977019665
19.0,23.68545332239478,42.537433654437336
19.5,22.523050379887312,42.70647244086327
20.0,28.766478707054844,41.73750198209076
20.5,24.59724704487291,41.033393036748755
21.0,30.119231332938647,38.713795267231625
21.5,26.762961485118012,38.152417802295105
22.0,28.03192848541932,36.175262449767
22.5,28.51917793783567,42.868060640778126
23.0,32.45835496407561,37.02021727440676
23.5,26.47997326400366,38.549863346805004
24.0,31.871345299841273,36.53770551157978
24.5,27.16689645099018,41.321956908790334
25.0,30.735519002011852,40.23203474229935
25.5,30.801123971045524,40.54149846053912
26.0,33.78019674213782,39.36461833140273
26.5,29.48622019337017,42.993244064915835
27.0,29.71145156945335,42.06085260807481
27.5,24.626843646798054,47.185500323806096
28.0,22.03382725780386,45.23216218217678
28.5,24.588315425609395,42.07278356665969
29.0,23.458148100769943,44.0637688029825
29.5,22.989506448975288,43.82293080956734
30.0,22.325882132398007,44.957771496477555
30.5,23.290756338468583,45.606588496230934
31.0,32.87931785177163,43.18766259249533
31.5,26.346524395990745,41.83751761744569
32.0,30.356031321426613,42.792170205306675
32.5,28.43347496179458,43.48127617913936
33.0,28.023963489588493,42.4246421949705
33.5,28.057258858254432,42.37179274831296
34.0,22.917938503646095,43.49749500563047
34.5,28.95300430007091,42.68549125911356
35.0,32.487293489856974,43.70417282762792
35.5,27.95109606507486,41.62584550550036
36.0,23.627402344504677,42.24397503044974
36.5,29.38078636301836,42.55850793654672
37.0,21.85644560927794,46.72995383321698
37.5,21.217064526463812,45.7051739119957
38.0,30.719949593245687,42.95815271515977
38.5,27.84492943618461,44.70896996565185
39.0,24.253913892128924,43.245123290761704
39.5,30.100890613883706,42.78068931519874
40.0,20.703520487924905,45.9480694358183
40.5,24.789717375672275,43.93803857768257
41.0,23.167218572034454,45.40781437742712
41.5,27.019562536882294,43.85247532478898
42.0,26.958052256977357,43.77617653547687
42.5,28.51601265005124,43.1964169553518
43.0,30.237945917958847,44.38595707321764
43.5,27.867547316285425,43.83239618569611
44.0,29.208168727435243,42.96792087200327
44.5,24.250679725709016,42.097645025832584
45.0,26.793891931351617,44.223743478802895
45.5,21.83866153979849,46.411596850343535
46.0,21.272420394176688,47.51550320562977
46.5,25.19631431162079,44.44682059461739
47.0,21.74128809454361,46.471923214968
47.5,20.97061829149165,46.98361315474572
48.0,20.978561923596082,46.149994824140855
48.5,30.832297953360438,42.1785321010017
49.0,29.648033484136594,43.29010925454776
49.5,33.29411079820079,42.785743247964795
50.0,28.95533228418763,43.15319377982413
50.5,26.467580138124063,43.01419386978703
51.0,23.135058778133487,45.118829338604
51.5,23.626630035365846,43.69325617092639
52.0,22.566116813316704,43.34501727709628
52.5,21.723673957960163,47.03727106457045
53.0,24.30853425229795,43.965379476315526
53.5,23.31571496625143,43.995576338005236
54.0,23.604232793520186,43.22785110097188
54.5,31.573203719956624,44.42735915605242
55.0,30.615498648535066,41.59176247512716
55.5,37.349551574434194,41.902155545506524
56.0,33.49969412467958,42.20468482305312
56.5,36.09312386357785,41.90771853162198
57.0,29.488504849967658,41.819873998815446
57.5,24.676152009394617,43.161104542291866
58.0,24.639881690573425,40.80635534755739
58.5,31.35533562424952,39.036431602754256
59.0,28.46080647078253,39.17687086601079
59.5,24.984109907657423,46.71828194782842
60.0,24.720010269937628,44.748204011757394
60.5,30.75312568789267,41.28585439021145
61.0,26.91739113297364,43.52836894077795
61.5,21.990904235101965,45.847440318278785
62.0,28.74415847642715,43.923030866073624
62.5,26.559901385705423,42.625713098259254
63.0,28.82883154235021,42.793912567246196
63.5,33.24827616647063,41.96919875126592
64.0,31.33130103708632,41.93752310774114
64.5,38.91654381473952,44.35505683112859
65.0,26.21625959302878,44.34422083872149
65.5,28.01444411228239,40.35327824814134
66.0,27.14460773021773,36.4956929666142
66.5,63.82955257339572,25.022068985809458
67.0,24.095862791420473,38.84962718049381
67.5,63.052023146282316,29.917256157605884
68.0,47.606651553301575,16.59894989514456
68.5,42.84521424734167,18.64442915195589
69.0,41.10973031563033,24.95465504868542
69.5,56.75233912602198,20.764805944440457
70.0,41.42011702701109,31.477815333580242
70.5,46.311930917879415,22.72147854020335
71.0,44.19883337468375,23.818505598177914
71.5,50.7564937809109,32.131280400921504
72.0,27.439786211687682,39.98618145950162
72.5,61.08407577223611,30.764441980099242
73.0,46.640117397234306,36.02563466014066
73.5,49.130973019988026,30.563811002335083
74.0,32.279313776510655,36.81532527301029
74.5,58.96572067954975,29.55444385769195
75.0,37.216349413467206,28.3249809328041
75.5,51.93680804324333,39.293429869563056
76.0,53.16940635701028,27.313736439593004
76.5,47.120768284647426,23.944481947071214
77.0,56.806611336368995,27.495593810526245
77.5,27.948232483346068,40.495172896967794
78.0,45.40412303528846,32.55989805162269
78.5,44.130053688219185,22.45365958573321
79.0,31.871407393015307,30.254678332237322
79.5,63.51596146049688,31.118465986799855
80.0,49.29081610169903,30.828722805391433
80.5,58.1747724087346,30.02714560306148
81.0,43.85399135304699,21.32166080991355
81.5,42.737461461561416,24.3651690017835
82.0,43.34868844874414,19.53187001956193
82.5,63.21813999710762,28.470677608183756
83.0,31.543790003816774,34.409686904496866
83.5,32.1086644574325,36.822300319275776
84.0,52.83454889975886,27.233367406540633
84.5,50.74478195045418,22.889350573569946
85.0,36.75312531280938,28.928238618494234
85.5,31.273927942057746,38.41385763634591
86.0,34.777393697629094,49.33280278231256
86.5,34.00113777882691,40.53026500287015
87.0,28.158439665623874,38.295935384488786
87.5,30.598794472286254,39.113256021549894
88.0,38.93801694734841,27.137808551590446
88.5,49.955895126633976,21.762245298327073
89.0,54.56811473703589,27.893321689230607
