# Time-averaged data for fix favg
# TimeStep v_vpe v_vke v_vT v_vE v_vRg
100000 444.501 1067.08 347.22 1511.58 76.3935
200000 345.674 1059.94 344.896 1405.61 80.5768
300000 324.947 1079.75 351.341 1404.69 84.0928
400000 268.045 1072.76 349.068 1340.81 87.0368
500000 296.088 1066.12 346.907 1362.21 90.3017
600000 289.598 1074.14 349.516 1363.74 92.9829
700000 275.795 1062.65 345.777 1338.44 95.3637
800000 290.647 1090.74 354.917 1381.38 97.8797
900000 300.852 1078.09 350.801 1378.94 98.9889
1000000 294.565 1062.4 345.696 1356.96 100.951
1100000 284.456 1074.13 349.515 1358.59 102.508
1200000 314.792 1084.08 352.752 1398.87 103.722
1300000 322.321 1071.58 348.685 1393.9 104.872
1400000 302.707 1083.66 352.615 1386.37 106.95
1500000 319.606 1094.87 356.263 1414.48 108.285
1600000 280.168 1065.82 346.809 1345.99 109.445
1700000 261.374 1079.38 351.221 1340.75 110.319
1800000 261.421 1085.72 353.284 1347.14 112.445
1900000 271.729 1081.14 351.796 1352.87 113.845
2000000 281.376 1079.6 351.292 1360.97 114.37
2100000 255.459 1083.16 352.451 1338.62 116.063
2200000 268.878 1074.51 349.636 1343.39 116.789
2300000 339.675 1080.11 351.458 1419.78 119.301
2400000 282.884 1090.22 354.75 1373.11 122.342
2500000 291.039 1075.31 349.897 1366.35 124.843
2600000 265.848 1075.2 349.861 1341.05 125.854
2700000 303.101 1079.01 351.102 1382.11 127.437
2800000 313.761 1069.09 347.874 1382.85 129.123
2900000 294.431 1079.43 351.239 1373.86 131.276
3000000 277.041 1078.77 351.022 1355.81 133.174
3100000 293.48 1084.18 352.785 1377.66 134.216
3200000 194.155 1082.66 352.289 1276.82 137.064
3300000 226.898 1077.69 350.672 1304.59 139.897
3400000 232.035 1084.49 352.885 1316.53 140.44
3500000 242.921 1065.21 346.612 1308.14 141.263
3600000 232.666 1069.26 347.93 1301.93 141.964
3700000 249.168 1091.04 355.017 1340.21 143.668
3800000 292.664 1089.26 354.437 1381.92 145.272
3900000 290.795 1058.55 344.444 1349.35 146.418
4000000 255.724 1073.91 349.442 1329.63 146.728
4100000 295.039 1079.72 351.334 1374.76 148.697
4200000 292.364 1075.47 349.95 1367.83 149.809
4300000 270.733 1078.52 350.94 1349.25 150.161
4400000 304.181 1076.67 350.341 1380.85 150.601
4500000 290.798 1084.87 353.009 1375.67 151.176
4600000 284.316 1079.15 351.146 1363.46 151.574
4700000 298.068 1066.45 347.013 1364.51 152.634
4800000 278.584 1079.86 351.379 1358.45 151.795
4900000 272.4 1075.09 349.826 1347.49 153.178
5000000 271.29 1100.16 357.984 1371.45 153.981
