# Time-averaged data for fix favg
# TimeStep v_vpe v_vke v_vT v_vE v_vRg
100000 612.164 1815.86 299.943 2428.03 100.979
200000 264.386 1815.41 299.868 2079.79 103.327
300000 51.2277 1819.57 300.556 1870.8 104.871
400000 29.5036 1828.13 301.969 1857.63 106.342
500000 -5.65011 1813.56 299.563 1807.91 108.18
600000 -60.5329 1823.98 301.284 1763.45 109.604
700000 -24.8884 1815.05 299.809 1790.17 110.782
800000 -49.6006 1811.98 299.301 1762.38 111.379
900000 -51.7475 1807.61 298.581 1755.87 112.534
1000000 -27.8823 1806.69 298.428 1778.81 114.318
1100000 -71.4503 1818.52 300.382 1747.07 116.045
1200000 -23.161 1826.74 301.74 1803.58 117.399
1300000 -87.6053 1823.98 301.284 1736.37 118.547
1400000 -145.576 1814.16 299.662 1668.59 119.714
1500000 -114.238 1812.04 299.311 1697.8 120.428
1600000 -88.868 1822.18 300.987 1733.32 122.125
1700000 -131.444 1819.78 300.591 1688.34 123.323
1800000 -163.566 1828.12 301.967 1664.55 124.699
1900000 -129.594 1802.37 297.714 1672.78 125.361
2000000 -146.815 1790.3 295.72 1643.48 126.622
2100000 -174.84 1814.86 299.778 1640.02 128.028
2200000 -131.548 1804.73 298.104 1673.18 130.194
2300000 -138.341 1818.29 300.344 1679.95 131.599
2400000 -146.75 1816.97 300.126 1670.22 131.72
2500000 -94.5129 1817.82 300.266 1723.31 132.03
2600000 -145.422 1826.7 301.734 1681.28 131.289
2700000 -144.69 1817.18 300.16 1672.49 132.668
2800000 -154.297 1829.06 302.122 1674.76 132.926
2900000 -93.2198 1821.95 300.949 1728.74 134.71
3000000 -77.7927 1822.55 301.048 1744.76 135.427
3100000 -57.6698 1840.74 304.052 1783.07 137.07
3200000 -49.0594 1817.59 300.229 1768.53 137.765
3300000 -47.4224 1822.23 300.994 1774.8 137.421
3400000 -51.0262 1809.68 298.922 1758.65 137.512
3500000 -56.9681 1807.32 298.533 1750.36 138.215
3600000 -108.696 1819.87 300.605 1711.17 139.648
3700000 -89.5919 1795.67 296.608 1706.08 141.532
3800000 -114.707 1811.44 299.212 1696.73 143.281
3900000 -155.869 1817.36 300.191 1661.5 143.955
4000000 -113.91 1811.5 299.222 1697.59 144.922
4100000 -45.8091 1812.68 299.417 1766.87 145.252
4200000 -91.8871 1825.99 301.616 1734.1 146.415
4300000 -28.0512 1811.77 299.267 1783.72 148.031
4400000 -133.083 1829.78 302.241 1696.69 148.666
4500000 -80.9726 1803.05 297.827 1722.08 149.571
4600000 -39.4189 1809.87 298.954 1770.45 149.826
4700000 -64.4558 1798.47 297.07 1734.01 149.97
4800000 -82.7715 1830.41 302.346 1747.64 150.323
4900000 -142.556 1813.08 299.484 1670.53 151.101
5000000 -127.979 1824.03 301.292 1696.05 151.925
