# Time-averaged data for fix favg
# TimeStep v_vpe v_vke v_vT v_vE v_vRg
100000 327.585 1104.27 300.942 1431.86 74.1962
200000 201.632 1103.73 300.795 1305.36 76.7721
300000 110.609 1103.79 300.811 1214.4 78.4247
400000 48.1747 1104.86 301.103 1153.03 79.7774
500000 26.3137 1112.3 303.13 1138.61 81.2216
600000 -8.51992 1093.62 298.038 1085.1 83.4669
700000 -69.2739 1094.65 298.32 1025.37 85.0623
800000 -53.7067 1096.7 298.878 1042.99 85.8154
900000 -87.1157 1105.21 301.198 1018.09 87.1856
1000000 -69.8362 1098.65 299.41 1028.81 88.2611
1100000 -46.0872 1085.41 295.802 1039.32 88.578
1200000 -19.3729 1099.35 299.602 1079.98 88.9187
1300000 -70.1668 1094.89 298.387 1024.73 89.5542
1400000 -85.9916 1101.28 300.126 1015.28 89.6642
1500000 -51.6536 1104.13 300.904 1052.48 90.0753
1600000 -70.6498 1101.88 300.292 1031.23 92.3945
1700000 -56.7876 1112.72 303.245 1055.93 93.3796
1800000 -70.8944 1110.66 302.684 1039.77 93.7087
1900000 -51.1234 1108.47 302.086 1057.34 95.8151
2000000 -64.3185 1091.08 297.347 1026.76 97.5885
2100000 -83.2982 1091.21 297.383 1007.91 98.1254
2200000 -88.5961 1097.98 299.227 1009.38 98.4753
2300000 -73.8556 1107.05 301.701 1033.2 98.8702
2400000 -32.8804 1097.8 299.18 1064.92 100.856
2500000 -53.2427 1110.77 302.712 1057.52 102.794
2600000 -27.6013 1091.46 297.451 1063.86 102.864
2700000 -32.0147 1094.37 298.244 1062.35 103.069
2800000 -28.0088 1113.93 303.574 1085.92 102.977
2900000 -66.2501 1102.96 300.586 1036.71 104.574
3000000 -33.1103 1102.24 300.39 1069.13 105.943
3100000 -68.1271 1107.05 301.701 1038.93 106.601
3200000 -93.5776 1110.13 302.539 1016.55 107.378
3300000 -106.388 1114.8 303.813 1008.42 107.406
3400000 -105.583 1096.63 298.861 991.051 107.591
3500000 -80.4167 1091.39 297.431 1010.97 108.189
3600000 -65.2597 1105.36 301.24 1040.1 107.335
3700000 -58.0302 1110.29 302.582 1052.26 108.111
3800000 -106.139 1099.48 299.638 993.345 109.109
3900000 -90.8197 1089.96 297.044 999.145 109.51
4000000 -72.5801 1088.89 296.751 1016.31 110.657
4100000 -63.6422 1100.46 299.904 1036.82 110.887
4200000 -27.559 1095.41 298.529 1067.85 112.15
4300000 -30.2361 1109.66 302.411 1079.42 113.24
4400000 -52.166 1100.2 299.833 1048.03 114.46
4500000 -83.2732 1094 298.144 1010.73 115.348
4600000 -57.4449 1110.04 302.515 1052.6 117.532
4700000 -37.9217 1092.29 297.676 1054.37 118.17
4800000 -78.4343 1103.74 300.798 1025.31 118.287
4900000 -51.8164 1097.76 299.167 1045.94 117.884
5000000 -26.7706 1099.81 299.726 1073.04 119.803
