# Time-averaged data for fix favg
# TimeStep v_vpe v_vke v_vT v_vE v_vRg
100000 151.699 476.061 300.769 627.76 72.6559
200000 104.503 478.813 302.508 583.316 74.0805
300000 68.8077 467.368 295.277 536.175 75.2899
400000 72.5544 470.476 297.241 543.031 79.523
500000 52.214 471.58 297.938 523.794 79.4662
600000 51.775 474.912 300.043 526.687 80.9187
700000 -3.8635 478.104 302.06 474.241 81.9056
800000 -21.6108 477.557 301.714 455.946 83.1883
900000 1.4062 477.42 301.628 478.826 86.0167
1000000 24.113 478.941 302.589 503.054 86.1525
1100000 13.5856 483.492 305.464 497.077 86.111
1200000 0.952089 474.315 299.666 475.267 86.9557
1300000 -7.72228 473.557 299.187 465.835 89.1712
1400000 -13.8613 481.896 304.456 468.034 90.1395
1500000 -22.3486 472.565 298.561 450.217 90.3838
1600000 -38.1959 479.501 302.943 441.305 91.7998
1700000 -65.4418 468.669 296.1 403.228 92.4263
1800000 -69.7142 469.335 296.52 399.621 91.6828
1900000 -55.499 476.62 301.123 421.121 91.24
2000000 -33.5303 483.424 305.421 449.893 92.4343
2100000 -17.3751 481.594 304.265 464.219 93.8794
2200000 -9.48529 470.104 297.006 460.618 95.3761
2300000 -15.996 482.33 304.73 466.334 94.8787
2400000 -17.9644 469.582 296.676 451.617 96.1745
2500000 -8.25699 470.172 297.049 461.915 95.3523
2600000 -15.9685 478.719 302.449 462.751 96.7353
2700000 -35.9362 475.751 300.573 439.814 98.9823
2800000 -7.37905 493.344 311.688 485.965 99.7513
2900000 -14.1185 473.716 299.288 459.597 100.762
3000000 -29.5187 474.381 299.708 444.863 102.514
3100000 -31.802 470.062 296.98 438.26 102.004
3200000 5.88546 475.855 300.639 481.74 102.713
3300000 11.5114 469.412 296.569 480.924 104.002
3400000 -26.2421 487.568 308.039 461.326 105.516
3500000 -13.9369 480.453 303.544 466.516 105.354
3600000 -8.85765 466.56 294.767 457.702 106.558
3700000 -20.087 471.162 297.675 451.075 107.185
3800000 -38.4745 472.287 298.385 433.812 107
3900000 -20.4758 465.86 294.324 445.384 109.454
4000000 -34.1361 482.064 304.562 447.928 111.372
4100000 -36.2656 466.406 294.67 430.141 111.721
4200000 -30.7652 477.502 301.68 446.737 114.71
4300000 -31.7362 474.195 299.591 442.459 118.427
4400000 -40.7357 465.814 294.296 425.079 120.137
4500000 -37.9688 477.782 301.857 439.814 121.963
4600000 3.15865 480.166 303.363 483.324 121.874
4700000 2.61486 481.559 304.243 484.174 122.789
4800000 -7.27426 475.554 300.449 468.28 123.038
4900000 -25.4025 486.123 307.127 460.721 126.385
5000000 -44.9198 486.676 307.476 441.756 127.716
