# Time-averaged data for fix favg
# TimeStep v_vpe v_vke v_vT v_vE v_vRg
5100000 -33.2491 490.085 309.63 456.836 129.55
5200000 -15.6735 483.005 305.157 467.332 128.98
5300000 -7.58914 470.726 297.399 463.137 128.659
5400000 -13.9197 471.173 297.681 457.254 131.601
5500000 -56.135 468.932 296.265 412.797 132.147
5600000 -46.9929 481.93 304.477 434.937 132.837
5700000 -9.27109 466.582 294.781 457.311 135.026
5800000 -22.4051 471.643 297.978 449.238 136.573
5900000 -18.947 470.054 296.974 451.107 135.953
6000000 20.0971 477.525 301.695 497.622 135.256
6100000 -1.75696 475.388 300.344 473.631 135.987
6200000 -32.3629 481.434 304.164 449.071 135.642
6300000 -34.5709 482.58 304.888 448.01 134.933
6400000 -27.0213 467.12 295.121 440.099 134.851
6500000 -41.3918 489.886 309.504 448.494 135.258
6600000 -56.388 478.154 302.092 421.766 135.099
6700000 -54.6265 491.115 310.28 436.488 135.719
6800000 -47.3391 475.614 300.487 428.275 134.797
6900000 -48.3401 470.589 297.313 422.249 135.021
7000000 -21.9953 470.159 297.041 448.164 136.56
7100000 -42.5378 471.014 297.581 428.476 139.442
7200000 -55.5094 474.798 299.971 419.289 140.939
7300000 -58.408 475.803 300.606 417.395 140.573
7400000 -49.3861 476.023 300.746 426.637 141.933
7500000 -44.2144 485.372 306.652 441.158 145.407
7600000 -46.0458 486.536 307.388 440.491 147.52
7700000 -45.2002 478.719 302.449 433.518 148.35
7800000 -34.6853 476.894 301.295 442.208 148.983
7900000 -16.8319 470.483 297.245 453.651 149.399
8000000 7.93258 464.017 293.16 471.95 148.373
8100000 -9.95131 483.101 305.217 473.15 149.218
8200000 -23.3065 477.055 301.397 453.748 150.096
8300000 -23.6021 471.053 297.606 447.451 150.696
8400000 -18.9778 476.611 301.117 457.633 153.371
8500000 -35.9057 472.985 298.826 437.08 155.701
8600000 -17.2508 471.866 298.119 454.616 158.298
8700000 -25.3454 471.474 297.871 446.128 159.614
