# Time-averaged data for fix favg
# TimeStep v_vpe v_vke v_vT v_vE v_vRg
5100000 306.092 1069.11 347.878 1375.2 155.411
5200000 252.919 1066.92 347.169 1319.84 157.629
5300000 282.532 1085.95 353.361 1368.48 158.719
5400000 306.016 1084.01 352.729 1390.03 159.631
5500000 323.291 1069.53 348.017 1392.82 161.732
5600000 326.728 1071.01 348.499 1397.74 163.319
5700000 279.526 1077.88 350.735 1357.41 164.089
5800000 286.318 1073.47 349.3 1359.79 165.357
5900000 312.336 1068.28 347.61 1380.61 166.402
6000000 269.095 1069.2 347.908 1338.29 167.023
6100000 267.182 1088.89 354.317 1356.07 167.901
6200000 231.383 1066.39 346.995 1297.77 170.91
6300000 244.66 1090.06 354.696 1334.72 172.138
6400000 251.579 1072.95 349.129 1324.53 173.046
6500000 281.248 1089.08 354.378 1370.33 174.577
6600000 274.055 1100.16 357.985 1374.22 175.761
6700000 234.239 1093.31 355.753 1327.54 177.336
6800000 242.723 1075.07 349.818 1317.79 177.19
6900000 309.573 1092.32 355.431 1401.89 176.506
7000000 316.98 1075.05 349.813 1392.03 176.865
7100000 314.591 1085.68 353.272 1400.27 178.282
7200000 293.365 1082.84 352.348 1376.21 179.135
7300000 291.219 1076.7 350.351 1367.92 181.161
7400000 279.625 1060.48 345.072 1340.1 182.219
7500000 303.452 1084.31 352.825 1387.76 183.223
7600000 253.392 1069.46 347.993 1322.85 182.089
7700000 263.77 1087.28 353.794 1351.05 180.858
7800000 269.823 1074.67 349.688 1344.49 182.067
7900000 296.752 1071.64 348.702 1368.39 181.086
8000000 318.596 1078.25 350.856 1396.85 181.223
8100000 264.686 1050.45 341.808 1315.14 182.8
8200000 267.362 1063.49 346.05 1330.85 183.764
8300000 321.985 1061.55 345.419 1383.53 184.084
8400000 298.911 1085.19 353.111 1384.1 183.91
8500000 270.901 1090.92 354.978 1361.83 185.522
8600000 255.535 1087 353.7 1342.53 186.46
8700000 302.982 1084.62 352.928 1387.61 187.67
8800000 296.308 1080.6 351.62 1376.91 187.711
8900000 308.194 1083.5 352.564 1391.7 188.158
9000000 300.606 1064.05 346.234 1364.66 189.641
9100000 308.982 1077.1 350.481 1386.09 190.701
9200000 281.996 1089.31 354.453 1371.31 190.948
9300000 260.576 1088.05 354.042 1348.62 191.462
9400000 257.215 1064.26 346.303 1321.48 191.257
9500000 260.727 1076.17 350.177 1336.9 190.208
9600000 280.546 1079.45 351.245 1360 191.219
9700000 287.976 1080.59 351.614 1368.56 191.45
9800000 285.824 1080.7 351.65 1366.52 192.484
9900000 300.841 1072.02 348.827 1372.86 192.986
10000000 267.609 1085.31 353.153 1352.92 192.175
10100000 259.264 1077.39 350.575 1336.66 192.775
10200000 332.101 1068.26 347.602 1400.36 192.476
10300000 368.804 1071.77 348.746 1440.57 192.757
10400000 343.706 1072.02 348.827 1415.73 193.446
10500000 285.349 1073.46 349.295 1358.81 194.078
10600000 284.11 1068.46 347.669 1352.57 194.17
10700000 311.853 1086.79 353.632 1398.64 194.256
10800000 259.731 1062.81 345.829 1322.54 194.925
10900000 262.428 1082.74 352.315 1345.17 193.715
11000000 285.004 1083.84 352.672 1368.84 193.94
11100000 290.388 1081.08 351.774 1371.46 193.887
11200000 268.528 1084.45 352.871 1352.98 194.001
11300000 266.349 1067.58 347.381 1333.93 195.011
11400000 252.075 1078.66 350.987 1330.73 196.497
11500000 267.269 1069.11 347.881 1336.38 195.793
11600000 272.583 1087.63 353.908 1360.22 197.249
11700000 270.529 1069.47 347.997 1340 198.075
11800000 275.308 1075.12 349.834 1350.42 199.213
11900000 335.461 1090.52 354.847 1425.98 201.217
12000000 347.68 1084.58 352.913 1432.26 202.219
12100000 323.1 1070.7 348.399 1393.8 201.967
12200000 309.407 1069.99 348.165 1379.39 201.724
12300000 276.336 1071.67 348.714 1348.01 201.343
12400000 279.513 1078.28 350.864 1357.79 203.745
12500000 289.361 1075.26 349.88 1364.62 207.376
12600000 278.326 1060.19 344.979 1338.52 207.415
12700000 240.239 1069.02 347.851 1309.26 207.926
12800000 283.255 1094.98 356.297 1378.23 208.782
