# Time-averaged data for fix favg
# TimeStep v_vpe v_vke v_vT v_vE v_vRg
80100000 -622.526 760.938 247.603 138.412 297.916
80200000 -651.793 776.903 252.798 125.11 298.371
80300000 -661.791 760.714 247.53 98.9236 299.065
80400000 -687.89 772.067 251.225 84.1772 299.628
80500000 -687.392 767.544 249.753 80.1525 299.829
80600000 -691.251 772.224 251.276 80.9733 299.79
80700000 -699.047 766.204 249.317 67.1565 300.688
80800000 -664.104 761.319 247.727 97.2145 300.667
80900000 -649.327 773.633 251.734 124.306 300.654
81000000 -663.453 772.143 251.249 108.69 300.485
81100000 -677.745 777.623 253.032 99.878 301.342
81200000 -659.327 760.05 247.314 100.723 301.494
81300000 -654.237 763.088 248.303 108.851 302.06
81400000 -685.282 762.536 248.123 77.2549 302.252
81500000 -700.985 769.237 250.304 68.2521 302.077
81600000 -690.753 782.663 254.672 91.9099 302.164
81700000 -691.017 759.965 247.287 68.9483 301.947
81800000 -670.291 763.16 248.326 92.8699 301.652
81900000 -674.778 762.885 248.237 88.107 302.353
82000000 -686.821 774.303 251.952 87.4829 302.802
82100000 -686.608 766.935 249.555 80.3267 302.644
82200000 -673.611 765.435 249.067 91.8241 301.715
82300000 -678.152 763.842 248.548 85.6899 300.331
82400000 -662.217 761.324 247.729 99.107 301.29
82500000 -684.852 773.287 251.621 88.4342 301.99
82600000 -683.79 780.475 253.96 96.6857 301.804
82700000 -705.67 762.808 248.212 57.1374 301.657
82800000 -679.281 773.334 251.637 94.0536 302.743
82900000 -678.253 767.212 249.645 88.9586 303.084
83000000 -660.75 768.939 250.207 108.189 304.63
83100000 -631.887 768.668 250.118 136.78 304.487
83200000 -658.893 769.604 250.423 110.711 303.562
83300000 -644.244 777.348 252.943 133.104 301.983
83400000 -614.847 764.54 248.775 149.693 302.344
83500000 -657.253 767.8 249.836 110.547 301.921
83600000 -648.226 762.356 248.065 114.13 302.527
83700000 -633.773 772.678 251.423 138.905 303.106
83800000 -645.017 772.461 251.353 127.445 303.52
83900000 -630.246 763.893 248.565 133.647 302.854
84000000 -678.485 766.607 249.448 88.1218 302.345
84100000 -663.21 771.395 251.006 108.185 302.361
84200000 -650.811 778.575 253.342 127.763 302.851
84300000 -691.195 775.804 252.44 84.6088 302.511
84400000 -670.868 760.554 247.478 89.6861 301.566
84500000 -662.325 769.364 250.345 107.038 301.139
84600000 -645.606 772.048 251.218 126.441 301.646
84700000 -658.974 767.04 249.589 108.065 301.938
84800000 -681.735 782.415 254.592 100.68 301.008
