# Time-averaged data for fix favg
# TimeStep v_vpe v_vke v_vT v_vE v_vRg
60100000 -260.524 1269.32 297.577 1008.8 249.048
60200000 -225.798 1286.66 301.64 1060.86 249.17
60300000 -265.666 1272.98 298.433 1007.31 249.369
60400000 -250.91 1290.09 302.446 1039.18 249.758
60500000 -220.423 1289.21 302.239 1068.79 250.877
60600000 -234.831 1284.63 301.165 1049.8 251.586
60700000 -240.78 1275.78 299.089 1035 251.783
60800000 -234.322 1280.83 300.274 1046.51 251.9
60900000 -223.121 1287.98 301.951 1064.86 251.805
61000000 -234.06 1270.45 297.841 1036.39 252.785
61100000 -229.836 1275.94 299.127 1046.1 253.824
61200000 -210.397 1277.94 299.596 1067.54 254.35
61300000 -228.739 1266.82 296.99 1038.08 256.136
61400000 -264.657 1278.8 299.798 1014.14 256.343
61500000 -207.363 1281 300.314 1073.64 255.551
61600000 -245.542 1284.43 301.119 1038.89 255.089
61700000 -229.698 1285.35 301.335 1055.66 255.599
61800000 -252.795 1280.22 300.132 1027.43 256.27
61900000 -268.764 1262.36 295.944 993.595 258.028
62000000 -193.436 1274.77 298.853 1081.33 258.585
62100000 -229.165 1279.69 300.007 1050.53 258.567
62200000 -225.431 1277.76 299.555 1052.33 258.616
62300000 -274.152 1277.84 299.573 1003.69 257.664
62400000 -255.632 1288.22 302.007 1032.59 257.206
62500000 -226.995 1277.49 299.491 1050.5 256.884
62600000 -236.296 1282.01 300.551 1045.72 257.527
62700000 -192.631 1290.94 302.643 1098.3 257.06
62800000 -198.194 1265.73 296.734 1067.53 257.772
62900000 -197.357 1274.37 298.76 1077.02 257.822
63000000 -208.398 1291.08 302.677 1082.68 257.954
63100000 -221.395 1271.24 298.026 1049.85 258.567
63200000 -209.262 1280.24 300.135 1070.98 259.755
63300000 -168.423 1289.54 302.316 1121.12 260.463
63400000 -167.09 1279.25 299.904 1112.16 261.218
63500000 -161.587 1285.44 301.355 1123.86 262.268
63600000 -197.465 1281.05 300.325 1083.58 263.141
63700000 -213.096 1278.44 299.713 1065.34 263.134
63800000 -206.76 1294.03 303.368 1087.27 262.589
63900000 -232.098 1279.59 299.984 1047.5 263.513
64000000 -189.273 1281.39 300.406 1092.12 264.649
64100000 -198.365 1282.73 300.719 1084.37 264.59
64200000 -213.349 1296.98 304.059 1083.63 265.119
64300000 -247.813 1294.75 303.537 1046.94 265.647
64400000 -236.669 1288.44 302.058 1051.77 264.679
64500000 -230.302 1279.81 300.035 1049.51 264.581
64600000 -249.319 1291.83 302.853 1042.51 263.751
64700000 -257.663 1278.24 299.668 1020.58 264.082
64800000 -268.259 1267.15 297.066 998.888 263.897
64900000 -223.375 1283.41 300.878 1060.03 264.575
65000000 -226.788 1279.4 299.939 1052.61 264.632
65100000 -184.296 1286.45 301.592 1102.16 264.892
65200000 -174.258 1283.25 300.842 1109 264.589
65300000 -185.675 1277.53 299.501 1091.86 265.378
65400000 -150.628 1276.08 299.161 1125.46 266.068
65500000 -204.131 1282.43 300.648 1078.29 266.251
65600000 -208.198 1268.97 297.494 1060.77 265.051
65700000 -181.232 1279.12 299.872 1097.88 264.559
65800000 -223.564 1280.72 300.249 1057.16 264.57
65900000 -242.904 1268.72 297.434 1025.81 265.09
66000000 -205.295 1278.29 299.679 1073 265.233
66100000 -220.233 1289.28 302.256 1069.05 265.914
66200000 -218.009 1284.45 301.122 1066.44 266.453
66300000 -263.094 1302.65 305.389 1039.56 266.953
66400000 -215.343 1275.13 298.938 1059.79 267.578
66500000 -179.311 1282.29 300.615 1102.97 267.883
66600000 -181.329 1268.04 297.276 1086.71 267.086
66700000 -162.503 1283.38 300.873 1120.88 266.912
66800000 -177.922 1275.96 299.133 1098.04 267.134
66900000 -238.982 1281.85 300.513 1042.87 267.656
67000000 -231.685 1267.18 297.073 1035.49 268.071
67100000 -228.38 1287.34 301.8 1058.96 268.118
67200000 -212.666 1268.17 297.306 1055.51 267.864
67300000 -211.178 1276.41 299.238 1065.24 268.545
67400000 -233.975 1289.66 302.343 1055.68 268.967
67500000 -278.036 1287.94 301.941 1009.91 267.951
67600000 -291.477 1267.33 297.108 975.851 267.318
67700000 -251.644 1277.3 299.446 1025.65 267.278
67800000 -260.886 1277.45 299.481 1016.56 267.141
67900000 -247.659 1286.48 301.597 1038.82 267.327
68000000 -197.905 1294.91 303.574 1097 268.098
68100000 -180.206 1290.09 302.445 1109.88 269.426
68200000 -163.227 1281.19 300.358 1117.96 269.576
68300000 -216.765 1272.4 298.298 1055.64 268.964
68400000 -209.882 1280.59 300.218 1070.71 267.866
68500000 -262.724 1277.6 299.518 1014.88 268.267
68600000 -237.443 1266.59 296.935 1029.15 268.326
68700000 -245.589 1297.76 304.243 1052.17 268.927
68800000 -220.094 1284.38 301.106 1064.29 268.658
68900000 -215.181 1298.14 304.333 1082.96 268.659
69000000 -176.51 1259.21 295.205 1082.7 268.554
69100000 -194.151 1279.56 299.977 1085.41 269.075
69200000 -208.551 1279.99 300.078 1071.44 270.343
69300000 -222.496 1272.27 298.267 1049.77 270.634
69400000 -229.229 1284.14 301.051 1054.92 270.393
69500000 -210.124 1282.99 300.781 1072.87 269.83
69600000 -219.643 1270.58 297.871 1050.94 269.348
69700000 -174.515 1294.96 303.586 1120.44 269.495
69800000 -202.913 1276.86 299.344 1073.95 269.25
69900000 -187.522 1285.9 301.462 1098.37 268.482
70000000 -218.734 1284.39 301.109 1065.66 268.822
70100000 -221.348 1282.8 300.737 1061.46 268.786
70200000 -200.754 1293.23 303.18 1092.47 269.179
70300000 -247.312 1272.83 298.399 1025.52 269.29
70400000 -199.263 1272.77 298.385 1073.51 268.923
70500000 -178.067 1267.04 297.042 1088.98 269.193
70600000 -160.665 1289.32 302.264 1128.65 270.305
70700000 -206.246 1282.08 300.567 1075.84 270.255
70800000 -212.362 1277.15 299.411 1064.79 270.12
70900000 -181.987 1279.68 300.003 1097.69 269.816
71000000 -132.896 1276.79 299.327 1143.9 269.399
71100000 -190.426 1275.32 298.983 1084.9 269.838
71200000 -221.146 1285.56 301.383 1064.42 270.796
71300000 -179.488 1296.1 303.853 1116.61 272.213
71400000 -230.248 1275.21 298.957 1044.96 272.932
71500000 -207.176 1294.96 303.586 1087.78 272.843
71600000 -271.193 1285.64 301.401 1014.44 273.502
71700000 -225.082 1282.36 300.632 1057.27 273.017
71800000 -261.858 1286.34 301.565 1024.48 272.44
71900000 -275.366 1270.61 297.877 995.241 272.848
72000000 -242.202 1281.78 300.496 1039.58 272.371
72100000 -213.941 1277.84 299.573 1063.9 272.401
72200000 -252.518 1286.34 301.566 1033.82 272.359
72300000 -254.653 1271.13 298 1016.48 272.092
72400000 -295.721 1303 305.472 1007.28 271.634
72500000 -311.638 1272.98 298.434 961.345 272.405
72600000 -273.889 1281.88 300.52 1007.99 272.607
72700000 -260.868 1283.81 300.971 1022.94 273.132
72800000 -201.213 1269.21 297.549 1067.99 272.824
72900000 -215.037 1298.17 304.339 1083.13 272.468
73000000 -212.859 1267.77 297.211 1054.91 272.391
73100000 -221.89 1275.66 299.063 1053.77 272.203
73200000 -234.562 1277.84 299.574 1043.28 272.23
73300000 -242.939 1283.54 300.908 1040.6 271.74
73400000 -213.976 1299.65 304.685 1085.67 271.326
73500000 -224.181 1269 297.499 1044.81 271.434
73600000 -214.251 1290.91 302.638 1076.66 271.601
73700000 -226.374 1281.46 300.422 1055.09 272.646
73800000 -212.661 1275.41 299.003 1062.75 272.708
73900000 -187.316 1281.64 300.463 1094.32 272.8
74000000 -241.58 1273.18 298.479 1031.6 273.024
74100000 -269.929 1284.57 301.151 1014.64 272.843
74200000 -303.507 1291.64 302.807 988.129 273.384
74300000 -243.121 1279.82 300.038 1036.7 273.711
74400000 -265.345 1270.93 297.954 1005.59 273.603
74500000 -306.138 1285.78 301.433 979.638 273.993
74600000 -211.131 1271.57 298.102 1060.43 273.888
74700000 -220.74 1279.04 299.854 1058.3 274.309
74800000 -211.727 1271.87 298.174 1060.14 273.852
74900000 -194.992 1287.11 301.746 1092.12 273.803
75000000 -214.939 1270.18 297.778 1055.24 274.718
75100000 -217.007 1270.45 297.84 1053.44 274.734
75200000 -243.325 1278.63 299.757 1035.3 275.542
75300000 -233.851 1279.09 299.867 1045.24 276.399
75400000 -238.206 1256.2 294.5 1018 277.471
75500000 -252.196 1276.01 299.143 1023.81 276.822
75600000 -205.928 1289.45 302.295 1083.52 277.077
75700000 -226.605 1287.51 301.839 1060.9 277.249
75800000 -191.067 1277.35 299.459 1086.29 278.38
75900000 -190.803 1270.25 297.794 1079.45 278.135
76000000 -125.827 1284.07 301.034 1158.25 278.271
76100000 -127.629 1293.01 303.129 1165.38 278.511
76200000 -133.699 1270.26 297.796 1136.56 279.607
76300000 -143.203 1272.48 298.316 1129.27 280.239
76400000 -153.876 1301.25 305.062 1147.38 279.558
76500000 -180.325 1264.36 296.413 1084.04 279.771
76600000 -186.7 1287.88 301.927 1101.18 278.792
76700000 -157.747 1274.74 298.847 1117 279.048
76800000 -164.379 1276.13 299.173 1111.75 280.196
76900000 -211.554 1282.64 300.698 1071.09 280.09
77000000 -208.934 1281.42 300.413 1072.49 280.526
77100000 -203.557 1281.79 300.498 1078.23 280.893
77200000 -214.346 1273.72 298.606 1059.37 282.157
77300000 -259.951 1275.14 298.94 1015.19 282.912
77400000 -289.193 1278.88 299.816 989.684 282.911
77500000 -264.153 1279.6 299.987 1015.45 283.151
77600000 -257.108 1283.82 300.976 1026.72 282.925
77700000 -264.996 1285.23 301.305 1020.23 283.352
