time_ns,Pe_reg,Pe_enh,dPe
0.0,67.16814,67.16814,0.0
0.0999999999999999,35.443164,22.684094,-12.759070000000001
0.1999999999999999,35.502735,28.649022,-6.853713000000003
0.3,35.240784,28.872892,-6.367891999999998
0.3999999999999999,15.517173,26.721638,11.204464999999999
0.5,16.140216,26.925239,10.785023000000002
0.6,18.218072,26.975875,8.757803
0.7,-6.6970842,27.049374,33.7464582
0.7999999999999999,-8.2136113,34.860999,43.0746103
0.8999999999999999,3.8268997,19.204361,15.377461299999998
1.0,-1.1701721,18.691291,19.861463099999998
1.1,-9.2267006,4.8183932,14.0450938
1.2,-17.913429,3.2720614,21.1854904
1.3,-25.542514,-9.3332718,16.2092422
1.4,-22.090614,-17.570049,4.520564999999998
1.5,-25.296003,-13.830669,11.465333999999999
1.6,-14.842208,-11.501438,3.340769999999999
1.7,-11.971068,3.929747,15.900815000000001
1.7999999999999998,-2.243752,-4.3891127,-2.1453607
1.9,-6.5868695,-12.348097,-5.7612274999999995
2.0,-8.0998168,-23.071709,-14.9718922
2.1,-20.598742,-20.310238,0.2885040000000032
2.2,-20.501577,-27.861036,-7.3594589999999975
2.3,-19.386979,-11.331605,8.055374
2.4,-23.81073,-29.33423,-5.523500000000002
2.5,-26.880793,-21.320805,5.559988000000001
2.6,-35.48839,-22.901106,12.587284000000004
2.7,-27.140035,-32.314334,-5.174299000000001
2.8,-29.959745,-26.707541,3.2522040000000025
2.9,-16.074476,-24.027653,-7.953177
3.0,-22.274428,-14.489429,7.784999000000001
3.1,-20.628862,-20.626097,0.0027650000000001285
3.2,-23.309979,-26.0792,-2.7692210000000017
3.3,-26.11899,-13.817527,12.301463
3.4,-14.363828,-25.583365,-11.219537
3.5,-20.269825,-22.564284,-2.294459
3.6,-18.492831,-27.020897,-8.528066000000003
3.7,-24.298154,-16.893622,7.404532
3.8,-28.22254,-19.589264,8.633275999999999
3.9,-24.359321,-17.050563,7.308758000000001
4.0,-23.189027,-33.364547,-10.175520000000002
4.1,-25.325298,-26.215033,-0.8897349999999982
4.2,-14.015655,-24.952548,-10.936893
4.3,-18.241081,-30.718434,-12.477352999999997
4.4,-22.262313,-33.557133,-11.294820000000001
4.5,-16.495933,-34.314474,-17.818540999999996
4.6,-0.97105681,-23.898245,-22.92718819
4.7,-11.460597,-29.239745,-17.779148
4.8,-4.8962804,-20.044841,-15.148560600000001
4.9,-15.452983,-6.8539711,8.5990119
5.0,-13.643392,-28.2744,-14.631008
5.1,-8.7584316,-13.212257,-4.4538253999999995
5.2,5.4296908,-21.141021,-26.570711799999998
5.3,-8.5836146,-0.13115927,8.452455330000001
5.4,-10.278807,-16.147732,-5.868925000000001
5.5,-16.479505,-6.9973119,9.4821931
5.6,-23.612038,-16.544899,7.067138999999997
5.7,-19.055485,-14.604061,4.451424000000001
5.8,-18.387277,-14.394465,3.9928120000000007
5.9,-21.368679,-20.413963,0.9547160000000012
6.0,-18.173253,-12.225376,5.947876999999998
6.1,-14.665954,-19.124862,-4.458908000000001
6.199999999999999,-1.2942596,-24.636303,-23.3420434
6.3,-14.372997,-9.6694481,4.7035488999999995
6.4,-10.141523,-10.332687,-0.19116400000000056
6.5,-5.1856103,-18.610846,-13.425235699999998
6.6,-5.0108286,-30.636976,-25.6261474
6.699999999999999,-11.639424,-15.497064,-3.85764
6.8,-20.344726,-9.9894068,10.355319200000002
6.9,-19.817886,-15.69356,4.124326000000002
7.0,-19.131313,-7.1513801,11.979932899999998
7.1,-8.941649,-11.835327,-2.8936779999999995
7.199999999999999,-15.019943,-10.421607,4.598336
7.3,-28.096841,-16.981362,11.115479
7.399999999999999,-21.086758,-7.9581217,13.1286363
7.5,-20.629531,-16.216284,4.413246999999998
7.6,-17.504245,-28.791262,-11.287016999999999
7.699999999999999,-23.53362,-11.92421,11.609409999999999
7.8,-16.238768,-17.337113,-1.0983449999999984
7.899999999999999,-9.9539126,-14.832003,-4.8780904
8.0,-0.47224995,-8.1568274,-7.684577449999999
8.1,-1.9722242,-19.728639,-17.7564148
8.2,-2.2383148,-14.710393,-12.4720782
8.299999999999999,-11.793001,-5.4644889,6.3285121
8.4,-1.3199319,-12.304376,-10.9844441
8.5,-2.7242618,-14.375065,-11.650803199999999
8.6,3.0613161,-10.23703,-13.2983461
8.7,-2.1612266,-9.3273019,-7.1660753
8.799999999999999,8.2809634,-7.9681792,-16.2491426
8.9,-0.1330034,-9.0754522,-8.942448800000001
9.0,8.5159704,-13.122322,-21.6382924
9.1,10.82993,-18.72895,-29.558880000000002
9.2,2.3157757,-9.6143562,-11.9301319
9.3,-5.6557655,-5.4414861,0.21427940000000056
9.4,-0.40701951,-10.793475,-10.386455490000001
9.5,-9.2248801,-13.669613,-4.4447329
9.6,-6.1476897,-14.560245,-8.412555300000001
9.7,-26.58985,-7.8440898,18.7457602
9.8,-7.4486304,-23.681802,-16.233171600000002
9.9,-19.776571,-0.39023308,19.38633792
10.0,-1.505394,-20.114454,-18.60906
10.1,-2.3609052,-18.388357,-16.027451799999998
10.2,2.8006339,-14.471222,-17.2718559
10.3,-17.413353,-9.5538742,7.8594788000000015
10.4,-20.88209,-9.8042322,11.077857800000002
10.5,-20.815004,-9.3127635,11.502240499999997
10.6,-13.799837,-6.9943281,6.8055089
10.7,-6.0398795,-18.002985,-11.9631055
10.8,-11.354168,-14.864043,-3.509875000000001
10.9,-4.1050607,-7.5511328,-3.4460721000000003
11.0,-6.8041758,-14.029889,-7.2257132
11.1,-23.106734,-10.963354,12.143379999999999
11.2,-19.614755,-16.993866,2.6208889999999982
11.3,-16.150196,-19.735569,-3.5853730000000006
11.4,-7.7863161,-26.347186,-18.5608699
11.5,-9.4861883,-20.719833,-11.233644700000001
11.6,-23.42861,-23.438369,-0.009759000000002516
11.7,-20.849577,-16.133824,4.715752999999999
11.8,-16.195358,-22.530313,-6.334955000000001
11.9,-1.784897,-23.056624,-21.271727
12.0,-18.466638,-23.87456,-5.407921999999999
12.1,-22.741812,-17.180731,5.561080999999998
12.2,-21.026582,-18.116059,2.9105230000000013
12.3,-8.6389827,-7.7816794,0.8573032999999999
12.4,-26.011976,-16.432949,9.579027
12.5,-13.025602,-21.417095,-8.391493
12.6,-24.314779,-11.380432,12.934347
12.7,-11.229961,-14.400122,-3.1701610000000002
12.8,-14.06717,-16.270884,-2.203713999999998
12.9,-2.2003987,-8.1222424,-5.921843699999999
13.0,-12.699996,-9.4515439,3.2484520999999997
13.1,-22.358086,-12.134802,10.223284
13.2,-13.217271,-5.9801804,7.2370906
13.3,-19.363445,-15.296854,4.066590999999999
13.4,-10.194547,-23.071289,-12.876742
13.5,-14.179121,-18.75586,-4.576738999999998
13.6,-9.0883646,-17.819183,-8.730818399999999
