time_ns,Pe_reg,Pe_enh,dPe
6.8,-23.153387,-23.388542,-0.23515500000000245
6.9,-29.460809,-38.088582,-8.627773000000001
7.0,-30.654801,-24.197565,6.457235999999998
7.1,-27.2294,-42.070796,-14.841396000000003
7.199999999999999,-52.40835,-35.487187,16.921163
7.3,-36.56633,-49.45519,-12.888860000000001
7.399999999999999,-38.662981,-43.70957,-5.046588999999997
7.5,-28.425359,-43.695301,-15.269942
7.6,-20.949396,-37.598227,-16.648831
7.699999999999999,-21.822853,-50.162012,-28.339159
7.8,-21.178213,-56.388151,-35.209938
7.899999999999999,-25.069998,-55.975685,-30.905687
8.0,-33.466648,-36.126676,-2.660028000000004
8.1,-38.45819,-10.004806,28.453384
8.2,-33.54474,-43.744746,-10.200006000000002
8.299999999999999,-24.527587,-46.926562,-22.398974999999997
8.4,-16.944645,-27.612323,-10.667677999999999
8.5,-29.192718,-11.530492,17.662225999999997
8.6,-38.615596,-16.799957,21.815638999999997
8.7,-44.858657,-17.710582,27.148075000000002
8.799999999999999,-31.528237,-12.943851,18.584386000000002
8.9,-20.875931,-18.783399,2.092532000000002
9.0,-35.387817,-16.69688,18.690936999999998
9.1,-21.743175,-20.363058,1.380117000000002
9.2,-35.527661,-11.154423,24.373238
9.3,-35.719914,-17.477985,18.241929000000003
9.4,-22.961282,-16.154947,6.806335000000001
9.5,-8.205684,-7.4349034,0.7707806000000001
9.6,-18.202091,-13.371759,4.8303319999999985
9.7,-14.892353,-1.2397855,13.6525675
9.8,0.36451247,-8.6791869,-9.043699369999999
9.9,-13.883056,-6.1905841,7.6924719
10.0,-31.140466,-12.231158,18.909308
10.1,-28.235054,-38.718352,-10.483298000000001
10.2,-26.895742,-34.079142,-7.183399999999999
10.3,-38.776472,-39.806425,-1.029952999999999
10.4,-28.332242,-27.377709,0.9545330000000014
10.5,-42.439764,-33.277932,9.161831999999997
10.6,-44.944473,-32.307129,12.637343999999999
10.7,-47.438712,-36.50876,10.929952
10.8,-30.057317,-29.559538,0.4977790000000013
10.9,-39.628246,-26.02904,13.599205999999999
11.0,-34.586416,-31.608437,2.9779790000000013
11.1,-37.482253,-24.159571,13.322682
11.2,-25.09226,-32.228381,-7.136120999999999
11.3,-40.260556,-35.760839,4.499717000000004
11.4,-43.932929,-37.011902,6.921027000000002
11.5,-49.822509,-34.231463,15.591045999999999
11.6,-49.743149,-46.816311,2.9268380000000036
11.7,-52.587292,-28.419632,24.167659999999998
11.8,-28.926987,-25.334131,3.592856000000001
11.9,-23.68243,-31.671802,-7.9893719999999995
12.0,-38.742494,-30.184938,8.557556000000002
12.1,-31.184166,-21.507668,9.676498000000002
12.2,-38.540013,-15.595401,22.944612
12.3,-30.030877,-27.174837,2.85604
12.4,-35.864437,-31.4649,4.399537000000002
12.5,-23.024048,-33.346096,-10.322048000000002
12.6,-46.940185,-29.346027,17.594158
12.7,-39.156053,-41.394081,-2.238028
12.8,-33.550158,-34.213673,-0.6635149999999967
12.9,-22.713137,-25.703523,-2.990386000000001
13.0,-31.47786,-40.343133,-8.865273000000002
13.1,-19.081029,-27.038315,-7.957286
13.2,-32.52413,-19.305121,13.219009
13.3,-22.805526,-21.081094,1.7244320000000002
13.4,-34.751977,-9.1104676,25.641509399999997
13.5,-17.1116,-3.6491528,13.4624472
13.6,-11.102764,-14.749641,-3.646877
13.7,-39.373307,-34.246254,5.1270529999999965
13.8,-21.545848,-40.212466,-18.666618
13.9,-38.523511,-12.469854,26.053657
14.0,-34.711932,-18.991875,15.720056999999997
14.1,-37.363964,-21.507948,15.856016000000004
14.2,-25.658054,-31.515448,-5.857393999999999
14.3,-48.100409,-21.891805,26.208603999999998
14.4,-50.511074,-34.352166,16.158908000000004
14.5,-46.066909,-30.627732,15.439177
14.6,-43.820627,-35.931128,7.889499000000001
14.7,-25.239525,-30.458123,-5.218598
14.8,-43.347313,-33.759271,9.588042000000002
14.9,-48.116924,-25.886877,22.230047
15.0,-50.103073,-23.727224,26.375849000000002
15.1,-38.834958,-42.529771,-3.6948129999999964
15.2,-60.987338,-29.026065,31.961273000000002
15.3,-64.556318,-47.914699,16.641619000000006
15.4,-41.883936,-33.576218,8.307718000000001
15.5,-60.390455,-22.015801,38.37465400000001
15.6,-48.369899,-26.75494,21.614958999999995
15.7,-38.842912,-26.016547,12.826365
15.8,-47.239092,-23.892381,23.346711
15.9,-41.236568,-26.917058,14.319509999999998
16.0,-46.958786,-35.019385,11.939401000000004
16.099999999999998,-36.148359,-28.436781,7.711577999999999
16.2,-42.160242,-15.845496,26.314745999999996
16.3,-53.557626,-27.239251,26.318375
16.4,-52.985685,-39.063771,13.921913999999994
16.5,-55.796559,-24.208704,31.587855
16.599999999999998,-50.754563,-34.679288,16.075274999999998
16.7,-63.942833,-55.160164,8.782668999999999
16.8,-44.985125,-48.364156,-3.379031000000005
16.9,-24.594753,-44.732282,-20.137528999999997
17.0,-48.529995,-51.79031,-3.2603149999999985
17.099999999999998,-27.573167,-34.356947,-6.783779999999997
17.2,-34.708946,-20.569435,14.139510999999999
17.3,-35.512228,-23.887088,11.625140000000002
17.4,-32.348747,-46.164612,-13.815864999999995
17.5,-40.859741,-39.795719,1.0640220000000014
17.599999999999998,-21.679023,-35.021559,-13.342536000000003
17.7,-25.867335,-29.345655,-3.47832
17.8,-29.76386,-62.564423,-32.800563
17.9,-47.189049,-55.257198,-8.068149000000005
18.0,-42.057167,-63.722772,-21.665605
18.1,-14.934063,-64.629324,-49.695260999999995
18.2,-27.391715,-66.208977,-38.817262
18.3,-38.145786,-52.550007,-14.404221
18.4,-31.673826,-54.973579,-23.299753000000003
18.5,-42.151737,-59.383459,-17.231722000000005
18.6,-21.336879,-38.356643,-17.019764
18.7,-13.016944,-31.492929,-18.475985
18.8,-20.978871,-45.735676,-24.756804999999996
18.9,-22.576147,-51.242992,-28.666845000000002
19.0,-26.75898,-55.161437,-28.402457
19.1,-11.290337,-49.940885,-38.650548
19.2,-20.063355,-32.580439,-12.517083999999997
19.3,-15.991183,-55.386194,-39.395011000000004
19.4,-5.5385766,-43.050556,-37.5119794
19.5,-18.850111,-59.880103,-41.029992
19.6,-13.650428,-35.705321,-22.054893
19.7,-8.4636096,-52.080026,-43.6164164
19.8,-15.925079,-49.289215,-33.364136
19.9,-20.380284,-44.178228,-23.797943999999998
20.0,-27.428171,-42.859961,-15.43179
20.1,-29.520051,-49.220803,-19.700751999999998
20.2,-10.373179,-50.289883,-39.916704
20.3,-11.512202,-36.592784,-25.080582
20.4,-22.03143,-60.271923,-38.240493
20.5,-17.507359,-32.598181,-15.090821999999996
20.6,-23.932266,-36.034116,-12.101849999999999
20.7,-29.688069,-14.581607,15.106461999999999
20.8,-30.224533,-30.488119,-0.2635860000000001
20.9,-31.53224,-37.610848,-6.078607999999996
21.0,-39.12371,-45.980847,-6.8571369999999945
21.1,-24.532846,-43.374142,-18.841296
21.2,-31.473147,-48.468874,-16.995727
21.3,-40.896178,-44.118153,-3.2219750000000005
21.4,-35.582914,-33.616442,1.966472000000003
21.5,-39.202143,-30.437223,8.76492
21.6,-33.239528,-43.992666,-10.753138
21.7,-21.132661,-38.843832,-17.711171
21.8,-17.887384,-24.290189,-6.402805000000001
21.9,-21.75249,-44.006889,-22.254399
22.0,-22.601371,-40.995543,-18.394171999999998
22.1,-25.785465,-28.867363,-3.0818980000000025
22.2,-37.139473,-26.217092,10.922381000000001
22.3,-33.868376,-32.059373,1.809002999999997
22.4,-35.596882,-16.728887,18.867995
22.5,-32.063204,-31.532434,0.5307700000000004
22.6,-24.093567,-34.051545,-9.957977999999997
22.7,-18.516628,-31.036595,-12.519966999999998
22.8,-37.070938,-47.362404,-10.291466
22.9,-26.863163,-51.100738,-24.237575
23.0,-22.86641,-46.088543,-23.222133000000003
23.1,-12.708531,-42.534835,-29.826304
23.2,-15.873847,-46.266463,-30.392616000000004
23.3,-6.9404137,-40.19437,-33.2539563
23.4,-22.609018,-41.816938,-19.20792
23.5,-16.016066,-38.039797,-22.023731
23.6,-15.899494,-36.195214,-20.29572
23.7,-12.450032,-26.78002,-14.329988
23.8,2.4473642,-10.918805,-13.366169200000002
23.9,7.0339053,-51.757219,-58.7911243
24.0,-22.859575,-40.089172,-17.229597
24.1,-7.5488937,-40.804194,-33.2553003
24.2,-17.524389,-56.026812,-38.502423
24.3,-18.988181,-63.101537,-44.113355999999996
24.4,-27.86637,-50.929751,-23.063381000000003
24.5,-30.457566,-36.414276,-5.956710000000001
24.6,-22.040808,-35.34783,-13.307022000000003
24.7,-18.468876,-32.884492,-14.415616
24.8,-11.783669,-35.452114,-23.668445000000002
24.9,-17.364442,-37.065231,-19.700788999999997
25.0,-4.8365731,-26.392451,-21.555877900000002
25.1,5.4349155,-44.99305,-50.4279655
25.2,-10.792556,-44.338921,-33.546365
25.3,-21.742549,-35.790137,-14.047588000000001
25.4,-10.933192,-61.215881,-50.282689000000005
25.5,-7.3947459,-44.965237,-37.5704911
25.6,-18.388164,-51.673042,-33.284878000000006
25.7,-28.331766,-40.130032,-11.798266000000002
25.8,-36.102459,-46.423531,-10.321071999999994
25.9,-31.478645,-51.340852,-19.862206999999998
26.0,-4.4591347,-37.671391,-33.2122563
26.1,-28.521708,-45.588054,-17.066346
26.2,-27.286469,-44.582226,-17.295757
26.3,-39.362625,-40.744606,-1.3819809999999961
26.4,-27.356593,-28.584869,-1.228276000000001
26.5,-40.947239,-41.489795,-0.5425559999999976
26.6,-9.1724304,-38.190564,-29.018133600000002
26.7,-23.057822,-48.571487,-25.513664999999996
26.8,-18.129242,-39.748014,-21.618771999999996
26.9,-30.51908,-26.617296,3.9017839999999993
27.0,-30.560756,-30.089275,0.4714810000000007
27.1,-24.65415,-29.490113,-4.835963
27.2,-18.137593,-5.4768383,12.660754699999998
27.3,-7.6683598,-17.194188,-9.5258282
27.4,-5.9536975,-29.819151,-23.8654535
27.5,-20.112174,-32.294573,-12.182399
27.6,-10.586913,-39.609129,-29.022216000000004
27.7,-18.067926,-40.087893,-22.019967
27.8,-11.728137,-42.570533,-30.842395999999997
27.9,-10.473653,-36.011295,-25.537641999999998
28.0,-23.038207,-43.212668,-20.174461
28.1,-14.672531,-42.386524,-27.713993000000002
28.2,-23.121171,-45.239342,-22.118171
28.3,-9.4974875,-50.293077,-40.7955895
28.4,-25.08065,-49.772571,-24.691921
28.5,-23.79906,-43.595239,-19.796179
28.6,-23.736123,-32.748109,-9.011986
28.7,-28.807047,-48.3713,-19.564252999999997
28.8,-41.939873,-44.27166,-2.3317869999999985
28.9,-17.531885,-65.295524,-47.763639
29.0,-29.731367,-42.447097,-12.71573
29.1,-28.262986,-46.49095,-18.227963999999997
29.2,-25.088928,-36.956602,-11.867673999999997
29.3,-29.979127,-52.611236,-22.632109
29.4,-19.556486,-26.598137,-7.041651000000002
29.5,-22.063201,-36.513026,-14.449825000000004
29.6,-13.834581,-31.262056,-17.427475
29.7,-16.269588,-39.756379,-23.486791000000004
29.8,-12.385215,-51.350705,-38.965489999999996
29.9,-26.679941,-41.407569,-14.727628000000003
30.0,-35.38609,-34.970392,0.4156980000000061
30.1,-33.318348,-45.683658,-12.365310000000001
30.2,-44.846614,-27.536582,17.310032000000003
30.3,-49.612092,-33.269785,16.342306999999998
30.4,-37.956523,-35.460804,2.495718999999994
30.5,-32.208583,-25.178146,7.030436999999996
30.6,-11.054889,-35.685332,-24.630443000000003
30.7,-23.596515,-22.876623,0.7198920000000015
30.8,-31.62121,-28.84113,2.7800800000000017
30.9,-26.204448,0.19543438,26.399882379999998
31.0,-32.357494,-28.163898,4.193596000000003
31.1,-13.530264,-59.590835,-46.060570999999996
31.2,-32.091729,-36.277426,-4.185696999999998
31.3,-24.475415,-51.297606,-26.822191
31.4,-29.988253,-61.867152,-31.878898999999997
31.5,-16.505096,-57.405268,-40.900172
31.6,-27.616076,-45.683153,-18.067076999999998
31.7,-28.127086,-30.621885,-2.4947990000000004
31.8,-26.024433,-32.215586,-6.1911530000000035
31.9,-7.170911,-24.363712,-17.192801
32.0,-19.366144,-50.453743,-31.087599000000004
32.1,-2.635501,-27.978884,-25.343383
32.2,-21.169504,-39.796433,-18.626929
32.3,-24.491239,-47.945902,-23.454662999999996
32.4,-22.063625,-38.318692,-16.255067
32.5,-26.458479,-36.771329,-10.312850000000001
32.6,-17.888163,-40.314577,-22.426414
32.7,-19.798408,-39.859021,-20.060613
32.8,-30.159836,-33.694691,-3.5348550000000003
32.9,-30.389512,-40.852725,-10.463213
33.0,-19.658438,-42.429225,-22.770787000000002
33.1,-15.058688,-23.700834,-8.642146
33.2,-23.222929,-43.087969,-19.86504
33.3,-30.238828,-31.67813,-1.4393019999999979
33.4,-27.112728,-30.966257,-3.853528999999998
33.5,-38.198796,-42.969429,-4.770632999999997
33.6,-25.67093,-26.078787,-0.4078569999999999
33.7,-33.002745,-40.627289,-7.624544
33.8,-27.057941,-50.58191,-23.523969
33.9,-34.181784,-38.520399,-4.338614999999997
34.0,-25.910913,-43.030403,-17.11949
34.1,-27.718851,-44.269374,-16.550523
34.2,-12.445456,-51.209732,-38.764276
34.3,-11.988663,-53.011629,-41.022966
34.4,-22.327438,-42.106036,-19.778598000000002
34.5,-2.8181545,-56.850831,-54.0326765
34.6,1.4828931,-51.535733,-53.0186261
34.7,-1.2681736,-48.990009,-47.7218354
34.8,-19.704289,-37.530999,-17.826710000000002
34.9,-26.945771,-28.995318,-2.0495470000000005
35.0,-21.163767,-33.605661,-12.441893999999998
35.1,-37.919504,-40.764745,-2.8452409999999944
35.2,-26.947736,-46.21175,-19.264014000000003
35.3,-19.315115,-42.137482,-22.822367
35.4,-39.968741,-46.468414,-6.499673000000001
35.5,-41.196792,-45.836678,-4.639885999999997
35.6,-25.810733,-49.355172,-23.544439000000004
35.7,-54.600582,-50.159556,4.441026000000001
35.8,-45.186948,-61.750365,-16.563417
35.9,-37.941017,-56.783642,-18.842624999999998
36.0,-27.079581,-41.999245,-14.919664000000001
36.1,-47.022355,-50.616439,-3.5940840000000023
36.2,-43.926921,-36.464167,7.462753999999997
36.3,-34.150679,-43.779173,-9.628494000000003
36.4,-49.356271,-50.625476,-1.2692049999999995
36.5,-40.619591,-36.863393,3.7561979999999977
36.6,-37.272719,-51.127773,-13.855053999999996
36.7,-37.800169,-47.043285,-9.243116
36.8,-38.043594,-29.205222,8.838372
36.9,-39.433843,-42.122283,-2.68844
37.0,-39.683739,-24.617716,15.066023000000001
37.1,-50.045204,-30.084868,19.960335999999998
37.2,-35.115442,-24.306441,10.809001000000002
37.3,-10.488611,-31.211866,-20.723255
37.4,-31.39414,-37.93254,-6.538400000000003
37.5,-14.312013,-34.918046,-20.606032999999996
37.6,-10.351607,-36.466082,-26.114475
37.7,-17.645784,-26.525774,-8.87999
37.8,-22.473217,-40.86176,-18.388542999999995
37.9,-40.075564,-32.285119,7.790444999999998
38.0,-32.748486,-30.506033,2.242453000000001
38.1,-33.912038,-26.881459,7.030579000000003
38.2,-20.851257,-17.738176,3.113081000000001
38.3,-41.546288,-33.509447,8.036840999999995
38.4,-46.873611,-33.807056,13.066554999999994
38.5,-42.103927,-30.488511,11.615416
38.6,-41.406916,-47.114206,-5.70729
38.7,-35.482006,-55.600887,-20.118881000000002
38.8,-25.580593,-42.830572,-17.249978999999996
38.9,-11.916485,-21.258819,-9.342334
39.0,-14.68912,-41.979189,-27.290068999999995
39.1,-37.582488,-46.796275,-9.213787000000004
39.2,-21.21347,-38.433546,-17.220076
39.3,-55.083743,-32.557549,22.526193999999997
39.4,-32.921287,-49.0448,-16.123513000000003
39.5,-50.990332,-48.670698,2.3196340000000006
39.6,-40.44719,-41.608938,-1.161748000000003
39.7,-36.834932,-34.2075,2.627431999999999
39.8,-34.871905,-27.992912,6.878992999999998
39.9,-22.641036,-45.174378,-22.533341999999998
40.0,-42.48281,-51.133367,-8.650557
40.1,-47.105232,-49.209116,-2.1038840000000008
40.2,-40.841529,-43.54538,-2.7038510000000002
40.3,-33.635125,-49.938904,-16.303779
40.4,-33.817681,-36.234534,-2.416852999999996
40.5,-26.763983,-49.188821,-22.424837999999998
40.6,-40.112839,-43.020195,-2.907356
40.7,-60.675417,-34.545198,26.130219000000004
40.8,-59.0079,-44.300549,14.707351000000003
40.9,-37.124568,-45.470173,-8.345605000000006
41.0,-33.523508,-45.161448,-11.63794
41.1,-37.716197,-49.316911,-11.600713999999996
41.2,-49.170775,-56.024907,-6.854132
41.3,-34.649081,-47.700135,-13.051054
41.4,-38.229774,-44.993858,-6.764084000000004
41.5,-18.03037,-47.438892,-29.408522
41.6,-20.243356,-35.732989,-15.489633000000005
41.7,-42.299552,-31.490971,10.808581
41.8,-43.209226,-48.239079,-5.029852999999996
41.9,-21.792622,-29.460968,-7.668346
42.0,-35.278513,-46.43317,-11.154657
42.1,-31.827062,-19.369228,12.457834000000002
42.2,-27.446462,-31.184111,-3.737649000000001
42.3,-21.240362,-37.973707,-16.733344999999996
42.4,-22.191527,-24.280366,-2.088839
42.5,-30.693906,-42.681012,-11.987106000000004
42.6,-23.721977,-33.468389,-9.746412000000003
42.7,-27.730434,-42.078288,-14.347854000000002
42.8,-30.854029,-32.310866,-1.4568369999999966
42.9,-28.04922,-25.152428,2.896791999999998
43.0,-26.940801,-28.912235,-1.9714339999999986
43.1,-42.293507,-23.453138,18.840369
43.2,-36.876151,-24.643951,12.232199999999999
43.3,-52.086265,-15.275265,36.811
43.4,-66.477696,-20.4453,46.03239599999999
43.5,-52.348503,-36.369754,15.978749
43.6,-62.007551,-38.517639,23.489911999999997
43.7,-55.045386,-36.845686,18.1997
43.8,-60.613291,-47.222232,13.391058999999998
43.9,-39.735476,-50.80526,-11.069783999999999
44.0,-44.700137,-47.163287,-2.463149999999999
44.1,-55.878636,-25.408661,30.469975
44.2,-64.709354,-32.061311,32.648043
44.3,-47.525002,-26.591061,20.933941
44.4,-54.132583,-11.254902,42.877680999999995
44.5,-36.873648,-24.807693,12.065955000000002
44.6,-27.418168,-10.643242,16.774926
44.7,-24.575605,-17.839285,6.736319999999999
44.8,-23.44002,-4.3157352,19.1242848
44.9,-19.683573,-15.598896,4.084676999999999
45.0,-21.566697,-21.149712,0.4169850000000004
45.1,-25.262371,-12.974683,12.287688000000001
45.2,-13.601145,-13.054324,0.5468210000000013
45.3,-30.083449,-6.8965634,23.186885600000004
45.4,-33.288725,-13.455449,19.833275999999998
45.5,-23.877185,-8.0725078,15.8046772
45.6,-42.617887,6.6513571,49.2692441
45.7,-32.900776,-3.8346226,29.0661534
45.8,-37.317886,-8.3313277,28.986558300000002
45.9,-6.4913501,-0.54820305,5.94314705
46.0,-10.403869,-9.9826249,0.4212441000000009
46.1,-20.447804,-14.273015,6.174789000000002
46.2,-31.172152,-14.935475,16.236677
46.3,-33.814301,-24.133084,9.681217
46.4,-28.142499,-18.333023,9.809476
46.5,-20.907161,-4.7173095,16.1898515
46.6,-24.668323,-1.2643674,23.4039556
46.7,-38.05005,-5.4546472,32.5954028
46.8,-29.90219,-6.7043107,23.1978793
46.9,-20.474812,-21.639398,-1.164586
47.0,-34.570855,-10.571803,23.999052000000002
47.1,-42.517338,-4.3510493,38.1662887
47.2,-49.812631,-13.911792,35.900839000000005
47.3,-56.969619,-4.8241828,52.1454362
47.4,-57.96798,-11.206865,46.761115
47.5,-49.184773,-16.086253,33.09852
47.6,-42.376595,-19.54053,22.836065
47.7,-38.886467,3.087625,41.974092000000006
47.8,-41.288589,-7.7053651,33.5832239
47.9,-47.492838,-13.820721,33.672117
48.0,-34.120787,-0.9720776,33.1487094
48.1,-49.242059,-5.0463781,44.1956809
48.2,-65.037814,0.18010972,65.21792372
48.3,-38.661302,-17.738381,20.922921
48.4,-25.275821,10.897158,36.172979
48.5,-41.220748,19.920293,61.141041
48.6,-50.953343,27.476795,78.430138
48.7,-48.986291,19.282173,68.268464
48.8,-56.833174,19.599856,76.43303
48.9,-40.439301,13.147561,53.586861999999996
49.0,-43.662431,10.945578,54.608008999999996
49.1,-50.328015,19.670066,69.998081
49.2,-53.387155,21.111066,74.498221
49.3,-52.598704,33.318241,85.916945
49.4,-52.33153,26.432923,78.764453
49.5,-52.443934,32.340031,84.783965
49.6,-41.100156,13.835398,54.935553999999996
49.7,-35.653789,33.15235,68.806139
49.8,-34.94528,9.8423192,44.787599199999995
49.9,-29.797882,5.0531658,34.8510478
50.0,-19.954215,18.443897,38.398112
50.1,-28.316895,16.050981,44.367875999999995
50.2,-11.553609,0.45028767,12.00389667
50.3,-21.339805,4.7458327,26.0856377
50.4,-25.898627,6.4828183,32.3814453
50.5,-35.800699,34.450354,70.251053
50.6,-27.267932,29.946739,57.214670999999996
50.7,-38.712706,36.227483,74.940189
50.8,-43.214067,37.020792,80.234859
50.9,-40.822777,26.680012,67.502789
51.0,-37.169034,19.075372,56.244406000000005
51.1,-54.003092,0.084587036,54.087679036000004
51.2,-47.580119,10.255097,57.835216
51.3,-40.987397,14.409532,55.396929
51.4,-9.3579887,10.149532,19.5075207
51.5,-22.724942,6.5298001,29.254742099999998
51.6,-36.485113,-17.036181,19.448932
51.7,-41.310716,-21.584079,19.726637
51.8,-33.839977,-6.6751101,27.164866899999996
51.9,-71.42383,2.3089152,73.7327452
52.0,-51.279388,-12.06903,39.210358
52.1,-63.194184,-7.549296,55.644888
52.2,-36.823703,-15.73253,21.091173
52.3,-42.313619,-2.0973492,40.216269800000006
52.4,-50.139655,-0.057293092,50.082361907999996
52.5,-49.007297,3.3345,52.341797
52.6,-40.720295,-13.628364,27.091931000000002
52.7,-64.386899,10.999556,75.386455
52.8,-51.944898,-5.4906953,46.4542027
52.9,-59.766639,-4.6852493,55.081389699999995
53.0,-34.671817,4.2494426,38.9212596
53.1,-44.496918,-13.606823,30.890095000000002
53.2,-52.189099,5.5023342,57.6914332
53.3,-42.208324,3.3205228,45.5288468
53.4,-58.823749,-19.515271,39.308478
53.5,-63.382187,-4.5742166,58.8079704
53.6,-47.734092,-17.59465,30.139441999999995
53.7,-38.487887,-14.271815,24.216072
53.8,-48.018325,-10.322606,37.695719
53.9,-43.987192,-14.936193,29.050999
54.0,-51.831282,-17.592513,34.238769000000005
54.1,-51.779924,-24.501575,27.278349000000002
54.2,-49.483987,-4.8907271,44.5932599
54.3,-51.238183,-1.9003888,49.3377942
54.4,-45.276579,13.062419,58.338998
54.5,-36.683485,-2.9746428,33.7088422
54.6,-22.853218,-9.571881,13.281336999999999
54.7,-40.243693,3.3216586,43.5653516
54.8,-43.209102,9.94417,53.153272
54.9,-48.424484,-9.2954327,39.1290513
55.0,-27.020906,25.144333,52.165239
55.1,-22.859888,12.648298,35.508186
55.2,-27.823451,20.945242,48.768693
55.3,-38.86958,22.560228,61.429807999999994
55.4,-28.672355,11.31055,39.982905
55.5,-35.476951,14.115893,49.592844
55.6,-42.771415,7.7150892,50.4865042
55.7,-57.000743,-0.15547118,56.84527182
55.8,-46.073223,3.6576961,49.7309191
55.9,-51.761882,-8.8515806,42.9103014
56.0,-22.514451,3.0971833,25.611634300000002
56.1,-52.451382,8.8228579,61.274239900000005
56.2,-49.373549,17.511827,66.885376
56.3,-38.771204,8.9885476,47.7597516
56.4,-44.118286,17.263421,61.381707
56.5,-20.599356,-13.576663,7.022693
56.6,-21.624169,-5.3520611,16.272107899999998
56.7,-32.999911,-1.179729,31.820181999999996
56.8,-31.361711,22.174836,53.536547
56.9,-28.624914,10.898855,39.523769
57.0,-54.262174,24.649445,78.911619
57.1,-54.018677,46.878283,100.89696
57.2,-48.791925,29.919054,78.710979
57.3,-49.547308,45.726313,95.27362099999999
57.4,-54.385981,36.467314,90.853295
57.5,-52.166361,28.281587,80.447948
57.6,-51.262473,11.918125,63.180598
57.7,-32.983189,35.298325,68.281514
57.8,-51.554753,18.196075,69.750828
57.9,-58.025729,27.73505,85.760779
58.0,-50.273191,34.036137,84.309328
58.1,-32.96921,31.103099,64.07230899999999
58.2,-18.592687,36.183235,54.77592200000001
58.3,-21.901565,14.737,36.638565
58.4,-23.000998,6.017628,29.018625999999998
58.5,-36.120735,6.9790716,43.0998066
58.6,-56.401403,-10.322135,46.079268
58.7,-53.013304,21.427636,74.44094
58.8,-53.310588,11.521172,64.83176
58.9,-62.026828,21.112864,83.139692
59.0,-57.089481,24.517231,81.606712
59.1,-46.98268,19.390944,66.373624
59.2,-36.546822,35.263027,71.809849
59.3,-38.498509,52.126647,90.625156
59.4,-43.451909,33.806408,77.258317
59.5,-46.43369,56.157242,102.590932
59.6,-45.673702,51.47427,97.147972
