time_ns,Rg_reg,Rg_enh,dRg,RMSD_reg,RMSD_enh,dRMSD
0.0,126.02405524343358,126.02405524343358,0.0,122.31751858025343,122.31751858025343,0.0
0.5,56.01372221367984,52.69857416152674,-3.3151480521530985,44.89923971108203,47.90549631895192,3.0062566078698865
1.0,60.79528001790036,33.86310896449752,-26.93217105340284,56.40200234353225,33.95465268912983,-22.447349654402423
1.5,46.205171318945766,35.04900174821513,-11.156169570730633,42.35111782738884,36.03311012201038,-6.318007705378463
2.0,38.839576523287775,39.74301432385004,0.9034378005622656,30.494387965511688,38.71382482608979,8.219436860578103
2.5,41.67283063797037,46.14290012643815,4.470069488467779,39.65733045738467,44.65110908792929,4.993778630544625
3.0,33.88553061488794,55.93125967513907,22.045729060251126,26.9771810806485,55.46049369662297,28.48331261597447
3.5,30.141394667986784,34.765554008839544,4.62415934085276,25.176810764566508,34.31307376067669,9.13626299611018
4.0,31.682200373647625,40.120806831316585,8.43860645766896,23.467609106052592,41.03858469236044,17.570975586307846
4.5,25.884074155885436,36.35895284462557,10.474878688740134,25.37840859297138,36.67054318605033,11.292134593078952
5.0,30.988595387265047,36.59683793670706,5.608242549442014,23.18513496210296,37.853225619400845,14.668090657297885
5.5,38.14209190742863,31.79718341491466,-6.344908492513969,27.35056475354201,34.12869050342101,6.778125749879003
6.0,35.5993596464341,22.77505553864162,-12.824304107792482,28.764258376265623,26.93671667245029,-1.8275417038153314
6.5,37.1317416578199,26.72665573163301,-10.405085926186892,29.60613962732982,30.199727998597147,0.5935883712673267
7.0,29.36009024652562,21.602419220491647,-7.757671026033972,24.27508508373368,26.355972315249023,2.0808872315153444
7.5,37.21175775720912,21.0856237282622,-16.12613402894692,28.46783088361252,26.273988944381504,-2.1938419392310173
8.0,36.47806341487704,29.72619200751474,-6.751871407362302,28.811864009184408,31.983386887942387,3.1715228787579797
8.5,33.08694111836504,25.80618745499846,-7.280753663366578,25.68743115943698,30.091529146045744,4.404097986608765
9.0,34.15451168012972,30.435661562335657,-3.718850117794066,26.860716514618005,33.75625150512693,6.895534990508928
9.5,36.94294544778031,23.009551220646625,-13.933394227133686,30.351706453414568,28.552900560840744,-1.7988058925738244
10.0,33.442603941706146,24.159671396135497,-9.282932545570649,27.52101352579375,27.586427041115503,0.06541351532175099
10.5,34.24673789080219,20.875882834759494,-13.370855056042693,27.4707596944731,27.81219557689576,0.34143588242266176
11.0,33.54237734490712,27.725863645595275,-5.816513699311848,26.241659505443057,31.282524574654605,5.040865069211549
11.5,36.94633180482053,25.08235563693488,-11.86397616788565,29.42602908593956,27.911561299692035,-1.5144677862475255
12.0,39.091434903367656,25.047470669000223,-14.043964234367433,31.566613715641548,28.492064325961817,-3.0745493896797313
12.5,31.552910346852364,21.266935392330065,-10.285974954522299,25.018515167700333,27.70699371960505,2.688478551904719
13.0,27.86878549614668,23.066670770190758,-4.802114725955921,24.245595991885075,28.65318794342203,4.407591951536954
13.5,32.797370355999554,25.55053729930249,-7.246833056697064,24.406518384991408,30.57373963426515,6.167221249273741
14.0,23.64975750406277,23.562983425951547,-0.08677407811122251,23.36206369890194,28.859835746263773,5.497772047361831
14.5,32.444868596585984,22.9130515586622,-9.531817037923783,26.56825609956813,28.22358548489037,1.65532938532224
15.0,31.215680913624983,23.73219525821247,-7.483485655412512,25.58248401971709,28.438737872594757,2.8562538528776678
15.5,29.251528887061504,23.16467826813601,-6.086850618925492,23.67130441545761,29.06536590604112,5.3940614905835105
16.0,25.38158351125107,27.240699376596663,1.8591158653455935,22.812433390490508,31.298808651599067,8.48637526110856
16.5,27.28156455748033,24.1132666360456,-3.1682979214347284,24.661907042829466,28.62559491834818,3.9636878755187155
17.0,29.32949111108929,24.92245112339824,-4.40703998769105,24.45024209801995,29.94961822983319,5.499376131813243
17.5,32.5431213243809,25.387663372265468,-7.15545795211543,26.39275597734694,30.58283730094008,4.190081323593141
18.0,29.671010959526317,22.374023503986475,-7.296987455539842,23.56221128388988,27.247277638501718,3.6850663546118376
18.5,33.98081675942177,21.87168627136451,-12.10913048805726,26.41484626019861,27.668833993602345,1.2539877334037364
19.0,35.53835744335328,24.70285378881069,-10.835503654542588,27.24256734625745,28.08026384427726,0.8376964980198096
19.5,25.36064866024113,21.72040173523484,-3.640246925006288,22.87078840741832,26.524874460080863,3.6540860526625423
20.0,27.39365000787277,22.121451259175767,-5.272198748697001,22.989844840221345,26.67598974896114,3.686144908739795
20.5,26.61889561897925,22.180040955486778,-4.438854663492471,24.174745643491,26.499403589176616,2.3246579456856153
21.0,31.610425334667863,25.33502823281629,-6.275397101851574,25.826333250896475,28.13201963508188,2.305686384185403
21.5,36.17697796210759,23.408900394000256,-12.768077568107337,28.39478209904212,26.17092568031825,-2.223856418723873
22.0,36.1965339321337,22.59636569433905,-13.600168237794648,28.224247560407708,24.346029933616144,-3.878217626791564
22.5,36.902512287104514,23.64296808709365,-13.259544200010865,28.911769138676235,26.55824550292756,-2.353523635748676
23.0,25.80246006995276,23.638774541742837,-2.1636855282099248,22.921336776257984,26.587053639763592,3.665716863505608
23.5,27.09248224693573,22.918922768763064,-4.173559478172667,23.36083467362869,24.342091907856908,0.9812572342282166
24.0,28.91515054492069,22.08705408399865,-6.8280964609220405,24.45301883702932,24.6784689689836,0.22545013195428254
24.5,34.46559030715946,24.059626676411018,-10.405963630748442,26.72636181395745,26.344490299885475,-0.3818715140719746
25.0,27.25897634939496,21.72175930899235,-5.537217040402609,23.819060545803403,24.10307329939271,0.2840127535893089
25.5,21.833537615748348,24.515139843127248,2.6816022273788995,22.0501362029675,27.399378933395685,5.349242730428184
26.0,29.03201149389524,23.95399957038076,-5.078011923514481,22.25769599799823,25.64369730312424,3.386001305126012
26.5,29.206299474123863,23.754780229891715,-5.4515192442321485,25.340434481547867,25.727298499357307,0.38686401780944024
27.0,30.95093081942392,23.225697992405923,-7.725232827017997,20.15927702459666,25.63529113318602,5.476014108589361
27.5,35.558571414124074,22.28804698436764,-13.270524429756435,27.010004454170048,26.29177933074792,-0.7182251234221262
28.0,39.00227004574968,20.1596363761323,-18.84263366961738,27.9849937871362,25.79780196595521,-2.187191821180992
28.5,30.006950567665783,22.558624978707,-7.448325588958781,24.847049366942752,25.530013594785757,0.682964227843005
29.0,23.99846890176993,24.572571547152016,0.5741026453820872,23.98887023395972,26.934847288328225,2.9459770543685053
29.5,28.306388027736272,24.344559201219933,-3.9618288265163386,24.27355388550672,26.259137215581912,1.985583330075194
30.0,27.64271628512284,21.502058927855288,-6.140657357267553,24.33321791103944,25.386453811358543,1.0532359003191019
30.5,25.917772183581043,22.66244997371188,-3.2553222098691634,23.24069125619108,24.337252760462967,1.096561504271886
31.0,24.64066118384536,24.87964622465644,0.2389850408110803,23.03645819248201,26.961200623716493,3.9247424312344847
31.5,35.26428509172296,22.80200489104664,-12.462280200676322,27.68085360005344,25.725387620850803,-1.9554659792026357
32.0,40.4057667800752,23.48254391449766,-16.923222865577536,32.13490462211172,27.496801007190253,-4.638103614921466
32.5,22.586078216620702,22.109274344751743,-0.47680387186895956,24.45400169795868,25.208800814832863,0.7547991168741817
33.0,32.9920058036444,23.764421207034104,-9.2275845966103,24.72256942819427,25.701568517894717,0.9789990897004479
33.5,31.25737001041865,24.027445912614965,-7.229924097803686,25.9266039103539,26.591967367610582,0.6653634572566816
34.0,34.339045310188,24.321262272646937,-10.017783037541061,28.28591345980134,26.165969552899934,-2.1199439069014048
34.5,34.457756246236976,23.85956755615583,-10.598188690081145,27.188420858818272,26.44580118107292,-0.7426196777453526
35.0,36.4320409404774,22.82275523303341,-13.609285707443991,28.19277023675677,27.186193824515108,-1.0065764122416603
35.5,31.244548150835787,24.720114974794438,-6.524433176041349,25.32795668004743,27.020979788572284,1.693023108524855
36.0,24.844551091695845,24.568375511682767,-0.27617558001307785,23.91749775348534,25.784202827458937,1.8667050739735984
36.5,27.670174234244623,24.00480333489159,-3.6653708993530323,23.969610058170336,27.401383227052765,3.4317731688824296
37.0,30.16580177550943,25.87140931692058,-4.294392458588849,24.26840507990655,27.68339028104036,3.4149852011338098
37.5,35.19020042105775,23.86749619215365,-11.322704228904104,24.45657029505405,26.42416758788752,1.9675972928334708
38.0,28.054345313923537,23.11335143937073,-4.940993874552806,19.545944321010808,26.55242039240058,7.006476071389773
38.5,26.4317897935231,22.845495108809043,-3.5862946847140584,24.780896005402248,25.67579346776349,0.8948974623612429
39.0,36.51294346810404,23.35270039239694,-13.1602430757071,29.125009041464534,24.691106438402738,-4.433902603061796
